,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
GLW,0.3463249521226847,0.0,2.6,1.48,-3.6897,-1.8077,15.8956,-5.8818,0.3252,2.7507,2.22,3.5607,5.5982,0.1292134831460674,-1.1654156241312204
NTRS,0.1416563212301835,17.21,3.41,1.87,12.8452,0.8651,,20.9206,1.2133,,0.0,,,0.0769889921560873,0.141357027463651
RCL,0.4823467985855287,14.93,2.76,2.24,15.1849,7.2677,19.8688,18.514,0.7045,0.187,0.16,43.9577,27.5478,0.1806458819188943,0.2662834622109604
LHX,,,,,21.4481,6.224,15.1433,9.2081,1.3764,1.0763,,4.5826,9.1144,-0.1535545023696682,0.6759259259259258
LHX,,,,,,,,,,,0.68,,,,
OXY,0.0855614973262033,25.34,3.42,2.26,6.3727,3.1195,10.6172,10.4333,0.4777,1.1176,0.95,4.4896,3.0176,-1.7197831978319784,-3.273519163763066
TDG,0.1961688147333231,28.05,3.53,-3.91,-21.2978,6.3007,42.3152,12.4884,-3.9857,2.4496,1.61,2.0798,5.5088,0.1696582949454155,-0.2498808736163341
ZBH,0.1785929743650991,12.81,3.01,1.99,15.4523,6.9709,10.2431,23.244,0.8643,1.4871,0.81,1.0312,5.0536,-0.0265488945866648,4.92938868911409
DD,,,,0.69,0.2286,0.1213,-16.2097,9.9297,0.3343,1.9096,1.26,0.5625,0.6909,-1.3917995444191344,-0.708647561588738
DLR,0.1977018584441217,91.51,6.29,1.72,2.615,1.1973,18.3608,7.0445,0.7827,,0.0,,,-0.0924838206753901,-0.4786080797860809
EW,0.2028828205793176,39.14,7.09,8.0,19.7416,10.2993,31.7119,16.9883,0.3506,1.7952,1.4,1.5774,7.1673,0.3898957361305784,0.024758560140474
APH,0.3180523691487229,40.41,3.74,6.26,16.3402,6.6044,20.3614,9.2779,0.8761,2.948,2.25,4.2474,4.3859,0.1845336873547958,-0.209502977275489
WHR,-0.0488808367348069,30.13,0.48,1.9,6.5718,1.6818,5.3451,1.6468,1.0176,0.9324,0.58,5.9073,7.9749,-0.1695906432748538,-0.6058558558558558
ABNB,,,,,,,-3.1761,-2.7343,,,0.0,,,,
GPC,0.0244057531019636,19.26,0.69,3.42,17.804,4.9689,6.1227,3.7817,0.9367,1.3359,0.65,3.0236,6.7348,-0.0477697652374421,-0.1025595134159829
MCHP,0.3946596396940629,104.04,4.49,4.66,5.216,2.2194,8.0932,4.8301,0.9021,3.2718,2.68,3.9564,7.1233,-0.2171450468350837,-0.492132058006788
PARA,-0.0617243069751093,56.99,1.02,9.82,167.8463,15.9286,20.1281,8.7469,5.1375,1.5793,1.12,8.4699,7.0291,0.8404548587181255,0.8406026962727993
ETSY,0.735993208828523,30.52,5.59,6.27,20.61,13.5076,2.6961,18.539,0.1763,4.2865,0.0,,5.6326,-0.3232064629914092,-3.735694458379318
MTB,0.1136562067456183,16.6,3.67,1.33,9.3766,1.1875,,24.2946,0.5118,,0.0,,,0.1289663126373033,0.0850408554761539
APTV,0.5231351631336203,16.42,1.73,6.27,30.2246,8.7353,10.9904,10.5169,1.1797,1.5935,1.29,9.4829,5.2803,-0.0799220272904484,0.0779634049323787
CRM,0.4932807478819752,292.96,6.5,7.46,4.3066,1.8368,2.5839,3.8284,0.2678,0.822,0.0,,2.6393,0.8969239377008411,-7.810610213806773
ULTA,-0.1226955362045971,41.76,3.53,10.91,26.4324,16.0572,13.4884,8.4404,,2.9022,1.12,3.2919,54.7747,0.2933595708922687,0.2804679883002925
SNA,0.0365296646863426,15.85,2.41,2.88,19.2511,10.9009,23.9253,15.1265,0.3993,1.776,1.24,2.9133,4.7733,0.0243874142825937,0.0206808199121524
PCG,-0.2450828505994881,13.97,1.34,1.19,8.5251,2.4407,16.9536,9.6061,0.9824,0.881,0.81,10.5094,8.144,0.3966346153846154,0.1816223977027997
RL,0.1751167858489419,91.19,0.86,1.75,-3.0095,-1.7569,-1.3874,-1.4926,0.1783,2.5472,1.87,3.7924,12.5619,-1.1583738031706572,-1.2505045408678104
AMGN,0.2224867514045503,57.3,4.75,4.21,7.8404,2.4752,43.6474,8.6612,1.4002,5.4851,5.17,1.4358,7.0587,0.0182764958137635,-0.7437192437192437
ACN,0.3334151298900787,21.8,2.17,7.77,37.4342,16.0201,14.3501,9.5231,0.0026,1.2314,0.0,,5.2542,0.0791937457735181,-0.1621499300078893
PTC,0.3133779987032634,1125.6,5.61,7.33,0.7046,0.2643,3.588,0.536,0.8046,0.9818,0.0,,7.6431,-2.1283842016107464,-1.114550628844212
AMP,0.5636691458192471,15.95,1.95,3.68,24.6872,1.0035,19.9555,12.1991,0.8836,0.6737,0.0,,2.0964,0.3215065502183405,0.1271896420411271
HPQ,0.4566890292028414,12.12,0.59,-8.74,-74.1197,7.6748,6.47,4.8525,-2.2943,0.9958,0.74,7.3415,11.7934,-0.0510002817695125,0.0120192307692308
CAT,0.7500240372596756,108.34,1.79,5.93,5.5136,0.9862,9.8104,1.6585,2.5336,1.3458,0.97,3.1204,2.8075,2.838209982788296,-12.25373134328358
LNT,0.1604698447233123,18.01,2.43,1.89,11.1449,3.2852,19.8451,13.5208,1.2052,0.4212,0.32,4.629,7.0054,0.2113333714732668,0.2309555854643339
CCL,0.3075664726765075,16.82,2.51,1.79,10.7615,6.3907,16.0423,14.8829,0.3797,0.1814,0.14,27.1344,56.1218,-0.0853142298925431,-0.062252608852105
MNST,0.4273793414524129,44.26,10.87,9.2,21.0689,17.1295,35.5824,24.3594,,3.7233,3.27,4.8148,7.4955,0.1045287274563315,0.1515297782330202
HON,0.3508910713904416,63.87,2.53,5.99,9.529,2.6703,15.5499,3.8116,1.073,1.3786,1.13,6.101,4.5718,0.0416460089241448,-0.6789276807980049
BEN,0.1157101473910857,10.73,2.82,1.38,13.8353,10.207,35.4229,26.3493,0.0848,8.1988,0.0,,6.3801,-0.0428625776725702,-0.0183587830749504
FANG,0.249257478295968,21.55,8.63,1.88,9.2623,6.653,50.2075,40.0,0.2647,0.621,0.61,16.469,5.2026,-9.817056997537051,-3.920610298483949
LUV,0.3239952823608487,10.76,1.79,3.82,34.82,13.3692,16.1118,15.8753,0.5246,0.7016,0.64,32.5571,31.9426,-0.0326519023282225,0.537792029317453
TRGP,-0.0709215287760867,0.0,0.87,1.17,1.5423,0.7242,-1.3886,-0.7192,0.7247,0.7855,0.66,33.7707,10.6512,-3.1935830736227877,-0.7720244516361021
EXPE,0.0665842439128694,49.25,1.81,2.89,6.0695,2.0091,6.2127,3.7575,0.6933,0.7031,0.0,,5.3312,0.3528138528138529,0.3404255319148936
PNR,0.2864785302184811,11.99,2.81,1.56,2.2649,1.3216,13.2937,23.4213,0.286,1.4581,1.16,5.2065,5.8905,0.0674382244464515,0.2763309076981999
PAYX,0.1544601767781126,21.79,5.67,9.05,42.2595,12.0916,39.7685,26.2068,,1.1157,0.0,,5.8024,0.0935810221524509,0.0918340380549682
MS,0.2662123212789822,14.43,2.15,1.02,8.914,0.732,27.416,14.7266,5.1636,0.7732,0.0,,0.6753,0.175745931283906,0.0145243282498184
MGM,0.1747745561890898,9.4,1.72,1.56,17.9843,7.1611,15.8604,17.9087,1.1118,0.7572,0.73,60.5436,18.4628,-0.1759562852047782,0.7572920263908831
