,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
GLW,-0.0023302472360969,8.45,1.8,0.65,7.5976,5.5694,14.7154,20.4194,0.1606,4.9565,4.42,4.4653,6.1536,-0.3113317757009346,-0.4192403265885693
NTRS,0.2982596937519599,13.7,2.21,1.22,9.1311,0.7052,,17.4963,0.7907,,0.0,,,0.1228927237750368,0.1354568315171835
RCL,0.3935688860221218,416.67,0.83,0.77,0.2201,0.0922,5.2433,0.2379,1.0218,0.2184,0.18,35.2537,27.3186,-0.5673063598606699,-0.9698940273714608
LHX,,,,,28.5648,9.9396,17.2638,0.5613,1.052,1.8385,,5.7774,7.1521,-0.054171256281407,-0.9479591836734694
LHX,,,,,,,,,,,1.41,,,,
OXY,-0.1613897267854429,8.86,2.03,1.01,9.561,5.9632,38.9801,22.8756,0.1903,1.3021,1.12,4.8586,4.0887,-0.2508844057749306,-0.3198224852071005
TDG,0.5646770610584009,11.96,2.26,3.03,26.6623,5.9522,41.1582,18.9195,2.9693,4.4911,3.12,2.3541,7.2109,0.4365114393340654,0.8997419133844782
ZBH,0.261788151015577,14.24,2.41,1.79,12.8343,8.354,23.4229,16.884,0.3104,4.2826,3.13,1.1305,5.0551,0.0227516844058199,-0.0076235541535225
DD,,,,,6.1566,1.5803,4.1507,1.4828,0.9598,2.0607,1.32,5.6385,5.8669,-0.359336776297907,-0.6494587843463779
DLR,0.0609971900553238,29.69,3.9,1.56,7.3845,2.4497,28.6207,13.4209,1.223,,0.0,,,0.2029779510952485,0.3117186783629306
EW,0.2753897465056478,36.5,5.62,6.97,19.7053,13.1218,22.1047,15.3453,0.128,3.7188,2.91,1.7473,5.4665,0.3992002665778071,0.2315166877904522
APH,0.4357115454608051,17.22,2.23,3.82,22.9098,10.7277,19.2983,12.9377,0.6988,3.0466,2.22,4.0191,4.7129,0.1019350040841955,0.0593466885162086
WHR,1.2021606759340115,14.75,0.32,1.35,9.7321,2.7605,4.7897,2.2102,0.5635,1.0487,0.69,6.4783,8.9024,0.0972222222222223,0.0282051282051281
