,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
MCHP,0.0881634786576428,20.69,5.49,6.95,34.3543,13.6693,36.9251,26.5171,0.9887,0.9842,0.56,2.0687,6.465,0.6846885813148791,0.7407234539089846
CRM,0.5365412172863715,799.86,5.36,2.9,0.3564,0.2104,3.2853,0.6634,0.1817,1.0195,0.0,,2.9151,0.8795620437956204,-0.8559556786703602
ULTA,-0.2072611763702645,21.4,2.61,13.21,63.3943,23.1343,16.0513,12.1702,,1.611,0.66,3.8443,51.1908,0.2629056672411081,0.2602570201767633
RL,0.1168932638188895,18.58,1.24,3.11,21.5059,7.6987,10.9287,8.1119,0.5981,2.2257,1.51,2.1262,12.9286,-0.117986237222725,-0.1289785035827362
ACN,0.15313287939876,29.94,3.21,7.66,26.4698,13.6667,13.7415,10.7181,0.0056,1.2983,0.0,,5.2434,-0.0594937857498202,-0.0008160334579534
PAYX,0.026300725576918,24.23,7.54,10.75,44.5809,14.7662,40.6043,31.1018,0.2314,1.2967,0.0,,3.5108,0.1049456521739129,0.11810740953475
NWS,0.2038813661531715,72.7,1.15,1.26,2.0906,1.1051,7.1465,1.5083,0.3317,1.2806,1.18,16.4759,6.9326,-0.2803261977573904,-0.7608346709470305
RMD,-0.3025541415321754,35.72,7.6,7.76,21.7331,13.2938,26.8026,21.254,0.349,3.1216,1.81,1.8711,5.9908,0.1315473774500495,0.1515439990659925
EA,0.0480504485300647,41.84,4.51,4.49,10.9969,5.9588,17.937,10.7999,0.2578,1.2082,0.0,,10.8567,0.1798051372896367,0.0164765525982255
CAG,-0.2826215808904636,24.3,1.35,1.87,7.7572,3.098,8.9558,5.5681,1.049,0.7623,0.26,4.0377,12.717,-0.2220340889874131,-0.2303535239810853
TPR,-0.2427384215997285,10.91,1.54,4.23,41.0923,13.152,17.6012,14.0522,0.7291,1.8372,1.12,2.1164,15.0495,-0.0028916482394963,0.0930748569426602
FDX,0.4120585409823849,13.92,0.61,2.08,15.2254,4.558,5.4484,4.4057,0.7888,1.3698,1.33,45.8593,8.8491,-0.2134507606084867,0.0381599581808678
KLAC,0.2379674033684577,20.08,6.5,22.66,116.015,24.071,38.059,32.2719,2.0175,2.2368,1.47,1.4663,5.9862,0.0931847656150586,0.0197091522776609
CTAS,0.1116952599593783,36.28,5.52,12.4,34.8865,15.7729,20.4482,15.2909,0.6435,2.3889,1.98,9.1638,7.646,0.1356293743739645,0.0908374381047405
BR,0.3095671978331915,31.18,3.24,8.69,28.1443,7.6592,15.4499,10.4044,1.5233,0.5807,0.0,,6.2227,0.2322666233627459,0.1697273233166387
ADSK,0.1027452239524802,56.92,9.37,40.4,71.8777,8.7201,19.7602,16.4436,1.9921,0.8353,0.0,,5.2081,0.6003236245954693,0.6559356136820926
PG,0.0017328184722102,25.4,4.54,7.52,31.8687,12.1974,22.113,17.5243,0.7353,0.6334,0.44,6.0455,14.9892,0.0180205467916689,-0.0062236359864462
NTAP,0.2736156351791532,10.7,2.15,11.35,109.9223,12.9762,16.0013,20.0252,2.0613,1.3499,1.3,12.8922,6.4458,-0.1201382886776145,0.3596584845250801
TTWO,0.3500432152117547,0.0,3.52,2.23,-12.4379,-7.0905,-21.7799,-21.0228,0.3406,0.6512,0.0,,7.0098,-3.46030457354404,-3.6906698564593294
ORCL,0.2649439748427047,34.38,5.81,183.42,546.4653,6.3274,26.2101,17.0217,58.1497,0.9097,0.0,,7.224,0.1983342485813655,0.2658925115378889
ROST,0.0057050239165801,26.68,2.17,9.36,35.2574,11.27,10.6459,8.0876,0.5728,1.8989,1.34,6.8922,128.3226,-0.1468309166360535,-0.1222276468733981
HD,-0.0741866121197153,20.09,2.12,206.52,1095.07,22.3756,15.2723,10.867,27.6524,1.4051,0.33,4.2042,47.4534,0.043359375,0.040893324408203
CLX,-0.1047017738278374,132.66,2.65,50.38,41.4949,2.7082,5.5217,2.0165,6.5129,0.9536,0.59,6.4382,10.7398,-0.4559999999999999,-0.6774891774891775
WBA,-0.4040795046515995,0.0,0.16,0.77,-12.4563,-3.6511,-4.9475,-2.2145,0.32,0.6319,0.3,13.5653,25.8467,-5.953923686105112,-1.710168319114595
LOW,-0.029559960204317,20.6,1.36,-8.7,-45.1593,14.7273,10.4668,6.6104,-2.3825,1.099,0.15,3.4968,,-0.1599272306292897,-0.2370079676537043
MU,0.3523545494599231,0.0,4.91,1.74,-13.2208,-9.078,-36.9691,-37.5354,0.3021,4.4583,2.7,2.0217,6.361,-1.5921459492888066,-1.6714631057902614
PH,0.2969677830865553,24.29,2.65,4.83,20.1536,6.9534,16.1299,10.9253,1.2149,0.8835,0.51,4.3454,6.7433,0.095453219337577,0.5832533321171629
GIS,-0.2230080058188394,19.19,2.48,4.54,24.3888,8.2972,17.0885,12.9087,1.094,0.6869,0.4,6.2378,11.9381,-0.012084121041452,-0.0418867506371661
STE,0.1835658568106157,177.95,3.85,3.09,1.7383,0.9778,5.4093,2.1588,0.5058,2.3339,1.53,4.0233,5.3407,-0.3698920416138709,-0.5611510201403923
SYY,-0.1205006815010765,21.07,0.49,18.39,88.1263,7.7565,3.9811,2.3192,5.1829,1.2421,0.72,13.9193,14.9721,0.2949239292563392,0.3027418955995431
CAH,0.2231095952802109,86.26,0.12,-8.28,-9.1898,0.6035,0.3546,0.1273,-1.6489,1.0038,0.53,12.4293,18.0723,-2.219798657718121,-1.279742765273312
FOX,-0.0052724077328646,13.75,1.15,1.52,11.9962,5.7304,18.5342,8.3082,0.6903,1.9285,1.78,17.8435,6.8503,0.0738150738150738,0.0282157676348546
STZ,0.0048171384583848,0.0,4.67,4.66,-0.4408,-0.1561,30.0753,-0.7511,1.4268,1.1778,0.54,2.4667,10.4843,0.2192382299445769,0.7574257425742574
DG,-0.5265104038674755,21.61,1.39,9.13,43.596,8.3071,8.7946,6.3839,1.2648,1.2876,0.14,3.8494,278.7322,0.0334168975705722,0.0069843183151943
EL,-0.4409529451763359,70.36,4.44,12.52,18.0842,4.3135,9.4846,6.3231,1.4528,1.4646,0.99,1.5321,10.9573,-0.52397476340694,-0.5790794979079498
CSCO,0.1451554278593188,16.83,3.73,4.74,28.4378,12.3837,26.3711,22.1289,0.1892,1.3845,1.27,5.8301,9.7366,0.0760254850025055,0.0678123941754147
KR,0.0070468175221127,14.29,0.22,3.14,22.4586,4.5322,2.783,1.5136,1.3359,0.735,0.3,15.4074,66.3644,0.186655162496405,0.3558912386706949
FOXA,0.0082318077049721,14.66,1.22,1.62,11.9962,5.7304,18.5342,8.3082,0.6903,1.9285,1.78,17.8435,6.8503,0.0738150738150738,0.0282157676348546
NWSA,0.178339879665998,71.88,1.14,1.24,2.0906,1.1051,7.1465,1.5083,0.3317,1.2806,1.18,16.4759,6.9326,-0.2803261977573904,-0.7608346709470305
AZO,0.0115482243794045,19.08,2.77,,,,,,,,0.12,,,0.0621442497987452,0.0406741180867336
CPRT,0.4350468057152241,34.53,11.03,7.07,20.6723,18.3699,38.4174,31.987,0.0018,6.621,6.54,53.3492,5.4607,0.0811434497675267,0.1354067863465824
MCK,0.2124611909865355,14.14,0.18,-32.4,-250.0,5.9772,1.5832,1.2865,-8.2007,0.9236,0.51,13.4251,14.2561,1.149656526005888,2.1956912028725317
MDT,-0.0407857376581978,31.73,3.82,2.3,7.3241,4.1606,17.5649,12.0345,0.4716,2.3948,1.81,2.0251,5.2062,-0.0465843907526507,-0.2542171065687636
BBWI,-0.2597145887571112,13.13,1.4,-4.7,-36.0091,14.4521,18.2011,10.582,-2.205,1.6432,1.13,6.0719,33.4513,-0.3150821304131408,-0.3998499624906226
JKHY,-0.1764958378861398,33.22,5.87,7.56,22.7941,13.2181,23.1356,17.6467,0.171,1.199,0.0,,5.6341,0.0127868880091188,0.0102778604415347
CTLT,-0.0633192623861365,0.0,1.77,,,,,,,,1.27,,,-1.1876712328767125,-1.4803312629399583
WMT,0.132572150110753,33.23,0.64,4.57,13.4823,4.6431,3.3418,1.9107,0.5328,0.8206,0.21,8.1964,77.0565,-0.212551075476062,-0.1457617201784539
DLTR,-0.2185378959276017,20.83,1.19,3.8,18.4586,7.0167,7.8933,5.7017,0.391,1.5069,0.22,3.5594,,0.2345707569512609,0.2165072671134875
AMCR,-0.2674428486445144,14.06,1.01,3.53,25.868,6.2224,10.2627,7.1322,1.6494,1.1859,0.69,5.4085,7.8368,0.2171105730427764,0.301863354037267
BBY,-0.1115492134209364,13.59,0.42,6.67,50.7692,8.9793,3.8771,3.0649,0.4208,0.9803,0.41,7.079,40.5767,-0.4093451793353077,-0.421760391198044
LW,-0.0128198040757567,16.03,3.0,11.45,71.4873,15.4744,16.486,18.8558,2.4532,1.5639,0.88,4.2044,7.3883,0.9849241640243394,4.02190144350423
BF.B,-0.1578867235079172,39.93,7.4,9.55,23.9596,10.0682,26.6556,18.5194,0.8914,3.5065,1.4,0.7595,4.945,-0.063953488372093,-0.0656324582338901
VFC,-0.3177317799931092,71.62,0.74,2.96,4.0741,0.8476,2.8219,1.0212,2.2836,1.4532,0.81,2.4057,7.2114,-0.7992324484148111,-0.9144996074093996
