,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
GLW,-0.0103861851956007,25.28,1.97,1.53,8.9745,3.322,11.3536,7.4937,0.5955,2.1196,1.46,3.219,6.2653,-0.1707936507936508,-0.1095041322314049
NTRS,0.3057484370373036,14.25,2.96,1.78,15.1992,1.0906,,23.4723,1.0627,,0.0,,,-0.0069976504239452,-0.0537086092715231
RCL,0.3995339320584528,14.76,2.53,2.26,15.6825,6.2915,19.019,17.1578,0.9072,0.1462,0.13,37.3998,35.8074,0.0991666666666666,0.037461858974005
LHX,,,,,28.3378,9.4198,16.0565,13.9538,1.0473,1.1367,,12.4083,10.4954,0.1869565217391304,0.357653791130186
LHX,,,,0.0,,,,,,,1.27,,,,
OXY,-0.282165621951865,0.0,1.39,0.99,-2.0719,-0.473,0.5786,-4.7104,1.1272,1.1518,1.03,5.3049,4.94,-0.9784236804564908,-1.2384410554345195
TDG,0.8428819021477258,34.57,5.16,-8.88,-29.1609,5.1738,36.8754,14.9148,-5.8596,3.1632,2.36,1.9578,4.8905,0.1637462235649547,-0.1354051054384017
ZBH,0.4537611205186993,26.6,3.76,2.42,9.1303,4.5924,14.2505,14.1765,0.6634,1.3726,0.68,0.9445,5.8525,32.65404529020882,-3.984177215189873
DD,-0.1423647067779107,89.11,2.9,1.06,-0.2984,-0.1788,2.9541,3.2262,0.4198,1.1981,0.68,2.3214,4.06,1.1923076923076923,-0.8704811443433029
DLR,0.1652526816988353,44.44,6.81,2.06,6.532,2.5976,18.5158,15.3622,0.9542,,0.0,,,0.0808089167606878,0.972596326971552
EW,0.5230772846658716,47.23,11.38,3.92,25.2369,16.1357,26.3754,24.0777,0.1433,3.3067,2.6,1.7388,7.2576,0.532745255279337,0.4495984491830518
APH,0.348989289212003,27.77,3.9,6.75,25.3253,10.7623,19.6854,14.0419,0.7847,1.9746,1.36,4.2817,4.737,-0.0401321951508685,-0.0414937759336099
WHR,0.42812820866133,6.97,0.4,1.97,28.7033,6.2603,7.5861,5.7202,1.2125,0.884,0.59,6.9352,9.2898,4.551971326164875,-7.382513661202186
ABNB,,,,,83.4904,-8.1147,-10.4374,-14.0334,,1.2537,0.0,,1.5277,-27.75769183574389,38.996381969157774
GPC,0.1401978600270619,30.42,0.74,3.77,17.4936,4.4141,5.1986,3.5446,0.9271,1.2415,0.7,3.3865,7.1805,-0.1199275390323079,-0.2336768360243512
MCHP,0.4806875547332898,54.58,3.62,3.48,6.731,1.9395,13.3527,6.653,1.9493,0.9327,0.63,3.3978,6.0748,-0.2371037060771119,0.393500391542678
PARA,-0.0233934396544259,6.41,0.85,1.72,24.0725,6.4515,15.3567,12.2528,1.4086,1.3154,1.01,5.9413,3.9488,-0.1809561438166732,-0.042547033285094
ETSY,-0.068740803027118,59.07,6.92,12.89,23.5824,6.2174,10.846,11.7176,2.083,4.8854,0.0,,12.5572,0.1868665258203405,0.2374856434940833
MTB,0.2166097975111762,10.89,2.92,1.25,13.3352,1.6093,,30.7435,0.4485,,0.0,,,0.0155571237202183,0.007342480615764
APTV,0.5587648304422437,27.3,1.69,6.03,25.1558,7.4968,8.8877,6.8956,1.088,1.312,1.0,9.1065,5.5886,-0.1337406653088934,-0.0721649484536082
CRM,0.1874133021829596,105.53,8.84,7.5,7.1131,3.6113,4.028,8.3572,0.2033,0.9492,0.0,,2.6974,0.1784140969162995,2.083333333333333
ULTA,0.0338996895932035,26.66,2.62,9.4,36.1802,20.6369,12.7159,9.8049,,2.3246,0.85,3.5471,49.326,0.0875976469854149,0.1860927104608145
SNA,0.1954232544241951,12.37,2.31,2.45,20.7299,12.4914,25.7989,18.5925,0.3351,2.5121,1.71,2.4803,4.6901,0.0064843628820874,0.0200029416090601
PCG,-0.5423157894736843,0.0,0.34,1.07,-141.8337,-8.9699,-58.9293,-44.6961,,1.3321,1.25,5.9181,4.3876,0.0406185567010308,0.1175010947306962
RL,0.160546283218554,22.45,1.53,2.8,13.1084,7.2508,8.8991,6.8256,0.2096,2.9954,2.31,2.9677,14.6746,0.1276608556769503,1.6468058968058965
AMGN,0.2669723088424569,16.7,5.62,13.14,81.071,13.1341,41.4091,33.5673,3.0914,1.4367,1.16,1.2154,5.7584,-0.0573906265224593,-0.0657612580414581
ACN,0.5120716365785232,25.31,2.8,8.0,32.6837,16.2681,14.59,11.0589,0.0015,1.3967,0.0,,5.3384,0.0688774511208332,0.1771481464969517
PTC,-0.0966224366706876,262.23,6.41,6.52,-2.2845,-1.0306,5.0207,-2.1869,0.5567,1.2264,0.0,,3.3686,-0.1318071582322149,-1.5282089753207533
AMP,0.6291428889891346,11.1,1.64,3.35,33.0424,1.2468,18.8633,14.5986,0.8598,0.6683,0.0,,1.7985,-0.1037009893733968,-0.0977121067683508
HPQ,0.0299408986794105,7.41,0.4,-18.65,-264.2079,9.4182,6.5985,5.3646,-4.306,0.7977,0.57,8.2989,9.7423,0.0120073087966587,-0.4082973531068143
CAT,0.1947636481226973,12.56,1.43,5.06,41.657,7.7677,15.4089,11.3253,2.5741,1.4723,1.05,3.2514,3.0049,-0.0003617508742312,-0.0087847730600292
LNT,0.3340638014871022,19.74,3.32,2.22,10.8934,3.395,21.3268,15.2686,1.2076,0.4265,0.32,4.4009,9.0746,0.1210374639769451,0.087890625
CCL,0.0739372640561604,10.31,1.48,1.2,11.784,6.6337,15.7359,14.3577,0.4535,0.2256,0.18,30.1686,46.9032,-0.0141395908543923,-0.0513959390862943
MNST,0.2911418122714344,29.7,7.69,8.18,26.5586,21.5099,33.3968,26.3719,,3.5037,2.96,4.6634,7.7745,0.0929559316276871,0.1156400175628697
HON,0.3603066821063947,19.5,3.27,6.23,33.3048,10.6171,18.663,16.7343,0.8554,1.3429,1.1,5.5053,4.8991,0.0217747949291573,-0.0919438285291943
BEN,-0.0930760828188873,9.72,1.93,1.13,11.3467,8.2954,25.874,20.8982,0.0704,3.0496,0.0,,6.7573,-0.2767478552411004,0.5865024102838778
FANG,0.0091541536655284,57.26,3.3,0.85,2.1132,1.3387,17.5328,6.0545,0.3603,0.688,0.66,18.0811,6.2524,-0.3125618199802176,-0.7163120567375887
LUV,0.1736592785551476,12.3,1.27,2.78,23.393,8.882,13.1844,10.255,0.2877,0.6673,0.61,28.7826,20.6519,-0.077666874610106,-0.0669371196754563
TRGP,0.2397230837911401,0.0,1.0,0.99,0.488,0.219,2.2246,-3.8519,0.8969,0.8856,0.8,38.4396,10.1416,-0.1877885801624427,1.7996647108130763
EXPE,-0.0289803336145908,28.72,1.34,2.77,10.3324,2.6709,7.4832,4.6822,0.892,0.722,0.0,,4.6519,0.2647058823529411,0.3916256157635467
PNR,0.2369686351102939,20.51,2.48,3.71,18.5117,8.7378,14.6253,12.0283,0.5267,1.4178,0.91,5.0496,5.8803,-0.0096180400192168,0.0238917674150835
PAYX,0.3454156358933993,26.61,7.29,10.44,39.4885,11.9226,36.3499,27.4195,0.304,1.1719,0.0,,4.4164,0.0617886178861788,0.0405391811688966
MS,0.3265550864436997,8.8,1.81,0.88,12.4527,1.0316,27.2064,20.4921,4.8779,0.747,0.0,,0.7465,0.0056954703212601,0.0352712235465824
MGM,0.3969692732103584,8.32,1.35,1.31,17.4871,6.5367,30.5451,15.8853,0.882,1.2558,1.22,73.9006,9.3824,1.6813577545874918,3.600211922432797
GILD,0.0788243075234156,13.21,3.16,3.11,23.6821,8.704,19.0966,23.9922,1.1303,3.1044,3.01,5.0705,6.2672,-0.4771951219512195,-0.0126489459211732
APA,0.0105659946313325,0.0,1.42,2.09,-82.4636,-20.3347,-45.9026,-54.2194,1.9185,1.0571,0.0,,6.1704,-4.139874739039666,-89.825
MPWR,0.5479387139806944,73.05,12.57,9.76,14.0711,11.3804,16.3336,17.3332,,6.6705,5.37,2.2086,11.9141,-0.096274495981954,0.0339229395447808
MAA,0.4251483396709643,38.12,8.11,2.12,5.8291,3.2645,26.354,21.3357,0.7083,,0.0,,,0.0798030516015788,0.5971963085794052
POOL,0.445022833494384,32.01,2.62,20.04,63.7708,17.6351,10.6656,8.1755,1.2468,2.4909,0.69,3.2389,14.1235,0.0871556783307725,0.1156439663739383
FMC,0.3684855681187158,25.67,2.66,4.67,21.2189,5.5051,17.8229,10.3237,1.2723,1.4959,1.12,2.484,2.0661,0.1089211916481565,-0.052180840470026
NDSN,0.3787370401308445,26.07,4.0,5.5,21.3208,9.5861,22.0175,15.3626,0.7963,2.1171,1.52,3.5361,4.1341,-0.0387320279462587,-0.1067479297780722
D,0.2150707882766833,42.39,3.98,1.75,2.0856,0.6357,10.7215,9.4299,0.9493,0.6133,0.45,2.8051,5.9386,-0.4875539329571855,-0.445034736411933
HCA,0.2024979772444195,14.23,0.97,-85.82,-733.6283,9.1993,14.1441,6.8276,-59.685,1.4433,1.21,4.5868,6.9561,0.0884425123669614,-0.0744652759440189
EQR,0.2614706331318972,27.12,10.04,2.48,9.6096,4.7689,50.2153,35.8163,0.857,,0.0,,,0.2167049309314321,0.4780264193324113
NWS,0.264741297526089,50.96,0.77,0.75,2.2112,1.4512,5.807,1.5386,0.1409,1.2126,1.11,16.204,6.5246,-0.023372287145242,-1.1022427440633245
TMO,0.4554877558342454,35.13,5.09,4.33,12.4617,6.3343,17.9861,14.4703,0.5982,1.9192,1.38,4.2178,5.8731,0.2143801215966163,0.257998638529612
AMAT,0.8987719173706255,18.23,3.39,5.81,32.9438,14.2241,22.9326,18.5241,0.6468,2.295,1.51,2.3667,5.7671,-0.2540636829213983,-0.1092824226464779
IVZ,0.1270496933283265,11.96,1.09,0.48,7.1577,1.8716,13.2115,9.231,0.5807,1.6165,0.0,,5.1355,-0.3292391899742718,-0.3603307657453556
MCO,0.7125155900992253,30.98,9.12,51.91,171.9615,13.9211,41.375,29.4471,6.716,1.9242,0.0,,3.4031,0.069593147751606,0.0854961832061069
BA,0.0332704515300634,0.0,2.4,-21.96,7.6627,-0.476,-2.5797,-0.8307,-3.2894,1.0505,0.26,0.9401,6.139,-1.1647618253107532,-1.0608437769061514
CNP,-0.0039395583483816,18.5,1.64,1.48,7.7806,1.4495,14.1592,8.9106,1.8079,0.9897,0.87,4.2775,9.3614,0.2338709677419355,1.024024024024024
ABT,0.2209689349112424,39.43,4.53,4.57,11.7792,5.4311,14.2051,11.5566,0.5795,1.4422,1.05,3.0656,5.8809,0.2416438356164383,0.5570101351351351
RMD,0.3699249134071749,42.17,6.54,8.19,19.5248,9.8496,22.2232,15.522,0.6133,2.06,1.43,3.1818,4.9322,0.069084258913894,0.2820259325449634
EA,0.3624379808497753,30.01,6.19,5.59,19.1146,11.3766,20.1212,20.5859,0.1865,2.8172,0.0,,7.9454,-0.305439330543933,-0.0230105465004794
CFG,0.4182426438277797,8.96,1.93,0.67,8.6811,1.0807,,28.1732,0.6451,,0.0,,,0.0311497938616582,0.0153664302600473
BDX,0.2220422329536577,59.89,3.69,3.0,5.8491,2.3819,10.1793,6.258,0.9198,1.1784,0.72,3.4905,7.3731,0.1663353214049039,5.80503144654088
BRO,0.4466428913049209,27.24,4.41,3.23,11.895,5.2279,21.9854,16.121,0.4642,,0.0,,,0.1372367891848411,0.1478845569981961
APD,0.4998476235536413,25.51,5.03,3.92,15.8882,9.5519,24.0411,19.7334,0.2921,2.5363,2.32,15.3889,5.132,0.0908627946363478,0.1750567498998532
CAG,0.6388110200784052,15.31,1.07,1.52,9.1148,3.0625,12.7348,7.1113,1.4306,1.2759,0.55,4.4453,11.6578,0.1753265602322207,-0.1609351806036616
TPR,-0.1607995539259584,12.86,1.37,2.32,18.3127,9.3554,13.6002,10.6751,0.4562,2.7852,1.94,2.5355,17.0305,0.2197919642857142,0.6186163522012578
PNW,0.0903115371448133,15.99,2.48,1.55,10.0449,3.0186,19.3581,15.5081,1.0349,0.4956,0.33,3.0129,8.5048,-0.1314834034952118,0.0533669114582415
PEG,0.1708280778846196,15.55,2.61,1.73,11.2201,3.547,19.2835,16.8023,1.0752,0.6402,0.46,3.7592,7.5532,-0.1544821583986074,0.1773296244784423
ROP,0.334321354824791,20.58,7.69,3.8,17.2779,9.0563,28.0961,37.3945,0.5558,0.834,0.75,7.994,4.7582,-0.0487682612431968,0.8719822109275732
PYPL,0.2863598525389463,52.26,7.23,7.5,14.5254,4.7903,15.2994,13.8364,0.2933,1.43,0.0,,0.774,0.2392889699179581,0.1954302382109869
FTNT,0.5158313218798807,56.79,8.63,13.65,24.7095,8.5507,16.2275,15.3352,,1.902,1.82,4.2909,3.9739,0.4974402730375427,-0.0095550910719617
NRG,0.0068915908669018,2.07,0.94,5.21,248.4922,32.8785,13.1351,45.1889,3.5531,1.309,1.15,19.0679,9.5815,0.3136456211812628,15.559701492537314
PEAK,0.2757437558605404,299.32,8.16,2.27,2.6317,1.2504,23.1604,3.5464,0.9002,,0.0,,,-0.0399661259269336,-0.9584410406415576
HRL,0.0785600766618579,20.74,2.15,3.37,16.5242,12.0748,12.5958,10.3061,0.0422,2.1369,1.19,7.3033,15.9801,0.0138173941194716,-0.032934179066137
BWA,0.2716263999875383,10.0,0.84,1.74,16.4533,8.2148,12.8147,7.3367,0.4046,1.6471,1.3,9.9963,5.2931,0.0949579831932774,-0.1987110633727175
TYL,0.6145732429232591,82.42,11.03,7.29,9.0613,6.6858,14.3928,13.4871,,1.3351,0.0,,2.8547,0.0254118248826167,-0.0063406165656236
KEYS,0.6531894329896908,31.05,4.47,6.3,20.6724,9.3764,16.5234,14.4318,0.5952,3.2054,2.5,2.5092,6.4416,-2.8045685279187818,2.763636363636364
ZTS,0.5570685971619211,41.37,9.94,22.67,55.3914,12.9926,28.77,23.9617,2.3807,2.629,1.85,1.4128,5.7643,0.0656804733727811,0.0504201680672269
CCI,0.3546458192123858,62.7,8.95,4.9,8.1991,2.2363,27.0519,12.962,1.7276,0.6271,0.0,,9.6695,0.1272595806218366,0.4675834970530452
AFL,0.1855729085748247,10.88,1.61,1.21,11.4092,2.1628,19.9265,14.8115,0.2268,,0.0,,,0.1159929701230229,0.1315068493150684
ED,0.2254684789030554,19.32,2.05,1.34,7.9064,2.4794,21.282,10.6808,1.1895,0.6795,0.62,7.4801,8.7319,0.0045045045045044,-0.0282199710564399
FCX,0.2952956560238047,0.0,1.27,1.05,-1.1004,-0.4705,7.5753,-1.6595,0.5632,2.4665,1.2,3.2224,12.3411,-0.7705090450147245,-1.0918524212144505
PFE,-0.0691888394288569,11.23,4.48,2.81,16.9294,6.4072,16.4039,39.1786,0.8219,0.8793,0.69,1.1395,6.0403,0.1830042313117066,0.4369228010400789
IT,0.2054130162703378,59.96,3.3,14.64,24.8553,3.2622,8.7175,5.4952,2.3265,0.7067,0.0,,3.2016,0.4249725949704117,0.9050924413666948
AAL,-0.0957027727415114,7.5,0.28,-103.7,-1428.814,2.8102,6.6968,3.6838,-206.0593,0.4481,0.35,17.6413,26.1531,0.1539909638554217,0.1940509915014163
FDX,-0.0477554496141184,77.38,0.55,2.1,3.0411,0.9926,6.4081,0.7748,0.9901,1.4519,1.39,37.1483,7.6451,0.0454119850187266,-0.8818897637795275
KLAC,1.039857060012852,14.73,3.79,6.62,43.8817,13.0434,30.4093,25.7308,1.2785,2.44,1.73,1.4807,4.6145,-0.0977072069878071,0.4653724143518662
HIG,0.3971558167182851,9.8,0.97,1.22,13.0836,2.9442,14.4648,9.9518,0.298,,0.0,,,0.4584346135148274,0.1460299833425875
PWR,0.358395051735535,14.75,0.49,1.41,10.0353,4.8827,4.5811,3.3193,0.3372,1.6928,1.67,188.6592,4.4078,0.0270335903289586,0.3705453628138784
COF,0.3862729196406322,8.72,1.34,0.76,9.5378,1.4174,,23.2232,0.9601,,0.0,,,-0.0606723148401202,-0.0907180385288967
BMY,0.2786315462769404,25.58,3.55,2.41,6.6927,2.6627,19.0285,13.1536,0.904,1.6037,1.37,1.8817,3.4021,-0.1663873994638069,-0.3010162601626016
A,0.2753020111589652,21.93,4.56,4.8,22.5569,11.3309,18.2258,20.7438,0.507,1.5332,1.21,3.4728,5.5516,0.0409292035398229,2.3892405063291138
CTAS,0.6173519172458539,25.56,3.44,7.28,29.3945,11.8687,16.4464,12.8401,0.9491,1.983,1.69,11.2488,7.5113,0.1934022155450323,0.050315338731002
CNC,0.0905464006938421,20.02,0.35,2.06,10.3405,3.1932,2.3862,1.7699,1.0843,1.5715,0.0,,11.948,0.2215363511659807,0.4677777777777778
BR,0.3058043376149439,27.36,3.18,12.01,42.7545,12.423,14.9649,11.0518,1.3041,1.2987,0.0,,6.5696,0.0916392976588629,0.1266651086702501
VTR,0.0342562819678622,41.27,4.67,1.74,4.1657,1.7791,22.1516,11.1811,1.153,,0.0,,,-0.132489293605489,0.0575113501210111
MRK,0.2226220216164034,23.91,5.36,7.89,21.5607,6.6424,20.2602,25.1604,1.0133,1.2369,0.97,2.01,5.7718,-0.1125293920053744,0.5824758842443729
OKE,0.4777457889868817,19.16,2.24,3.76,20.5363,5.8618,18.834,12.5682,2.041,0.7278,0.48,13.3972,12.1711,0.0429798443446212,0.1102673989203921
ADSK,0.4264831661612627,0.0,12.54,-153.13,38.312,-1.7085,-0.9728,-3.1442,-9.899,0.704,0.0,,5.4181,-0.9508941365362136,-0.8574704533427412
CTVA,,,,0.86,-1.0996,-0.6368,-1.3,-6.9262,0.005,1.6411,1.03,1.7041,2.5047,-0.9721749884062452,-0.8106614017769003
LIN,0.3905909343903997,48.78,3.96,2.12,4.4098,2.6232,10.3904,8.0948,0.2709,0.8513,0.71,9.8079,6.5312,-0.4410139127120259,-0.478429582287149
PHM,0.5132689519998366,10.13,1.0,1.83,18.6271,9.488,13.1647,9.8535,0.5664,,0.0,,,-0.0022537364382504,-0.004453761311238
QCOM,0.606711111463428,14.37,3.03,16.23,89.3461,13.3083,31.5865,18.0695,3.2457,1.8763,1.72,6.1421,9.8231,11.34621578099839,-1.8835616438356164
KMI,0.4440592334494773,17.27,2.84,1.1,6.5687,3.0193,36.8915,16.5796,1.009,0.6349,0.56,8.7951,9.5787,0.2843964153927254,0.4787305874409182
MAR,0.415236940736984,39.24,2.39,68.63,181.0811,5.0816,8.5829,6.07,15.5619,0.4683,0.0,,8.7566,-0.239222316145393,-0.3324593602517042
BKNG,0.1923514589937414,18.24,5.95,14.34,81.999,22.7315,35.4772,32.2913,1.6263,1.8325,0.0,,8.9679,0.0007489234225801,0.2168584292146074
