,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
GLW,-0.3194276530075242,5.44,1.93,0.69,13.3324,10.1156,21.6984,35.7034,0.1132,4.1378,3.67,4.4246,7.2921,-0.0494169905607995,-0.2082630691399662
NTRS,-0.2655844477464092,12.01,1.72,1.0,8.4807,0.6023,,16.057,1.0513,,0.0,,,-0.1071933723984642,-0.1015213134508208
RCL,-0.4686123417922384,7.37,0.61,0.54,7.2245,3.0671,12.3603,8.0589,1.0105,0.316,0.27,34.1924,25.7731,0.1607162079596049,0.177964639011118
LHX,,,,,23.8336,9.699,18.3634,10.8519,0.8249,1.5497,,4.9008,6.0622,0.0485824587857035,0.047008547008547
LHX,,,,,,,,,,,0.92,,,,
OXY,-0.0263179708896457,7.2,2.03,1.29,17.6502,11.0586,43.6902,28.2384,0.1561,1.4524,1.32,6.9083,4.4373,0.3700550170290804,0.4942528735632183
TDG,0.3287045082769901,12.93,1.82,2.55,18.7712,3.3726,40.3919,14.0398,3.87,4.2072,2.93,2.0535,6.3712,0.3417146602987311,0.2718429829041853
ZBH,-0.0048451484790303,11.47,2.0,1.56,13.7811,8.9251,23.0042,17.0897,0.3118,3.7788,2.71,1.2067,5.3073,0.1171588885529011,0.2745853576813537
DD,,,,,14.4316,4.0217,6.1332,4.0043,0.9274,1.7179,1.16,6.7347,6.2316,0.1769033909149071,0.2192893401015228
DLR,0.3538597224461857,31.17,3.79,1.69,8.0634,2.6584,28.6353,12.3146,1.1394,,0.0,,,0.2558908982856389,1.243233514458595
EW,-0.1254332643079274,35.71,5.07,6.03,17.6919,11.9515,17.878,14.101,0.1124,3.486,2.71,1.8745,5.2342,0.0555750967288075,0.0857798165137613
APH,-0.1389354745811523,13.33,1.79,3.04,24.2057,11.8969,19.0792,13.3051,0.6303,3.3954,2.38,4.1488,5.1354,0.0732784955784686,0.0559744563410926
WHR,-0.4499148017721232,6.83,0.14,0.6,9.5327,2.6876,4.243,2.0894,0.582,1.0199,0.65,6.8347,8.8675,-0.2142857142857143,-0.369951534733441
GPC,0.232324565344355,12.23,0.56,2.48,20.5229,9.1107,7.2999,4.5359,0.1816,2.3625,1.15,3.628,8.5276,0.1565931966228171,0.1884393841572538
MCHP,0.103055764733859,13.1,3.64,2.93,23.679,14.4595,31.8842,28.1703,0.1916,5.2157,4.68,3.3515,8.2074,0.935764760633412,0.9306006774037464
PARA,0.4445466578424886,11.37,1.09,1.43,14.0392,5.3051,19.2051,9.5696,0.6038,1.4094,1.22,10.7238,4.399,0.3576982892690512,0.8024861878453038
MTB,-0.0914944794566597,8.74,1.56,0.75,10.2238,1.103,,21.113,0.8055,,0.0,,,0.1206188934917902,0.1567222924243814
APTV,,,,2.48,56.3335,13.3983,10.2487,7.138,0.9687,1.482,1.2,12.7002,6.5234,0.7489361702127659,0.814580031695721
CRM,-0.2313636363636364,274.77,10.53,13.45,5.46,2.2547,5.8835,3.8907,0.3902,0.8421,0.0,,3.8814,-0.1542003659168176,-0.2012537320829047
ULTA,0.909409437694264,28.61,1.46,5.48,17.6458,9.7236,8.1716,4.8823,,2.4755,1.14,4.4425,65.2628,0.744369286751867,0.8048073991259275
SNA,-0.0837610636884131,8.38,0.81,1.49,18.3416,7.7269,16.6456,9.6805,0.636,2.622,1.96,3.9242,5.5616,0.4336150976509045,0.4815013404825738
PCG,-0.1005342163116927,15.78,0.89,1.11,6.9457,1.7246,12.9848,5.6432,1.1241,0.8362,0.78,12.6976,7.426,-0.158578856152513,-0.2320291173794358
