,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
GLW,0.0594580935506092,28.4,2.16,2.33,15.4245,6.4171,14.9979,7.6623,0.5615,1.5936,1.08,3.6352,7.0269,3.149312377210216,1.606280193236715
NTRS,0.3164138658009867,15.83,3.64,1.95,13.8817,0.8403,,22.7712,0.6464,,0.0,,,0.23500860162202,0.3063978965819456
RCL,0.0295889677332976,0.0,12.67,3.85,-103.44,-16.3074,-252.6109,-343.3448,4.1471,0.4942,0.47,17.6903,3.7546,-0.1589079177096105,-0.0926203569768979
LHX,0.1342471614122549,22.93,2.4,2.09,9.5398,5.3099,11.766,10.3626,0.3655,1.3973,1.18,12.666,15.5853,0.0516808830908177,0.649687220732797
OXY,0.6771456146132482,18.27,1.04,1.31,26.408,3.7182,13.8041,5.8252,1.457,1.2267,1.01,5.2324,6.1683,-1.2344588404659076,-1.0964593301435406
TDG,0.0281650100903227,58.52,7.28,-11.52,-23.4021,3.5258,35.2439,12.6511,-6.8722,4.2273,3.52,1.9283,6.0657,-0.0342661336379211,0.1809338521400778
ZBH,-0.1702420628192358,65.94,3.86,2.07,3.5132,1.8971,12.6009,5.8823,0.5581,1.4086,0.79,0.9127,5.4202,9.35257839641589,-3.891288696904248
DD,0.1539236884459689,7.14,3.41,1.48,4.4621,2.6407,14.9928,51.4643,0.3986,2.9006,2.48,3.8212,5.8203,-3.495364238410596,-3.191460521856998
DLR,0.3065789871167663,27.76,10.5,2.53,9.8473,4.8046,15.6736,37.9752,0.7278,,0.0,,,0.2448010038636769,5.385225296382651
EW,0.4200372684423983,54.21,15.62,13.85,25.7561,17.6781,32.3039,28.7262,0.1021,3.0812,2.38,1.7186,7.8696,0.883133637760088,0.825479718241438
APH,0.3494572507308204,33.79,4.93,8.08,24.844,10.7648,19.3549,14.6263,0.7547,2.4348,1.66,3.9462,4.4306,0.2848510742187498,0.3219212232009305
WHR,0.3329113378977737,7.64,0.62,2.55,36.0263,8.9031,10.68,8.1101,1.0447,1.1392,0.82,6.4689,7.0919,0.4538699690402477,0.6586046511627908
ABNB,,0.0,17.66,0.0,-7.3717,-2.5678,7.1595,-5.8745,0.4153,1.9478,0.0,,1.6129,-1.1194986072423398,-0.9232279171210468
GPC,0.4338068263660892,21.54,1.03,5.45,25.6556,6.2624,6.1626,4.7629,0.6877,1.1785,0.59,3.1457,10.4955,1.802586268599741,-31.884131674798983
MCHP,0.2745932449527353,115.7,7.35,7.65,6.5466,2.1203,18.3528,6.4247,1.6683,0.8903,0.61,3.0971,5.4509,0.5424191713152262,-0.3876621100595865
PARA,-0.1716988979602521,4.12,0.65,0.8,19.4558,7.6237,22.0283,15.8924,0.771,1.7593,1.6,11.7979,4.0931,0.5213819763227834,0.8757225433526012
