,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
GLW,0.2765461492674872,70.73,2.34,1.83,4.6914,1.6994,4.5032,3.6627,0.5928,2.1248,1.48,3.1879,5.2991,-0.610260336906585,-0.5197215777262181
NTRS,-0.0911680549373686,15.74,2.85,1.53,11.1937,0.7113,,19.0937,0.7615,,0.0,,,-0.1628002674759529,-0.2014836587584856
RCL,-0.4339325205729036,0.0,7.07,2.02,-65.9211,-17.7887,-208.3279,-262.4705,2.2063,0.9503,0.92,23.2943,7.7734,-3.209418442685724,-4.085583113832817
LHX,,35.56,2.2,1.84,5.2205,2.9437,10.9542,6.1504,0.3336,1.5724,1.34,13.2436,11.1007,0.825091575091575,0.1791359325605901
OXY,-0.5525184137693124,0.0,0.87,0.85,-153.5921,-16.9027,-85.8106,-88.0173,1.9483,1.0725,0.84,4.4615,8.4203,-127.29752066115702,14.913705583756345
TDG,0.1050893167478563,51.57,5.19,-6.34,-16.4567,3.5499,34.3132,10.0725,-5.0426,4.3069,3.51,1.9143,7.0875,-0.0908618899273104,-0.3401797175866495
ZBH,0.0375847670778002,0.0,5.11,2.57,-0.0877,-0.0438,1.3562,-2.2668,0.6661,1.9881,1.03,0.7444,4.218,-0.926944967032967,-1.122746553552492
DD,0.1331293562832634,0.0,4.47,1.27,-3.4528,-1.9026,-6.7847,-26.5187,0.3996,2.3726,2.18,2.9515,4.5964,-2.655701754385965,-6.92570281124498
DLR,0.2045973181034241,112.31,8.29,1.91,2.0733,1.0055,14.2823,6.7461,0.7213,,0.0,,,-0.0617434974692653,-0.465849646356775
EW,0.1731755211005705,62.49,12.37,12.45,18.0006,11.3775,20.4637,18.7721,0.1301,3.4579,2.56,1.3469,7.2765,-0.2173006627136379,-0.2134874391059319
APH,0.2213807753176713,28.39,4.05,6.98,22.2546,9.8424,19.0536,13.9948,0.7092,2.3828,1.75,4.0588,4.4061,0.0118570825981456,0.0419047619047618
WHR,0.2648850281360488,9.56,0.53,2.14,22.2106,5.2114,8.3008,5.5253,1.1197,1.0959,0.82,6.7857,6.258,0.0426081342801807,-0.0796232876712328
ABNB,,,,30.31,-158.0063,-43.7021,-106.2759,-135.7312,0.6257,1.7348,0.0,,1.5486,6.157903551735791,5.79925082191598
GPC,-0.0217921339988184,0.0,0.82,4.2,5.0775,1.2157,2.5091,-0.176,0.8319,1.2069,0.61,3.1038,10.6216,-0.5444717821800656,-1.0468567104341595
MCHP,0.3371672412818627,28.99,3.12,2.83,10.2157,3.2744,12.2692,10.8187,1.6976,1.3541,0.94,2.9635,5.6469,-0.0940777247872671,0.6032593425119417
PARA,-0.0760910749651333,8.75,0.84,1.32,16.0937,4.9067,16.3694,9.5788,1.229,1.6609,1.45,8.5327,3.6034,-0.00168837433671,-0.2678355501813785
ETSY,3.0160270880361173,67.65,13.85,30.15,47.0413,14.5248,24.5713,20.2388,1.5029,4.1674,0.0,,10.186,3.776974121517333,2.642000542265418
MTB,-0.22090588987195,11.75,2.39,0.93,9.0589,0.9489,,24.8133,0.2744,,0.0,,,-0.3053240323626044,-0.3084294264045214
APTV,0.3752418468709526,19.16,2.64,4.34,22.4938,10.3984,16.21,13.539,0.5063,1.845,1.52,8.5783,4.6465,0.6598746081504703,0.7868686868686869
CRM,0.3682365961633056,331.47,9.02,4.8,0.3718,0.2286,1.737,0.7369,0.0789,1.0753,0.0,,2.7694,-0.4448598130841121,-0.8864864864864865
ULTA,0.1343920360274948,22.03,2.11,7.97,37.1141,14.5141,12.1801,9.5423,,1.8073,0.67,3.6461,53.0948,0.0550464763199611,0.071954069415193
SNA,0.0400664715221079,13.97,2.44,2.25,16.8045,9.8577,24.5094,17.453,0.3771,2.6466,2.01,2.4702,4.7697,-0.0850044861279197,-0.0958904109589041
PCG,0.1462741490340389,0.0,0.59,1.16,-6.1356,-1.3326,9.5024,-7.1363,1.9227,0.707,0.66,6.207,6.0455,-1.1738656627699624,-0.8278474399164054
RL,-0.1068105598152944,12.91,0.79,1.68,14.2698,5.2789,5.1463,6.2388,0.4348,1.6134,1.26,3.4046,17.0207,-0.4357434483392052,-0.1081457414713389
AMGN,-0.019995690844627,17.11,4.9,12.94,77.2027,11.5397,35.9464,28.5714,3.5058,1.8145,1.48,1.5821,5.6186,-0.0553028736820343,-0.0737056873246621
ACN,0.2605437889587412,29.06,3.35,8.32,29.6318,13.9847,14.6945,11.5231,0.0035,1.4017,0.0,,5.649,0.0330798655178354,0.0687841172167549
PTC,0.5971424756309254,73.2,6.58,6.68,9.0871,3.8636,14.4584,8.9614,0.699,1.2243,0.0,,3.5124,2.3448050506011864,-5.759468317552804
AMP,0.1979197191007609,15.65,1.97,3.69,26.1462,0.9247,16.7493,12.8918,0.8427,0.74,0.0,,1.5187,-0.1852003270645952,-0.1896460644479661
HPQ,0.2405866816027764,8.18,0.41,-9.58,-126.3465,8.1168,6.0772,4.9702,-2.7904,0.7875,0.56,7.7506,10.5256,-0.1122001547588341,-0.1069162436548223
