,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
GLW,0.0123179484964328,6.22,3.35,1.13,18.3157,13.7731,27.1562,53.649,0.1194,4.4607,4.09,4.855,6.816,3.60613810741688,0.7719123505976095
NTRS,0.0808871947791918,14.74,2.43,1.43,9.8019,0.7985,,19.0355,1.4489,,0.0,,,-0.211440407903123,-0.1184437657681583
RCL,0.8591779994241182,18.4,1.27,1.08,6.5266,2.6237,11.8865,7.6365,1.1581,0.2946,0.26,35.1592,25.3178,0.6430182153449093,2.381663770206905
LHX,,,,,26.5285,12.2481,20.0825,11.8857,0.5513,1.9059,,4.9616,6.2891,0.7637548327137547,13.817941952506596
LHX,,,,,,,,,,,1.61,,,,
OXY,0.2276271734315578,11.05,2.63,1.54,14.287,8.8515,40.084,23.7543,0.1573,1.6689,1.54,5.8713,3.7848,0.5152838427947599,0.5519725557461406
TDG,0.5163192832314816,12.4,2.0,2.6,27.5634,6.1037,43.8672,16.0855,2.9877,5.1632,3.49,1.8786,6.1553,0.0824955277280858,-0.1827479097862517
ZBH,-0.0918618413438023,16.38,2.33,1.65,10.3426,7.4613,21.7217,14.1439,0.1979,4.2843,2.95,1.0809,5.4391,-0.1002155477031802,-0.1679676609980485
DD,,,,,12.4504,3.3353,5.824,3.6703,1.0523,1.7365,1.23,6.4597,5.9348,1.3036109064112011,4.863095238095238
DLR,0.0612322586052749,45.35,2.99,1.35,6.7906,1.9779,27.9993,6.7413,1.3661,,0.0,,,0.3628852178706221,0.234478818401117
EW,0.8615958549222797,44.41,6.65,7.11,16.6641,12.3359,19.6476,15.0657,0.032,3.0568,2.45,2.0054,4.7835,0.1945373132196164,-0.0484504583151461
APH,0.1444108409910434,16.75,2.34,3.54,21.4458,12.5107,19.7056,13.9671,0.3415,3.0415,2.2,4.3627,4.9462,0.4324772643645671,0.5618373113008677
