,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
GLW,1.0557512431920435,10.85,4.03,1.38,12.8759,9.4294,7.2475,37.2197,0.1285,3.5874,3.21,5.7029,7.1647,,
NTRS,0.0269222734119871,11.86,2.09,1.43,13.6912,1.0521,,21.084,2.2864,,0.0,,,,
RCL,0.8385361069888133,27.87,0.77,0.6,2.0332,0.8363,8.2942,2.589,1.1227,0.3734,0.33,37.7384,17.3842,,
LHX,,,,,16.7139,6.9965,10.7493,0.7572,0.6868,1.6756,,5.6327,6.321,,
LHX,,,,,,,,,,,1.19,,,,
OXY,0.3831717407563801,14.0,2.75,1.4,10.9812,7.2396,34.0084,19.6773,0.0959,1.6341,1.48,5.1152,3.6202,,
TDG,0.6581219699964627,,,1.28,19.8864,6.637,44.0416,21.3908,1.6563,4.9598,3.28,1.9802,7.1544,,
ZBH,0.4623954747351209,16.09,2.84,1.94,12.7228,9.2146,24.8767,17.5172,0.2,3.9641,2.64,1.0849,5.4504,,
DD,,,,,3.3053,0.8573,3.024,0.7487,1.0591,1.4912,0.97,5.7175,4.8804,,
DLR,0.5879325643300799,46.94,3.44,1.35,9.3817,2.4361,27.9041,7.4172,1.0915,,0.0,,,,
EW,0.5805162473794547,22.32,3.85,2.13,19.7858,14.1814,18.0112,17.3377,0.078,3.0609,2.49,2.4057,4.8563,,
APH,0.9293448785322884,22.55,2.54,4.05,18.5621,10.1646,17.3369,11.2705,0.4274,2.823,1.91,4.1874,6.2725,,
WHR,1.0324752152094976,12.63,0.24,1.09,9.4149,2.3453,4.0236,1.9182,0.7721,1.1825,0.81,6.6969,6.8396,,
GPC,0.0520683729463626,10.14,0.4,1.53,15.1966,7.984,6.6712,3.9729,0.1902,2.8636,1.29,3.1832,8.4725,,
MCHP,0.5777500779058895,,,1.74,16.4789,10.2085,25.8307,27.1879,0.2242,11.1972,10.35,2.9412,10.2039,,
PARA,0.7678976222247229,33.32,0.57,0.82,2.5168,0.8419,7.768,1.7441,0.7758,1.1876,0.96,8.0184,4.4876,,
MTB,0.2304647658315004,15.9,1.38,0.69,5.4095,0.5515,,13.281,1.6359,,0.0,,,,
APTV,,,,,,,-9.5959,79.1153,,,0.0,,,,
CRM,1.3045923149015932,,,4.79,7.0382,3.246,5.9198,4.0332,0.0112,1.3932,0.0,,4.0396,,
ULTA,1.193231227710196,,,1.36,10.3148,4.4413,4.2688,2.3296,0.4329,2.3648,0.54,3.525,59.3741,,
SNA,0.1140139568381055,13.53,0.77,1.39,11.0064,4.1684,10.6116,5.6804,0.8171,2.2653,1.89,4.7503,5.2817,,
PCG,0.2019207778751894,10.34,0.93,1.16,11.658,2.8734,17.158,9.1052,1.2063,0.8303,0.78,15.9299,7.7183,,
RL,0.7905453076537856,,,1.22,14.8441,9.3194,11.8652,8.0894,0.1486,3.051,2.27,4.3576,10.5683,,
AMGN,-0.0204339959579037,9.23,2.91,1.83,20.3159,11.6203,37.6042,31.4506,0.1991,4.8882,4.32,0.9419,6.9426,,
ACN,0.289809878281863,,,5.27,57.2365,15.8142,11.4103,6.8619,0.0003,1.441,0.0,,6.8925,,
PTC,0.2916996047430829,,,2.1,4.139,2.3346,2.0566,3.3599,0.076,1.112,0.0,,5.6317,,
AMP,0.704568972143875,9.97,0.93,0.74,7.4554,0.6469,14.1544,9.7607,0.2278,0.8171,0.0,,1.6496,,
HPQ,0.4316421767638405,4.85,0.32,0.88,18.7911,6.6725,8.8484,6.6869,0.3883,1.2218,1.08,14.2769,5.9625,,
CAT,0.3314761445165122,27.98,0.75,2.79,9.3732,1.3775,1.7811,2.7627,3.5851,1.4344,1.1,3.7557,2.3286,,
LNT,0.0990953082263832,18.62,0.61,0.69,4.6419,1.4254,11.5601,3.2387,0.8932,1.2911,1.07,6.3748,6.8191,,
CCL,0.3030451839304335,10.7,1.43,0.85,8.122,4.8595,16.003,13.2987,0.4559,0.3056,0.24,26.2719,37.1823,,
MNST,0.1452294037649417,17.37,3.19,5.79,35.6808,26.0872,29.5031,18.2556,0.0004,6.9928,5.7,4.91,10.4981,,
HON,0.2369910979491196,9.8,0.7,2.38,17.0327,4.2453,7.9062,5.1684,0.848,1.2502,0.94,6.7499,4.7738,,
BEN,0.7178163530683546,,,1.83,11.8449,9.5506,28.6736,21.2305,0.0159,4.2694,3.85,,7.2087,,
LUV,0.3291124727703538,115.93,0.75,1.42,1.8152,0.6938,2.5314,0.9565,0.6445,1.246,1.16,36.81,61.2426,,
TRGP,,,,,10.4782,2.3489,4.7817,,2.1274,1.3453,1.27,96.3807,11.235,,
EXPE,2.122557113893359,14.5,1.59,1.57,7.938,3.6764,14.5,10.9195,0.3255,0.6676,0.0,,8.9113,,
PNR,0.4013424266560468,14.31,0.62,0.78,5.4657,2.9713,8.169,4.2895,0.3789,2.1204,1.31,5.2889,5.9163,,
PAYX,0.2206312966816133,,,4.53,39.7696,10.4049,38.6595,25.6146,,1.1453,0.0,,10.1264,,
MS,0.8793031868077119,0.0,1.15,0.58,3.3045,0.185,4.854,-3.896,9.673,0.822,0.0,,0.5234,,
MGM,-0.3372050928529065,0.0,0.58,0.98,-33.3731,-5.7362,-16.0363,-21.4901,3.6316,1.281,1.24,35.0785,7.9819,,
GILD,-0.1538882775381629,11.47,4.33,4.49,40.3617,27.072,50.3356,37.5925,0.184,2.5713,2.01,1.517,5.0459,,
APA,0.3951187313537696,0.0,3.34,1.82,-1.8062,-1.0111,3.7841,-3.3894,0.3211,1.9164,1.69,0.2683,5.5724,,
MPWR,0.9008645008645008,34.81,4.24,3.45,9.2385,8.1358,11.8358,11.9231,,8.5068,7.69,3.4324,10.6313,,
MAA,0.3930751400424956,33.54,2.18,1.85,7.1372,1.6279,24.8915,6.5033,3.0881,,0.0,,,,
POOL,0.094497161563005,40.64,0.5,3.08,7.6142,2.584,5.7436,1.2471,0.9871,1.886,0.52,3.0661,15.9789,,
FMC,0.2590727762803233,15.02,1.21,2.99,22.6811,8.1946,16.5417,8.0461,0.5683,2.0977,1.6,5.5452,3.7703,,
NDSN,0.9308948703597362,0.0,1.87,4.16,-43.2609,-17.9701,-15.6021,-19.5388,0.4456,2.2163,1.59,3.5872,4.2843,,
D,0.1453224761728508,9.06,0.89,1.19,11.426,3.0032,17.3605,8.6971,1.6015,0.9977,0.82,5.8194,6.7881,,
HCA,,,,,-17.2349,5.6981,15.1143,3.9364,-3.2176,1.5249,1.34,6.0698,7.2524,,
EQR,0.208229783358272,14.86,3.25,1.0,-1.1621,-0.3743,26.3768,21.2041,1.8152,,0.0,,,,
TMO,0.3997648767757344,22.52,1.94,1.21,5.3348,3.8067,10.1104,8.5728,0.1415,2.7639,2.07,5.3154,7.0315,,
AMAT,0.4046451480736976,0.0,2.54,1.81,-4.299,-3.1856,-7.858,-6.083,0.0285,2.9333,2.09,2.2016,4.0889,,
IVZ,0.6683902696864192,19.36,2.32,0.82,2.7464,1.9185,18.4334,12.275,0.0979,1.3579,0.0,,3.9073,,
MCO,0.3558106599776764,4.34,1.58,-8.98,-68.2939,20.3215,38.254,22.3681,-2.0025,0.8195,0.0,,4.0396,,
BA,0.3171874364740061,23.53,0.44,13.75,60.0,2.1514,3.0697,1.9215,5.8085,1.0727,0.56,3.3287,11.0972,,
CNP,0.2248177057321021,8.5,0.37,1.27,14.0963,1.8814,13.5732,4.4922,3.8185,0.9559,0.85,13.367,10.4823,,
ABT,0.0276947527620414,5.45,1.01,1.34,24.78,10.9275,20.2691,18.6767,0.7097,1.7866,1.54,4.0459,4.7027,,
RMD,0.3946160045480955,,,2.35,13.1321,9.7116,20.6695,15.9056,0.145,3.1709,2.59,2.3308,4.2992,,
EA,0.1066118898631214,,,1.84,-34.716,-23.2578,-19.6344,-25.831,,2.7465,2.56,9.8018,36.3103,,
BDX,0.1757478478264635,,,2.48,22.699,12.5459,22.7529,17.6278,0.3678,2.6149,1.96,2.8629,5.9784,,
BRO,-0.126413740475404,14.07,2.18,1.59,11.1904,6.892,26.3209,15.3281,0.1952,,0.0,,,,
APD,0.6551811447645102,,,2.19,13.211,4.9988,10.2505,7.6464,0.9131,1.1974,0.99,11.8566,6.0565,,
CAG,0.4542716019269468,,,0.88,13.0314,5.5557,8.8617,7.9232,0.7378,2.1197,0.96,5.2539,16.3493,,
TPR,0.7719558180196755,,,3.47,36.7543,24.3092,30.0858,19.2966,0.0195,3.038,2.33,2.7836,29.7172,,
PNW,0.2170101954219416,31.25,0.67,0.62,7.4693,2.1362,19.537,2.1667,1.1534,0.8375,0.64,5.4752,7.2877,,
PEG,0.1921190340322718,6.25,0.83,1.13,18.1178,5.5583,25.8912,13.2281,0.9884,1.2768,0.94,4.7616,9.8325,,
ROP,0.2154267962923368,18.73,2.19,1.87,9.8898,5.5336,19.2907,11.6839,0.4765,1.8216,1.45,5.6295,4.671,,
FTNT,,,,8.24,42.2451,15.5416,10.0486,20.1944,,1.8953,1.84,6.571,4.6216,,
NRG,0.0120018128306913,5.47,0.57,0.59,12.4669,4.0252,24.1175,10.1542,1.0597,1.6502,1.51,9.8392,10.2192,,
PEAK,0.1852033677802598,33.69,3.4,0.71,1.8092,0.8407,34.1962,9.5111,0.9492,,0.0,,,,
HRL,0.2657390272006703,9.08,0.55,1.73,16.2865,9.3709,8.2125,5.2469,0.1648,2.2988,1.24,7.5236,17.5499,,
BWA,0.536126517763454,124.75,0.85,1.51,1.6376,0.7565,1.2822,0.6815,0.379,1.4833,1.18,10.8209,5.4123,,
TYL,0.6619365609348915,27.27,2.51,5.2,20.103,9.9789,15.4275,9.3046,,0.8486,0.0,,3.573,,
CCI,1.2206994442617822,0.0,4.71,2.49,-3.8869,-1.0416,25.7499,-8.0181,2.0233,1.586,0.0,,37.9331,,
AFL,0.044460784624454,10.33,0.85,1.83,17.7854,1.7799,12.2439,8.2009,0.3088,,0.0,,,,
ED,0.3157441697527776,8.32,0.56,0.65,8.5764,2.5972,14.5718,6.6605,1.0131,1.0932,0.97,17.5831,9.1389,,
FCX,2.2852059084389067,10.51,1.82,2.4,44.8363,13.5944,43.238,16.8019,0.5899,2.476,1.52,2.7944,8.3417,,
PFE,0.0825652560548202,8.15,1.44,0.92,9.4363,4.0052,22.2432,17.5262,0.538,1.6567,1.32,0.682,3.3642,,
IT,0.0117779024116657,21.22,1.53,15.37,73.7228,6.8267,11.7983,7.2788,2.9235,0.6211,0.0,,3.5888,,
AAL,-0.3738711536877933,0.0,0.07,-0.43,42.0751,-5.7709,-5.0409,-7.3706,-3.3525,0.8595,0.79,30.2298,25.9336,,
FDX,0.311488638008395,,,1.1,0.7192,0.4042,2.1044,0.2761,0.1896,1.5729,1.49,22.7384,10.468,,
KLAC,0.6994420233779985,,,1.13,-23.9594,-14.4996,-38.017,-34.4272,0.3411,4.3852,3.71,2.3361,7.2342,,
HIG,0.4374827109266941,0.0,0.24,0.38,-5.9127,-0.287,-5.0956,-4.1501,0.3898,,0.0,,,,
PWR,0.0525263400753672,25.34,1.24,1.39,5.2574,3.9722,7.297,4.8872,0.0418,3.1931,3.13,81.4516,4.821,,
COF,0.2391373471756308,46.53,0.83,0.53,3.7119,0.5818,,3.6559,0.7903,,0.0,,,,
BMY,0.1477681230133389,2.99,1.69,1.85,29.8952,14.2544,28.2858,56.3271,0.4302,2.211,1.99,3.6377,5.9444,,
A,0.987842690896246,0.0,1.25,2.22,-1.2331,-0.4073,1.0489,-0.6918,1.1555,3.5272,3.04,3.9656,7.5311,,
CTAS,0.1460169372975648,,,1.23,9.5614,6.0833,10.8371,5.9967,0.3323,4.222,3.55,10.9899,9.8507,,
CNC,0.0740740740740741,11.2,0.23,1.48,14.3144,5.2085,3.3668,2.0393,0.4968,0.8606,0.0,,39.6581,,
BR,0.8364751058166424,,,1.87,24.5435,8.0405,16.6908,10.7718,0.3565,1.4349,0.0,,5.4409,,
VTR,0.3887589234842645,11.77,3.4,1.31,7.7811,3.4416,41.6393,28.8582,1.0749,,0.0,,,,
MRK,0.2672981012728219,4.26,1.81,1.16,21.1792,11.5943,14.6602,46.8609,0.2842,1.8178,1.3,1.1207,4.1539,,
OKE,0.613564668769716,6.49,0.17,0.58,14.0375,3.7704,8.1704,2.8267,1.5917,0.7752,0.6,15.1044,7.5145,,
ADSK,0.2931297709923666,,,2.86,14.0078,7.5846,10.5606,7.9302,0.0397,1.7348,0.0,,7.315,,
LIN,0.3837518358290803,16.38,2.29,3.57,22.9639,9.0592,17.586,14.0018,0.895,1.2261,1.02,13.3475,5.6719,,
PHM,-0.0850884138295066,0.0,0.61,1.03,-37.0195,-11.7654,-47.3112,-28.9533,1.3461,,0.0,,,,
QCOM,0.3119200051734732,,,2.58,8.8206,6.5294,24.4729,15.3269,,4.4685,4.31,6.6777,14.8386,,
KMI,,,,,8.737,2.8019,19.5847,6.8892,1.5839,0.5952,0.56,42.6773,7.8415,,
MAR,0.4239903695308349,0.0,0.73,6.98,-30.9107,-4.4498,-1.3935,-3.172,2.0123,1.2466,0.62,7.124,13.0167,,
BKNG,1.9655125594025795,22.11,4.56,7.53,37.0355,26.6855,20.1365,20.9336,0.1482,2.5025,0.0,,19.7053,,
COP,0.0288259060793343,7.42,0.24,0.59,7.1742,2.9526,7.3804,2.8965,0.4576,0.8933,0.69,20.9747,11.5316,,
UNP,0.365886550246667,12.84,1.72,1.44,11.2493,4.4804,23.8917,13.3635,0.5862,1.3721,1.2,15.7263,21.2357,,
PG,0.0120038100916899,,,1.53,17.2097,7.9209,20.0459,17.519,0.5833,0.7089,0.49,5.6235,13.1415,,
NTAP,1.4595547309833026,16.81,1.25,2.63,3.6207,1.1998,1.3856,1.8964,0.6834,2.0478,2.01,23.1833,7.6291,,
TSCO,0.4656869126031606,14.3,0.51,2.09,15.3687,9.3801,5.9735,3.7339,0.0023,2.1772,0.5,3.2005,,,
SBUX,1.4375981475073862,21.87,1.24,3.99,12.8071,7.0202,5.7496,3.9981,0.1797,1.2877,0.87,6.5046,36.0686,,
SHW,0.0590465774498079,14.06,0.86,3.88,34.2057,10.0801,9.7935,6.0802,0.5484,1.27,0.74,5.1877,10.1921,,
CMA,0.5027613339706587,0.0,0.97,0.44,0.328,0.027,,-7.6873,1.6408,,0.0,,,,
ATO,0.3066430563784392,,,0.79,8.4207,2.8789,8.9619,3.9222,1.03,1.1241,0.65,10.0628,20.9149,,
DGX,0.1722529293613965,12.12,1.19,2.15,19.1316,8.9618,18.2303,9.7798,0.7746,1.5855,1.5,47.2882,9.0111,,
GRMN,0.6401906483976583,5.34,1.28,1.32,24.818,18.3891,26.6766,23.8915,,3.4935,3.04,4.8472,3.3708,,
MOS,,,,,27.674,18.59,23.3142,22.8219,0.1635,3.2728,,6.6891,17.2323,,
ON,1.5941176470588236,67.85,2.13,3.75,6.301,2.6219,8.0615,3.4485,0.9292,1.8879,1.45,4.2542,6.78,,
PRU,0.6685663165567741,4.09,0.41,0.55,12.0836,0.6474,4.7066,9.6479,0.939,,0.0,,,,
COO,1.3306443176853544,12.59,1.17,0.82,6.5276,3.9401,13.8702,9.3064,0.5073,2.8725,1.39,1.8552,6.3204,,
IDXX,0.4814301552106432,26.59,3.14,6.05,23.7544,15.1182,17.0573,11.8477,0.2407,1.4683,1.04,4.5764,8.9624,,
BAC,0.0748851934316725,0.0,0.6,0.46,3.2311,0.2814,,-3.101,3.5804,,0.0,,,,
EOG,0.4735545601799598,34.45,3.9,1.88,5.4673,3.0169,20.281,11.4191,0.2798,1.3671,1.17,,5.9213,,
EBAY,0.685540275049116,4.71,1.28,0.81,17.3278,12.9784,16.6919,27.3748,,2.323,0.0,,3.4019,,
CSGP,0.2680631451123252,43.97,3.95,2.4,5.2069,4.6204,15.1842,8.9159,,5.6554,0.0,,16.3095,,
AVB,0.4378390183312175,31.17,5.09,1.41,2.7113,1.1089,11.7576,18.7544,1.3032,,0.0,,,,
MTD,0.557715133531157,20.87,2.08,5.0,24.27,10.0416,16.3479,9.9831,0.4128,1.3061,0.97,4.9959,5.5235,,
K,0.2522427828515776,10.78,1.04,5.71,53.0989,10.7857,15.9125,9.6382,2.1451,1.118,0.72,7.8945,11.505,,
EVRG,0.130257556323232,9.03,0.85,0.69,6.2943,1.878,19.1011,9.3694,1.2547,0.9223,0.64,2.7594,7.1091,,
LYV,0.4825783972125435,0.0,0.18,1.02,-17.3703,-5.381,-1.2522,-1.4393,1.0202,0.9543,0.0,,23.7317,,
DOV,0.3040379179257237,11.15,0.75,0.98,9.1444,4.7374,11.0609,6.6695,0.4557,2.6029,2.01,5.8354,6.0817,,
CSX,0.532497190705767,13.07,1.66,1.71,12.865,4.1953,25.1078,12.6424,0.9133,1.378,1.27,15.9557,9.0864,,
TSLA,,,,,21.9862,-42.7375,-46.3602,-49.7932,-0.0043,1.7492,0.0,4.41,32.0938,,
MLM,-0.0609847028171992,40.39,2.12,2.45,6.0187,2.6132,11.6259,5.4318,0.8897,2.2938,1.4,3.7338,9.6632,,
TTWO,,,,,-23.9059,-12.9514,-17.1426,-20.0346,0.1779,1.7741,,17.5207,3.8719,,
ORCL,0.3938542701517593,,,3.18,21.9807,11.7956,35.7862,24.0538,0.4024,2.0309,0.0,,5.2488,,
TAP,-0.0568789415465946,8.48,2.01,0.86,10.3231,6.091,24.8648,23.7568,0.2415,1.0803,0.97,9.5251,5.351,,
ESS,0.1559632640491386,18.64,3.86,1.24,3.5467,1.3606,26.1482,20.1037,1.4457,,0.0,,,,
EXC,-0.0839577146282321,4.93,0.77,1.05,21.4161,5.5043,27.4281,15.6311,0.9964,1.2839,1.11,6.9762,8.4519,,
KO,0.3023808359130964,12.72,2.8,3.39,27.2469,14.1892,26.5602,22.02,0.4679,1.2791,1.11,4.7103,8.2464,,
TRV,0.1346209373681222,5.57,0.83,0.68,13.2499,3.306,20.6361,14.6759,0.2381,,0.0,,,,
T,0.0481953196321613,4.44,0.45,0.54,12.1847,4.6315,17.141,9.9075,0.7068,0.6816,0.0,,8.2528,,
CB,-0.0184823305742232,4.92,0.83,0.63,12.9608,3.2688,21.9038,16.9088,0.1688,,0.0,,,,
CDNS,0.6366120218579234,0.0,1.81,14.85,-138.2919,-10.6247,-14.4952,-17.5775,4.0233,2.1381,2.08,7.0036,4.2498,,
ROST,0.4530619242818623,,,3.25,30.6554,12.9671,7.6348,4.7091,0.1505,1.3752,0.45,5.6257,157.5453,,
ZBRA,0.3993089832181637,35.44,2.29,2.32,6.8093,5.8389,9.5167,6.3785,,3.9208,3.16,5.2661,4.7425,,
PPG,0.4446411125068199,22.55,0.61,1.92,10.8618,2.9916,5.8011,2.7453,0.8531,1.6721,1.24,4.8702,4.6572,,
TER,1.542640797491268,0.0,1.88,2.62,-20.3682,-10.9576,-16.0599,-17.2154,0.2156,2.6902,2.37,5.262,6.2077,,
DHI,0.5614120003338061,,,1.29,-22.9026,-8.137,-13.1835,-15.0317,1.3102,5.1145,2.09,0.9651,12.479,,
REGN,0.3169934640522875,0.0,5.08,4.94,-17.096,-9.1514,-19.5384,-17.8845,0.2748,4.5472,0.0,,5.7843,,
XEL,0.2033759869316633,8.96,0.63,0.82,9.4123,2.7089,15.2274,7.016,1.2035,0.9633,0.78,8.7619,13.2086,,
ROL,0.0831144594968205,18.67,1.48,5.93,31.7441,14.8252,12.1231,7.82,0.1134,0.5178,0.47,53.9775,17.1138,,
USB,-0.0905135622154779,15.98,1.45,1.1,8.8907,0.7956,,16.5216,2.3965,,0.0,,,,
OMC,0.4818719200557961,9.57,0.65,1.8,19.5697,4.8625,11.7305,6.6882,0.507,0.8717,0.81,13.9082,2.1027,,
HD,0.3042343079508049,,,1.43,13.0056,5.6166,6.1146,3.1702,0.6432,1.1981,0.24,4.4316,73.3416,,
EQT,0.3393014253035369,17.91,2.21,1.3,7.2955,2.6342,27.2078,11.9669,0.9085,1.1346,0.84,2.3168,8.4291,,
BXP,0.275200098320864,23.72,3.53,1.14,5.1832,2.1277,16.0841,15.2164,1.3256,,0.0,,,,
CLX,0.136499320823201,,,-29.4,-269.7143,10.3147,17.7201,10.3141,-17.9943,0.6092,0.42,8.071,10.6132,,
ALL,-0.0507721626563425,14.0,0.37,0.71,5.1074,0.6438,5.5071,2.6677,0.3534,,0.0,,,,
WBA,0.5123214220132948,,,1.56,13.9538,7.9787,5.1267,3.1673,0.1635,1.78,0.78,6.7347,25.3746,,
WM,0.0631673888214072,11.67,0.98,1.73,16.0825,5.0109,16.0037,8.4302,1.3462,1.0376,1.0,65.8273,7.7217,,
RTX,0.3324766033216395,12.21,0.89,2.24,19.901,7.4944,12.164,7.3038,0.464,1.2948,0.88,5.1753,6.1902,,
