,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.1281784082169417,4.31,0.81,1.20,29.63870,15.45460,25.02090,18.73340,0.29700,1.18480,0.55,3.77340,11.25080,0.9385444850943951,1.1972280142278917
2021-12-31,0.7215358614706093,6.31,1.16,1.31,15.21050,7.41910,19.97590,13.19530,0.39830,1.11240,0.54,3.34030,8.06670,4.978441774335893,1.4479807836661158
2020-12-31,0.07566227579837648,12.79,0.97,0.86,6.82300,3.36330,4.75600,7.67250,0.46930,1.11910,0.57,4.37950,9.85330,-1.3771127747856196,-1.6240397226906502
2019-12-31,-0.25278213621571366,0.00,0.89,0.83,-11.64440,-5.65230,-12.29350,-11.98480,0.49260,1.43470,0.63,3.85720,11.07890,-2.179467021322206,-3.2710638297872343
2018-12-31,0.14216969430466664,18.11,1.07,1.00,4.43110,2.33560,9.68260,4.90230,0.42710,1.70590,0.79,3.56310,11.43390,0.9933420685668592,-5.384328358208955
2017-12-31,-0.10393728300708516,0.00,1.14,0.88,-1.08100,-0.55920,6.28530,-1.44680,0.54230,2.27290,1.51,4.24420,11.53040,0.45987523510971795,-1.3599731363331093
2016-12-31,0.1071155191571671,32.03,1.32,0.98,3.13020,1.78850,4.45360,4.15760,0.39680,2.07050,1.13,4.56670,11.40940,-0.7505473881764154,-0.7023190723710515
2015-12-31,-0.3794563507467261,8.77,0.99,0.90,10.47360,5.76090,14.37610,11.24640,0.40110,2.02410,1.26,4.59060,13.17820,-0.02515627382222896,-0.027415905113746808
2014-12-31,-0.01376928947242495,14.56,1.63,1.34,9.61140,5.63580,14.48570,11.35850,0.35750,3.26640,2.19,4.14900,12.00400,2.146558682311989,2.0252941176470585
2013-12-31,-0.1491048352185298,28.36,2.62,1.54,3.02550,1.75160,8.74760,7.13400,0.26780,2.48200,2.04,2.74800,8.77540,-0.8113233616944243,-0.81998199819982
2013-05-31,,,,,14.07290,10.46000,22.15340,18.93600,0.08030,3.89850,,4.63230,9.81990,-0.1537669358634538,-0.021500362656719507
2012-05-31,,,,,16.09080,11.56830,23.50690,17.37700,0.08780,3.43180,,6.48250,14.77890,-0.019930560768710914,-0.2324027678358387
2011-05-31,,,,,21.55310,15.92140,26.80880,25.30340,0.07140,3.46640,,5.38220,10.73200,1.0964746616304688,2.0402611534276387
2010-05-31,,,,,9.50460,6.54330,18.80130,12.23680,0.15360,3.81530,,5.05420,10.99400,-0.4706984880669749,-0.6480725044677048
2009-05-31,,,,,27.67400,18.59000,23.31420,22.82190,0.16350,3.27280,,6.68910,17.23230,,
