,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.08921845574387954,102.82,5.25,3.77,3.97180,2.14970,12.98690,5.06230,0.50850,1.51460,1.02,2.11890,6.43760,0.3747913188647747,-0.34822335025380713
2021-12-31,0.18164116828929044,61.57,5.12,3.64,6.25640,3.22690,10.07740,8.28570,0.54540,1.47800,1.10,2.30500,6.68620,-16.164556962025316,-9.565217391304348
2020-12-31,-0.20499778858911977,0.00,5.14,3.32,-0.52850,-0.26320,-0.79690,-1.16010,0.59660,1.81850,1.45,2.56480,6.47490,-1.052076466710613,-1.024468085106383
2019-12-31,0.27956989247311803,13.58,5.94,4.55,33.86900,15.37710,14.13140,43.78200,0.72120,0.96570,0.64,1.97340,5.87250,0.007304116865869847,1.8126870137642133
2018-12-31,0.4255748285599035,29.70,5.04,5.61,19.15190,7.95750,15.33140,17.01110,0.80860,0.76100,0.54,2.41250,6.10880,0.17198443579766542,15.067307692307693
2017-12-31,0.14609338881183542,354.14,3.81,4.86,1.49760,0.55140,14.20200,1.14940,0.80090,0.67600,0.49,2.40540,5.84500,1.8747203579418343,-0.7002881844380404
2016-12-31,0.17299349240780892,0.00,3.51,4.38,5.15370,1.91760,5.33030,4.13780,0.81450,0.90300,0.64,2.53820,5.69700,-2.5795053003533566,-2.4518828451882846
2015-12-31,0.3916981132075472,0.00,3.32,3.93,-3.78160,-1.31800,-3.78490,-3.19650,0.89830,1.42840,1.01,2.13880,5.86430,-0.05980066445182719,1.0084033613445378
2014-12-31,0.10232945091514156,55.21,2.36,2.72,-1.84300,-0.69900,-4.07860,-1.61250,0.65730,1.26700,0.94,2.33620,6.23840,-3.5083333333333333,-0.016528925619834656
2013-12-31,1.0977312390924956,0.00,2.27,2.43,-1.85040,-0.73020,1.68000,-1.69400,0.64840,1.65080,1.16,2.42360,5.46520,-1.031023784901758,-0.9702556538839725
2012-12-31,0.0730337078651686,0.00,1.12,1.13,-59.21400,-23.71460,-53.35910,-56.11810,0.61950,1.70540,1.21,2.65720,5.95650,-5.278761061946903,-10.224489795918368
2011-12-31,-0.29458388375165134,19.78,1.07,0.68,3.88440,2.07140,11.86040,5.78590,0.37530,1.71830,1.20,2.85610,6.11720,-2.3780487804878048,-1.4140845070422534
2010-12-31,-0.15888888888888886,0.00,1.48,1.02,-9.42810,-4.81290,-8.40380,-13.64340,0.48140,1.38560,1.04,2.90720,5.91360,-0.2662192393736018,0.039024390243902474
2009-12-31,0.16279069767441867,0.00,1.66,1.11,-8.33270,-4.07120,-10.91840,-12.51830,0.48110,1.52180,1.23,2.89110,5.95490,,
