,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.0694685425102124,24.73,1.54,6.01,25.33950,8.39990,8.77180,6.20680,0.70750,0.77400,0.00,,10.64570,0.18627450980392157,0.16401504194388195
2021-12-31,0.452130759810349,27.11,1.63,6.15,23.62850,8.35600,8.33460,6.01010,0.61300,0.78880,0.00,,10.24130,0.06985047980361525,0.12218399013179249
2020-12-31,0.2120476094875634,21.05,1.26,4.67,23.07840,7.99280,8.71310,5.99010,0.63620,0.74180,0.00,,10.12210,0.1381762763525527,0.11301394609437088
2019-12-31,0.19987115317904736,19.43,1.11,4.37,23.56050,8.18860,8.12910,5.71490,0.67310,0.69010,0.00,,11.28300,0.13497463099631002,0.15459702986817958
2018-12-31,0.1452072574018739,19.04,1.01,4.10,22.79500,8.13420,7.66600,5.29780,0.67300,0.72720,0.00,,12.39710,0.14037740811361687,0.13525288880469777
2017-12-31,0.3982430403365147,18.92,0.99,3.94,21.71850,7.78310,7.56070,5.24860,0.63600,0.73490,0.00,,12.70750,0.17625676720804329,0.5046316089496936
2016-12-31,0.3840536733280808,19.40,0.76,3.61,18.52690,5.75930,6.99520,3.79630,0.86360,0.68790,0.00,,11.81010,0.17321477179929223,0.2071219680027525
2015-12-31,0.18257971394237282,17.42,0.64,2.96,17.39960,5.27440,7.01500,3.70000,0.94780,0.73750,0.00,,11.79130,0.07270780611251704,0.03452571631962975
2014-12-31,0.36457591645629694,15.53,0.67,2.60,17.31370,6.50480,7.87440,4.30660,0.53630,0.76920,0.00,,13.38200,0.0676504208666735,-0.0010666666666666602
2013-12-31,0.4103278588754904,11.80,0.54,1.99,17.64600,6.92830,7.85620,4.59220,0.52440,0.73100,0.00,,17.37430,0.03987464880051861,0.01791530944625408
2012-12-31,0.08588395234228963,8.71,0.44,1.50,17.72400,6.83190,8.36570,4.99560,0.53740,0.77640,0.00,,19.76030,0.09333648393194705,0.07467911318553089
2011-12-31,0.42187678284974073,8.98,0.45,1.56,18.17480,7.57410,8.30930,5.04800,0.41140,0.85070,0.00,,22.39220,0.07629704984740582,0.10962451445835142
2010-12-31,0.19891847959475162,7.27,0.36,1.25,17.94390,7.34820,8.35220,4.92170,0.43140,0.77610,0.00,,25.41980,0.23667243277244854,0.21245421245421237
2009-12-31,0.14750911861120097,7.67,0.34,1.21,16.19080,6.47300,7.29760,4.38610,0.47330,0.82120,0.00,,22.97940,,
