,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-11-30,-0.12663682118921926,33.14,3.56,4.76,13.70870,4.90820,13.59890,10.73930,1.09580,0.69530,0.31,3.04160,11.06940,-0.14924628115456606,-0.09704753078247053
2021-11-30,0.026750214177448717,29.54,3.53,5.00,15.88750,5.44790,16.06710,11.95490,1.19370,0.68110,0.31,3.23380,11.49750,0.015607803901950934,0.010569975916510543
2020-11-30,0.14262550607795554,31.97,4.26,6.01,17.93400,5.84460,17.84410,13.34330,1.24480,0.68390,0.35,3.19670,10.59850,0.04364656269601008,0.0636117831222427
2019-11-30,0.23649393092018478,30.16,3.97,6.09,19.14540,6.38670,17.90960,13.14100,1.25100,0.71960,0.35,3.99660,10.63310,0.07473862925164076,-0.24716091707735155
2018-11-30,0.39006354807953647,19.73,3.47,5.74,28.23830,8.76140,16.80430,17.60200,1.47580,0.73930,0.35,4.08180,10.23510,0.27336432505410824,0.955173858399665
2017-11-30,0.11335635684196887,25.00,2.49,4.71,17.25080,4.27030,14.79400,10.09240,1.95540,0.83040,0.42,3.70140,8.52150,0.09173135725429016,0.0107982214694049
2016-11-30,0.11054331504591408,19.60,2.27,6.19,26.62840,9.40920,14.53020,10.70610,0.88350,0.99940,0.47,3.41110,9.48300,0.1688550636132502,0.17604581673306763
2015-11-30,0.17480126961845643,24.02,2.25,5.65,21.63140,8.15860,12.76450,9.34760,0.82660,1.09590,0.52,3.60020,9.43830,-0.09054773116161474,-0.08289563827357838
2014-11-30,0.10100285297354361,18.41,1.93,4.51,22.57660,9.25400,14.21100,10.32000,0.71010,1.26220,0.63,3.52060,8.59640,0.09536860867161057,0.1257069408740359
2013-11-30,0.10711653114461073,19.77,1.87,3.89,18.78110,8.22080,13.35060,9.43400,0.63310,1.28890,0.65,3.63070,8.32170,-0.048072280823102,-0.04610102991662579
2012-11-30,0.28675194983266095,17.41,1.77,4.12,22.72090,9.27400,14.40640,10.15890,0.68920,1.08240,0.56,3.89660,8.61600,0.07033129742735511,0.08979155531801175
2011-11-30,0.10959695933602709,14.00,1.42,3.21,21.55080,8.53270,14.61220,10.12010,0.77360,1.23110,0.61,3.54420,8.65950,0.05982738328756354,0.010804970286331761
2010-11-30,0.3215696166042088,12.54,1.39,3.14,23.56600,10.07980,15.27810,11.09450,0.60180,1.21690,0.65,4.01820,8.62890,0.09188239625564432,0.23482321547698448
2009-11-30,0.16798397346868343,12.04,1.13,2.67,21.10160,8.36830,14.62670,9.39190,0.73770,1.18610,0.63,4.07540,8.73830,,
