,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.30361553316703316,12.56,0.94,1.79,15.20250,5.42710,11.36110,7.49530,0.98380,1.16210,0.58,4.45780,8.28500,-0.3442444080741953,-0.07467911318553089
2021-12-31,0.23577432095381368,18.03,1.48,2.53,14.97930,5.58670,17.49710,8.18060,0.89130,1.56380,1.06,5.30320,6.63040,1.473684210526316,0.7928870292887029
2020-12-31,0.31494664212247225,26.27,1.48,2.04,8.00590,3.04050,8.74540,5.64140,0.91980,1.73750,1.06,4.71210,5.59270,-0.33839285714285716,-0.3702239789196311
2019-12-31,0.12034349976844694,12.80,1.05,1.58,12.63260,4.76010,12.07810,8.18510,0.95860,1.85630,0.93,4.23530,6.74400,-0.27835051546391754,-0.2972222222222223
2018-12-31,-0.19102651522026026,8.30,0.88,1.48,18.44170,6.77710,15.28910,10.63940,1.04930,1.81790,0.96,4.84650,6.84490,0.01437908496732021,-0.21965317919075145
2017-12-31,0.2626522037316208,7.62,1.18,2.01,25.32850,8.67550,16.02260,14.49370,1.19340,1.58580,0.82,4.76210,6.88960,0.10151187904967607,0.6206088992974239
2016-12-31,0.14394288346384165,10.48,1.01,1.94,18.64150,5.55740,15.41960,9.48050,1.43100,1.59670,0.81,4.73720,7.43850,0.0036127167630057855,0.007075471698113178
2015-12-31,-0.08931458076133447,9.44,0.83,1.96,21.23850,5.48140,14.34490,8.78940,1.74290,1.39980,0.68,4.77890,9.29480,0.1910499139414803,0.1291611185086552
2014-12-31,-0.04335726391995087,11.85,0.93,2.43,21.03060,4.69760,12.19690,7.88290,2.10280,1.56920,0.82,4.84160,7.93920,-0.37593984962406013,-0.3553648068669528
2013-12-31,0.20624904074332062,8.23,1.03,2.41,30.24520,9.89450,19.91440,12.45990,1.09780,1.93200,1.07,5.20090,8.59380,1.3275000000000001,1.665903890160183
2012-12-31,0.7772423343777977,16.77,0.92,2.58,14.63010,3.78310,9.87410,5.39370,1.57960,1.97870,1.06,5.03170,8.12640,-0.14621131270010668,-0.32352941176470584
2011-12-31,-0.04842531214226775,5.90,0.57,2.06,31.93060,9.81570,13.05380,8.99970,0.84060,2.06640,1.37,7.20030,10.19600,0.11018957345971558,0.52
2010-12-31,0.4337980590306605,10.07,0.76,2.61,25.69150,6.98300,14.44710,7.27490,0.98590,1.91310,1.35,7.20890,8.64200,1.4463768115942028,2.125
2009-12-31,0.9878784429774641,22.54,0.70,2.01,10.17850,2.79240,7.84800,3.09370,1.06010,2.16880,1.51,6.33520,11.59890,,
