,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-09-30,-0.03390316441694785,25.21,14.41,9.36,44.97400,17.49340,64.18630,51.03040,0.63100,1.44850,0.00,,7.41650,0.19039483675018976,0.21492973763301104
2021-09-30,-0.0032079254079253605,38.97,22.27,11.28,35.67480,14.85110,65.56320,51.07240,0.55810,1.75410,0.00,,6.46940,0.12236346850365742,0.13298361862690955
2020-09-30,0.17130483358461324,40.12,22.25,10.48,34.91200,13.42820,64.45570,49.73910,0.66470,1.90520,0.00,,7.58020,-0.06132924471701884,-0.1004966887417219
2019-09-30,0.4311668134597395,31.46,18.45,9.53,41.33870,16.64510,65.28700,52.57430,0.48230,1.56320,0.00,,5.00590,0.15802068859039675,0.17270167944859716
2018-09-30,0.16480918608578188,32.95,18.27,8.65,36.09830,14.88050,62.85600,49.98300,0.48900,1.61130,0.00,,7.38670,0.06669960474308301,0.5376921928646066
2017-09-30,0.47173110081308,36.15,14.67,6.41,24.59790,9.85480,66.15100,36.49090,0.56070,1.90340,0.00,,7.18790,0.5405302549790689,0.11817726589884825
2016-09-30,0.01367416670288124,31.97,13.99,5.12,22.02980,9.35580,52.26760,39.72290,0.48260,1.77890,0.00,,6.01360,-0.13029567519858787,-0.053255372945638424
2015-09-30,0.19130568430930017,25.67,12.97,4.90,21.20500,16.07440,65.30260,45.59080,,1.87130,0.00,,11.05980,0.17760166298557878,0.1636631114380287
2014-09-30,0.18631592483335857,23.32,11.72,4.11,19.83730,14.09940,60.59680,42.81220,,1.59210,0.00,,7.89930,0.06326840723856897,0.09196787148594376
2013-09-30,0.48054933563691327,23.55,13.18,5.18,18.53370,13.85030,61.46210,42.28220,,1.80440,0.00,,6.92010,2.3842917251051894,1.3227611940298507
2012-09-30,0.5047054648383553,39.75,11.53,3.65,7.75240,5.35330,20.52590,20.57380,,1.48180,0.00,,7.68510,-0.6079545454545454,-0.41260273972602735
2011-09-30,0.45426903202939894,15.27,8.84,2.42,13.79130,10.48910,59.38180,39.72570,,2.66300,0.00,,9.45270,0.18893005011985187,0.23061362103843552
2010-09-30,-0.18993698653597213,16.89,9.25,2.26,11.84940,8.87210,56.90020,36.77620,0.00180,2.49690,0.00,,9.18560,0.2970604861503674,0.2605184870378241
2009-09-30,,,,2.29,10.14100,7.28600,51.19380,34.04720,0.00240,2.08040,0.00,,6.58820,,
