,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.5848147152622898,9.55,1.38,2.09,22.22140,13.81710,20.17200,14.40190,0.14560,1.47170,1.23,18.12150,12.03810,1.2955774296409261,1.2697600000000002
2021-12-31,0.4631678248276043,13.53,1.30,1.52,11.21120,6.54980,13.31920,9.61750,0.22420,1.25930,1.01,14.15920,8.82050,-3.9033946061988463,-3.81887064766372
2020-12-31,-0.2597404768906798,0.00,1.48,1.09,-4.18980,-2.31910,-7.87080,-5.85370,0.33390,1.17560,0.92,9.68760,8.25490,-2.346278901734104,-2.8956908344733243
2019-12-31,0.15277930530123074,67.33,1.32,1.32,1.95930,1.19830,3.77840,1.99570,0.18580,1.06780,0.85,14.40650,10.99560,-0.7309356014580801,-0.8027522935779816
2018-12-31,-0.09777462702446138,11.39,1.02,1.08,9.54760,5.85360,12.36930,8.91190,0.22140,1.25210,1.04,17.43430,11.05240,1.2313198134692551,0.6121805328983143
2017-12-31,0.10622069778731857,20.16,1.31,1.25,6.20750,3.65200,6.50640,6.48810,0.25960,1.02970,0.83,15.77370,9.23090,-5.2689814814814815,-19.501006036217305
2016-12-31,0.36643714348008305,0.00,1.45,1.14,-0.29380,-0.16570,-1.88690,-0.43420,0.31440,0.93190,0.76,13.10000,8.12320,-1.446096654275093,-1.1083496838892521
2015-12-31,-0.16211296328447078,26.40,0.88,0.79,3.06070,1.78040,3.49660,3.31250,0.25050,1.35190,1.10,12.91140,10.76800,-0.8448176398948786,-0.7616028272958786
2014-12-31,-0.06983252005673857,7.61,0.69,0.93,12.36310,7.25870,14.72000,9.07720,0.17810,1.32280,1.12,20.32450,12.66550,-0.13098454254282133,-0.10185314848527283
2013-12-31,0.19319404101118742,7.48,0.70,1.06,14.35710,8.51100,15.68950,9.36120,0.13580,1.52190,1.33,23.15970,10.58400,-0.22504964171630837,-0.18167233278582073
2012-12-31,0.05081196083971884,5.22,0.57,0.98,19.10730,11.30390,19.15270,10.82180,0.08850,1.62870,1.45,24.92550,11.52110,-0.02733341730696559,-0.026622048707938273
2011-12-31,0.20282916846147825,4.92,0.52,1.07,22.10490,12.89330,18.77530,10.60090,0.08310,1.58430,1.42,29.86670,11.64160,0.48600842302292935,0.4137405382674517
2010-12-31,0.229474018225454,5.80,0.54,1.04,18.08510,10.35670,15.64210,9.28330,0.10850,1.68350,1.49,24.51450,9.87180,0.7300841968911918,0.8147476867308976
2009-12-31,0.0809793662526388,8.54,0.52,0.97,11.41190,6.41660,10.79490,6.10770,0.11360,1.41990,1.21,21.20530,9.69530,,
