,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.09903403041157754,17.20,7.48,10.05,60.01920,32.15720,50.62910,43.48410,0.59920,4.69720,3.77,2.26950,10.56890,0.1316964285714286,0.12577559462254384
2021-12-31,0.17540305944021584,21.73,9.12,12.44,58.26900,31.48400,48.84430,42.17180,0.58060,5.32700,4.58,3.12460,10.78420,0.5201900237529691,0.38936781609195403
2020-12-31,0.3173923509167287,25.58,9.81,15.29,60.90130,28.91320,40.75790,38.50360,0.74000,4.28410,3.47,2.65580,10.22700,0.02987943386335834,0.11695085255767301
2019-12-31,0.38650846151913765,22.16,7.68,12.13,56.32650,27.84440,39.79000,34.65900,0.65150,4.12670,3.18,2.60820,13.39200,-0.147475048413526,-0.09969297453494674
2018-12-31,-0.07194226234618617,14.93,5.27,8.78,62.04140,32.56110,42.53040,35.07980,0.56350,3.27280,2.38,2.48400,13.07710,0.10356731875719216,0.5178179824561404
2017-12-31,0.46772122610458267,25.02,6.10,8.57,35.61960,20.87070,40.65910,24.38340,0.39440,3.86800,3.00,2.73220,11.70660,0.2529351184346036,0.01474269819193319
2016-12-31,0.36720095347360693,18.21,4.69,5.84,34.32640,21.87940,36.31260,26.88860,0.34460,3.29370,2.50,2.85640,10.55250,0.12332253586302633,0.20395177494976546
2015-12-31,0.05181948121939217,15.92,3.62,4.56,30.02210,18.39800,33.24620,22.96920,0.41420,2.76870,2.11,3.20820,11.15880,0.09500886749429949,0.07526107310046815
2014-12-31,0.2509709776609186,16.54,3.54,4.30,27.15110,16.23880,30.25680,21.28790,0.44570,2.79190,2.12,3.14910,10.46950,0.39371468926553677,0.3068235294117647
2013-12-31,0.4627360351244274,17.77,3.12,3.42,20.00560,11.41620,23.20360,17.41090,0.47730,2.91920,2.29,3.37440,10.14550,0.43537759756715655,0.22974537037037046
2012-12-31,0.0870870310985159,15.45,2.09,2.36,16.04780,8.78580,15.38400,13.47370,0.51870,2.39940,1.89,3.67500,10.42680,-0.34057486631016043,-0.21490231712857788
2011-12-31,-0.08893484566026999,11.47,1.84,2.23,20.41640,10.90890,21.78380,16.02480,0.51060,2.23720,1.73,3.89430,8.89000,-0.3371732388125831,-0.30873115577889443
2010-12-31,0.2709310421130462,8.95,2.05,2.63,30.92840,24.08780,32.32140,22.79820,,3.56390,2.80,4.25920,9.20030,1.2672024108488196,1.1868131868131866
2009-12-31,0.7184366971796372,16.11,2.26,2.36,15.12040,12.12970,19.09470,13.96380,,3.85260,3.10,4.51580,8.16520,,
