,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2023-07-31,0.43504680571522414,34.53,11.03,7.07,20.67230,18.36990,38.41740,31.98700,0.00180,6.62100,6.54,53.34920,5.46070,0.08114344976752674,0.13540678634658243
2022-07-31,-0.19680780899617467,28.28,8.82,6.59,23.56730,20.53420,39.27530,31.13840,0.00040,4.99550,4.86,32.22770,5.57070,0.20993095898897085,0.16405319836197751
2021-07-31,0.19151277013752455,37.79,13.11,9.87,26.53560,20.52750,42.20690,34.78150,0.11270,4.04390,3.94,30.00850,5.37810,0.39250997734343485,0.3380277665461269
2020-07-31,0.399274246756103,31.83,10.09,8.81,28.11420,20.25630,37.00150,31.73340,0.15940,2.70690,2.65,59.65050,5.85120,0.13904726067940132,0.18288876157061185
2019-07-31,0.903306822938468,31.39,9.14,10.02,33.27140,23.22540,35.08770,28.97680,0.22560,2.43670,2.36,54.61130,5.27920,0.22611659208173251,0.4159840331971656
2018-07-31,0.10627460060199123,33.37,7.67,8.49,26.43780,18.11360,32.36120,23.14160,0.25290,2.55760,2.50,62.34790,4.92130,0.26673805926308103,0.05996545137699871
2017-07-31,0.5589131282214168,18.91,5.15,6.61,35.88760,19.88710,31.85810,27.22600,0.57620,1.94360,1.91,80.28660,4.54960,0.1348906438359534,0.4581557922769639
2016-07-31,0.45776945257087553,22.41,4.88,7.17,34.90970,16.38720,32.04470,21.31420,0.82700,1.79100,1.75,69.68260,4.45040,0.18022305394002935,0.23012243895114737
2015-07-31,0.041654791397189195,21.45,4.14,4.49,22.78810,12.21930,30.05040,19.17700,0.66830,3.44670,3.41,76.94220,5.16750,0.2526674574016101,0.22998875128017127
2014-07-31,-0.004365573090607366,24.34,3.76,4.20,17.80640,11.85870,23.63010,15.35790,0.30180,1.68780,1.66,95.73160,5.83870,-0.028473949793633824,-0.007432301069295932
2013-07-31,0.2423864406779661,23.21,4.03,5.35,23.61290,13.49030,27.04470,17.20450,0.50990,1.28460,1.24,58.25860,5.44620,-0.011737261352247064,-0.011497976597719006
2012-07-31,0.23200026728141387,16.95,3.39,5.27,32.45650,15.78150,30.98420,19.70580,0.79150,1.72410,1.68,60.58100,6.59140,0.07939613253420785,0.0946296018031556
2011-07-31,0.2821710075394106,19.92,3.99,5.17,29.96820,15.34210,30.41460,19.07430,0.67680,1.45160,1.40,62.29430,6.81420,0.10967499058853059,0.09726499897775454
2010-07-31,0.019923103809856624,20.33,4.01,2.83,13.94610,12.33930,30.93240,19.61850,0.00090,4.07950,4.03,85.38690,6.43960,0.0610007766559415,0.07458381466021269
2009-07-31,0.34682829233847245,20.88,3.90,3.22,15.14400,13.18920,30.32300,18.98890,,3.05000,3.01,92.31240,6.48000,,
