,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.08056897477187341,27.30,6.74,40.14,140.29160,21.56830,29.38790,23.81450,3.12170,2.24490,1.67,2.73900,4.11120,0.06290320028915408,0.02152291356050373
2021-12-31,0.5059413143642391,33.33,8.31,61.56,188.50100,22.38640,29.49550,24.86990,4.11880,2.39370,1.87,3.24780,4.54730,0.2729992300411006,0.3283771528708459
2020-12-31,0.05893430344532402,24.21,5.85,66.41,224.67670,18.36570,27.28920,22.05030,5.84340,1.74050,1.36,3.30840,4.12580,-0.08888035390720306,-0.1192624764014738
2019-12-31,0.23853697323085088,26.61,6.70,-67.61,-273.80880,23.15940,29.43810,24.60730,-7.77300,2.21950,1.68,3.15300,4.09470,-0.04233333423450947,-0.002687800819812902
2018-12-31,-0.023500181168797485,24.60,6.09,8.80,37.88740,15.93040,30.57010,24.53770,0.73270,5.93220,5.28,3.40420,4.25810,0.11714925143235111,28.23509428388558
2017-12-31,0.43753255450554374,1016.79,6.75,6.86,0.90930,0.38150,28.67800,0.87960,0.89430,7.04460,6.60,3.50380,4.32550,0.059450351273967916,-0.9610529565505855
2016-12-31,-0.001411799673057157,21.00,5.06,4.67,22.65490,11.18610,28.83790,24.06100,0.79380,6.98690,6.48,3.39370,4.42930,0.1014853788308141,0.1118210522051879
2015-12-31,0.1939318665720371,23.82,5.48,5.33,22.78230,10.98830,27.78450,22.96650,0.81030,5.69700,5.23,3.19900,4.36100,0.09566002153663944,0.08672675038228062
2014-12-31,0.12719999999999998,22.15,4.82,4.95,22.78080,11.13950,26.03410,21.69660,0.77200,4.85290,4.43,3.34750,4.58780,0.0010923120637567063,-0.04085083877218587
2013-12-31,0.14784205693296593,19.19,4.55,4.81,25.52230,12.56070,27.16830,23.63190,0.75050,5.24330,4.75,3.22680,4.41830,0.011443038964593644,-0.024791794436149206
2012-12-31,0.17650236326806223,16.79,4.22,5.13,31.44720,14.56510,27.74350,25.02890,0.80270,4.47750,4.02,3.21310,4.55720,-0.03236852062050699,0.06576698508896728
2011-12-31,-0.047098185561703754,15.79,3.71,5.37,35.29890,15.89900,28.55470,23.38870,0.80780,3.22680,2.87,3.43170,5.04290,0.17484419867891154,0.134127717982099
2010-12-31,0.25419625564880555,19.09,4.45,6.68,35.71890,16.40110,27.37860,23.23050,0.71670,4.11210,3.58,3.19780,4.58740,0.14021752049343905,0.1807845648025288
2009-12-31,0.690586630286494,18.55,4.01,6.87,38.08390,16.94570,26.32960,21.57290,0.74420,2.97130,2.52,3.32960,4.76920,,
