,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.32635832276646315,45.03,8.75,1.06,0.58560,0.37380,24.19440,19.82520,0.44810,,0.00,,,0.20906686895476123,-0.08897956865383139
2021-12-31,0.2808701854056914,55.20,14.43,1.74,2.77400,1.74630,24.50500,26.64900,0.46220,,0.00,,,-0.011250687064858877,-0.2594562764280861
2020-12-31,0.13253968529104876,27.92,10.80,1.66,5.01090,2.94850,27.78730,40.34660,0.56310,,0.00,,,0.21185376379897702,1.1675266029430622
2019-12-31,0.44020821974712465,46.68,10.53,1.72,3.97910,2.19700,28.23550,22.92140,0.66750,,0.00,,,0.14300812984488198,-0.035682985194363526
2018-12-31,-0.09010689478155398,28.53,7.75,1.41,5.15110,2.78460,28.49600,27.41950,0.69490,,0.00,,,0.21750167366171413,1.5034079576326556
2017-12-31,0.2094417808858935,70.10,8.89,1.70,3.03400,1.60360,27.54160,12.88850,0.73630,,0.00,,,0.1679246985234415,-1.9619825196339842
2016-12-31,0.26912574402686573,0.00,7.42,1.49,-0.96800,-0.48180,28.86210,-16.39800,0.77530,,0.00,,,0.017954173235577686,-2.293273550275099
2015-12-31,0.052966702154998435,43.72,6.07,1.22,3.73560,1.64570,30.98280,13.85540,0.91960,,0.00,,,0.13579645960006426,0.6206093214815638
2014-12-31,0.447432466613245,67.42,6.66,1.25,2.81010,1.21860,31.65420,9.92090,0.94440,,0.00,,,0.12529038631773037,-0.33689805151217
2013-12-31,-0.04520390871546143,29.40,5.01,0.84,3.75300,1.78660,32.39620,17.23060,0.77210,,0.00,,,0.21485737372777125,0.6080289812213517
2012-12-31,0.035093763326114136,45.21,5.31,0.89,3.05130,1.32650,29.29640,11.77200,0.91210,,0.00,,,-0.10057821384293109,-0.33678522746217143
2011-12-31,-0.0331740367566864,27.68,5.17,0.86,3.86110,1.78380,34.86120,18.99720,0.81340,,0.00,,,0.029533450704225306,-0.037454809752598184
2010-12-31,0.16458878820777367,24.74,4.98,0.91,2.58930,1.13590,39.45980,22.99960,0.87000,,0.00,,,-0.11712560656326965,0.009211804827862213
2009-12-31,0.1140749836625421,15.15,3.32,0.78,6.80180,2.47410,42.75190,21.79910,1.16170,,0.00,,,,
