,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.42222710308118516,15.77,3.70,2.62,16.05280,12.45010,36.58370,23.45420,,3.67900,0.00,,8.66620,-0.3601886792452831,-0.493138822275513
2021-12-31,0.3487659451237306,13.92,5.46,4.51,33.42000,24.77020,48.35830,39.13500,,3.37130,0.00,,7.24930,0.35120370033142745,0.3012048192771084
2020-12-31,0.27892861630733723,13.51,5.05,4.00,32.74040,23.67300,44.23770,37.17600,,7.42010,0.00,,7.19120,0.15027230833682448,0.11146435452793835
2019-12-31,0.3561757225137263,12.15,4.50,3.51,31.66530,24.10290,42.48920,36.95330,,6.77570,0.00,,8.68840,0.010841026509697649,0.12979591836734694
2018-12-31,-0.09739987879516843,10.76,3.60,3.03,28.88000,23.00210,43.95270,34.20130,,4.86400,0.00,,9.77550,0.11978376327769347,0.2552086891181091
2017-12-31,0.43387427904307985,14.48,4.35,3.64,27.14790,20.98360,43.43650,30.15300,,6.27990,0.00,,8.58820,0.21656859351563407,0.23068516183270282
2016-12-31,0.08483205394134874,12.86,3.53,2.95,25.03690,20.14460,40.45460,27.76090,,5.30860,0.00,,9.41510,-0.08715572173363528,-0.01441710166542387
2015-12-31,-0.12249015320741019,12.08,3.47,2.92,25.68250,23.94800,45.20550,28.73160,,5.86340,0.00,,9.41840,0.004230789571103788,-0.006993582359716921
2014-12-31,0.04725981989488637,13.92,4.26,3.07,22.79060,21.78440,47.48500,30.52160,,7.82060,0.00,,8.99300,0.15481861487724435,0.17045454545454541
2013-12-31,0.3128577226861027,15.55,4.62,3.29,21.74510,20.81620,46.99500,29.80310,,8.35720,0.00,,8.73670,0.20017591438833104,0.18255323994989192
2012-12-31,0.18667305428704628,13.71,3.97,3.08,22.97390,21.02410,45.13810,29.05210,,3.45670,0.00,,8.54050,0.1119895672018909,0.1408340912043653
2011-12-31,-0.0980325195319306,13.30,3.74,2.87,22.60360,20.50770,44.66160,28.01860,,3.43940,0.00,,9.02170,0.18369512783405706,0.1498356737376756
2010-12-31,0.23697217704160511,17.01,4.81,3.38,20.39130,18.45690,43.78590,28.27810,,3.24460,0.00,,7.68820,0.47733751425313575,0.5491784309187686
2009-12-31,0.5416164587468102,21.22,4.88,3.12,15.04410,13.50650,37.57100,23.13910,,3.01580,0.00,,7.58490,,
