,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.2004116100837543,21.04,1.00,3.27,15.92010,5.30180,7.55770,4.75830,1.13030,0.92300,0.85,42.89900,6.12600,-0.05555555555555558,-0.09030544488711822
2021-12-31,-0.14184084370103367,16.46,0.90,2.79,17.47240,5.72360,8.38610,5.48150,1.16850,1.12080,1.04,42.78470,6.27550,0.15430861723446898,0.19904458598726116
2020-12-31,0.08931449762754329,23.14,1.18,3.70,16.24900,5.02760,8.11580,5.10690,1.22550,1.14860,1.05,38.26090,5.75430,0.0942982456140351,-0.058470764617691184
2019-12-31,0.888266208932343,20.18,1.22,3.82,19.60780,7.15280,8.22070,6.01230,0.87390,1.20530,1.17,132.58330,6.39790,0.21762349799732972,0.1480206540447504
2018-12-31,-0.16703543391990816,12.87,0.74,2.16,17.57780,6.63630,7.34750,5.69940,0.94350,1.37880,0.00,,5.43100,0.33989266547406083,0.5874316939890711
2017-12-31,0.29101200693626916,24.74,0.89,2.63,10.75970,4.04890,5.49660,3.59880,0.91960,1.21440,0.00,,5.55430,0.34052757793765,0.5
2016-12-31,0.26507457553789227,19.01,0.60,2.17,7.81700,2.69380,5.92080,3.46440,1.04450,1.18110,1.01,17.53740,4.25050,0.3031250000000001,0.008264462809917328
2015-12-31,0.3399854322749436,10.48,0.57,2.43,22.75280,7.21070,6.79120,5.13580,1.01220,1.72400,1.52,19.19440,5.11620,-2.4953271028037385,-1.7492260061919505
2015-01-31,,,,,-33.06610,-10.05790,-4.22670,-6.37960,1.16830,1.70140,,16.08790,5.65070,-2.312883435582822,-3.0062111801242235
2014-01-31,,,,,5.26650,2.01830,2.83230,2.79760,0.83570,1.79090,,19.50000,5.31890,-0.6128266033254157,-0.6867704280155642
2013-01-31,,,,,12.33770,5.49790,6.52810,7.97020,0.49470,2.01840,,16.66070,5.53090,-8.258620689655173,8.017543859649123
2012-01-31,,,,,-10.77490,-3.52480,-0.99380,0.97670,0.84920,1.39870,,12.18910,2.69690,-1.0624327233584498,-0.9048414023372288
2011-01-31,,,,,21.95910,8.79000,8.60340,5.54730,0.74350,2.21220,,24.53930,5.21890,0.11124401913875603,0.20766129032258074
2010-01-31,,,,,20.90790,9.04630,7.90170,4.68810,0.48280,1.87160,,31.77430,5.17610,0.07731958762886593,0.09734513274336276
2009-01-31,,,,,21.44910,8.85500,7.70610,4.48860,0.53550,1.91150,,22.57660,5.33090,,
