,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.0659394934069889,55.87,3.59,5.63,10.13420,4.46430,11.26400,6.42880,0.53670,1.89430,1.39,4.30290,5.03830,0.06324786324786325,-0.16861826697892268
2021-12-31,0.18935979822615967,43.58,4.00,6.56,13.23620,5.15950,11.26080,8.21940,0.75640,2.27170,1.77,4.60000,5.45120,0.5940054495912805,0.6811023622047243
2020-12-31,0.30891219012105653,70.40,3.66,5.97,8.53490,2.90290,7.52670,5.20920,1.03630,1.80110,1.52,5.45880,5.28280,-0.24485596707818935,-0.3665835411471322
2019-12-31,0.19585710111417431,33.32,2.59,4.57,13.51530,5.20100,9.25890,7.63960,0.78060,1.63220,1.27,5.94250,5.06660,-0.25688073394495414,-0.26958105646630237
2018-12-31,-0.010170173568866514,20.78,2.19,4.07,19.73400,7.60180,12.56000,10.54350,0.82960,1.50760,1.08,5.34620,5.05040,0.1847826086956521,0.6586102719033233
2017-12-31,0.39500828881930383,34.57,2.44,4.54,13.10040,4.81050,11.72720,7.03210,0.87340,1.88270,1.41,5.45800,4.92360,0.3529411764705883,0.273076923076923
2016-12-31,0.3757696612434649,31.45,2.18,3.71,11.78070,4.01610,10.81940,6.89470,1.07300,1.48550,1.06,4.42340,4.47330,-0.09131403118040093,-0.23529411764705888
2015-12-31,-0.025844106609143824,17.73,1.65,2.84,16.31480,7.30080,12.29130,9.30740,0.61130,2.43620,1.91,5.19400,4.87720,-0.030237580993520474,0.008902077151335286
2014-12-31,0.115543869886928,17.54,1.55,2.92,15.84390,6.97290,11.82330,8.60570,0.60370,2.28570,1.75,4.94440,5.07910,0.27548209366391174,0.47807017543859653
2013-12-31,0.2985342761418639,24.80,1.48,2.51,10.17400,4.65690,9.46050,5.94210,0.55380,2.35520,1.80,4.92210,4.69650,-0.1805869074492099,-0.23232323232323238
2012-12-31,,15.56,1.16,2.10,14.32020,6.34750,11.68560,7.83430,0.58100,2.39950,1.83,5.16700,4.88530,0.12151898734177213,0.06451612903225801
2011-12-31,,,,2.21,15.23760,6.34090,10.38650,7.33630,0.65870,2.01840,1.49,5.40880,5.03040,0.018041237113401998,-0.15197568389057747
2010-12-31,,,,,12.10000,8.80860,12.11740,10.27480,0.00150,2.05860,1.46,5.11050,4.64060,0.4057971014492754,0.25095057034220525
2009-12-31,,,,,,,9.68760,9.23130,,,0.00,,,,
