,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.1424657968077021,18.87,6.72,3.49,19.14230,14.85020,38.92990,35.63980,0.11920,5.05650,4.29,0.64970,2.28440,-0.4703246445293686,-0.46275680160489396
2021-12-31,0.3071971186686262,9.13,4.25,3.65,43.02510,31.74900,55.66810,50.24550,0.14380,3.56390,3.07,1.24920,2.66240,1.501482133870156,1.2985597176363433
2020-12-31,0.2866464259081709,15.75,6.56,4.69,31.86490,20.46930,42.09200,41.34590,0.24450,3.62540,2.92,0.58430,2.06510,0.6185175128970946,0.6604594006994988
2019-12-31,0.005301204819277094,20.34,6.57,3.73,19.07900,14.29090,33.69830,32.26490,0.06440,3.66740,2.99,0.54050,2.35410,-0.1280776515151515,-0.13442971690394367
2018-12-31,-0.00654324928183847,17.54,8.34,4.65,27.91270,20.83090,49.25370,47.50470,0.08090,4.46880,3.67,0.36270,2.29390,0.21869590305828046,1.039549436795995
2017-12-31,0.024163011795472533,36.43,7.43,6.59,19.50650,13.67480,35.41430,20.40970,0.11450,3.81770,3.18,0.54690,2.97430,0.5627865033441044,0.3383584589614741
2016-12-31,-0.3237975942675042,48.30,8.75,8.75,20.12700,12.84150,27.37840,18.42440,0.10810,2.56160,2.24,0.75050,3.01580,0.06293073976209285,0.4078949023356433
2015-12-31,0.3232663010359538,98.52,15.25,15.54,17.40310,11.33970,30.50680,15.49950,0.09930,3.59370,3.30,1.64600,2.79580,0.5194654521131759,0.8811212388281293
2014-12-31,0.49051736666182233,134.07,16.59,16.48,13.25850,8.81070,29.22160,11.99220,0.17950,3.18450,2.99,1.59100,2.88780,0.10883345669874167,-0.18275333665266436
2013-12-31,0.6089320161337466,72.43,14.69,14.06,21.19480,14.02020,35.30360,19.65740,0.25850,6.01310,5.78,2.20820,2.20400,0.6233971943117191,-0.44854712109923245
2012-12-31,2.0862348908533286,25.88,14.02,13.36,60.24390,36.06210,33.20430,54.42740,0.36720,7.37400,7.20,2.94910,1.98880,-3.2310159437314474,-4.383247655122656
2011-12-31,0.6883947608894305,0.00,11.23,10.59,-45.65480,-16.75450,-46.01790,-49.74160,0.89670,4.49030,0.00,,4.32690,1.1047993269862113,1.1227552934870006
2010-12-31,0.3577336641852771,0.00,5.85,5.56,-19.79250,-9.58920,-21.23230,-22.75620,0.30320,3.27930,0.00,,5.60410,0.3153583525633241,0.5401444788441694
2009-12-31,0.31699346405228757,0.00,5.08,4.94,-17.09600,-9.15140,-19.53840,-17.88450,0.27480,4.54720,0.00,,5.78430,,
