,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2023-01-31,0.13259928357692896,27.15,1.91,14.69,54.96540,12.33910,9.29590,7.00500,0.52780,1.20870,0.64,6.21220,73.21990,-0.02376445846477393,0.06548888212001214
2022-01-31,0.0673571755166944,22.47,1.64,13.75,54.68930,11.53510,9.79400,6.76210,0.55890,1.26660,0.70,5.82250,76.69830,7.1701030927835046,35.477777777777774
2021-01-31,0.12837153048883154,1020.90,2.30,12.65,1.54300,0.29210,1.81100,0.28010,1.04280,1.45690,1.06,5.65640,64.60980,-0.8682128186357038,-0.9724955098919899
2020-01-31,0.12247387957107514,21.00,1.66,11.34,55.01140,13.55230,10.58610,7.84380,0.37600,1.24340,0.56,6.12520,96.29290,0.055986867747311875,0.0694147129973941
2019-01-31,0.38154364806153684,19.19,1.52,11.29,60.60680,21.35830,10.73070,7.85110,0.44240,1.53110,0.70,6.07800,112.54160,0.07558659896054087,0.17325882264523673
2018-01-31,0.18948242363997836,18.42,1.34,9.08,50.65640,18.55130,10.84120,7.27160,0.43330,1.65560,0.84,6.09040,109.62220,0.018287489773064047,0.13476173444479533
2017-01-31,0.034474498336308335,19.73,1.37,9.78,50.95190,17.83820,11.50670,6.92580,0.49390,1.62910,0.86,6.46530,128.20620,0.03067698617350567,0.0090338409014874
2016-01-31,0.0735362836076936,19.18,1.42,9.87,52.88180,19.82220,11.97190,7.36040,0.37500,1.53840,0.70,5.96320,129.98140,0.027228337723554707,0.028228617037028947
2015-01-31,0.046107562440741656,18.15,1.39,9.41,51.94670,20.15810,12.40270,7.61780,0.38080,1.67380,0.86,6.45650,128.49550,0.07638401824167218,0.036367617418578524
2014-01-31,0.08836257685798143,17.09,1.34,8.40,50.53070,20.95280,12.21820,7.79430,0.30120,1.72490,0.88,6.60880,130.52580,0.07855883986125978,0.12099993339231885
2013-01-31,0.5170796182139259,14.39,1.07,7.76,52.01090,20.04540,12.00430,7.36790,0.21130,1.51880,0.72,6.14470,116.15690,0.2694912227433457,0.27444672446176366
2012-01-31,0.3295833483380748,15.15,0.98,6.82,46.61750,18.06520,10.55160,6.45100,0.24540,1.67550,0.71,5.71230,113.51440,0.11067069711287525,0.1138741204385838
2011-01-31,0.4735160835004826,12.19,0.75,5.06,43.21210,16.80340,10.04110,6.12130,0.25490,1.62760,0.75,5.80030,109.63040,0.1065557715198362,0.10676663601335568
2010-01-31,0.23063159544457235,11.18,0.67,4.51,42.00260,16.25910,9.81380,5.98160,0.27430,1.65940,0.79,5.91100,136.96750,0.35887695600423686,0.3780928598925526
2009-01-31,0.8050827478900469,,,3.10,42.86070,14.80820,7.71200,4.63490,0.36490,1.31010,0.36,5.50870,132.40070,,
