,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.7451421071321014,22.44,1.74,4.39,19.99500,6.85870,13.33700,7.74500,0.99390,2.04900,1.50,5.81050,4.38660,0.5038888888888888,0.07892930679478383
2021-12-31,0.219872350225361,13.65,1.30,2.96,21.81930,6.57680,11.76860,9.52600,1.35660,2.30910,1.76,5.62430,4.17210,-1.7389162561576355,-1.4947368421052631
2020-12-31,-0.21195884663414377,0.00,1.11,3.24,-59.04070,-14.22630,-16.86400,-20.38770,1.97210,2.14320,1.61,5.49170,4.70370,4.4375,1.603890362511052
2019-12-31,-0.055072167894983814,0.00,0.90,2.53,-14.06850,-4.44890,-1.99930,-5.04730,1.28690,2.29850,1.66,6.41060,4.89580,-1.1815970814754764,-1.6829710144927537
2018-12-31,-0.44609793221051963,12.96,0.90,2.24,17.36170,6.37750,10.28130,6.90140,1.08050,2.32220,1.69,6.93820,4.58440,0.7954876273653566,-4.576673866090713
2017-12-31,-0.08184360964082593,0.00,1.87,4.62,-5.37790,-1.78990,6.66340,-2.24540,1.31060,2.21660,1.72,7.65570,4.09450,-1.2029542097488921,-0.9196598993579733
2016-12-31,0.6166757866396313,0.00,2.61,4.41,-61.03940,-21.35930,-42.61350,-36.27490,1.31080,2.90260,2.34,6.60090,4.05070,40.03030303030303,7.588673621460506
2015-12-31,-0.11952364343605726,0.00,1.07,1.65,-4.27230,-1.79200,-0.69820,-2.83930,0.99040,3.76050,3.20,7.05410,4.44480,-1.0323719835197176,-1.1917142857142857
2014-12-31,-0.21599443832918142,8.23,0.88,1.76,21.08850,10.68550,15.50650,10.64800,0.47730,2.49690,1.89,7.65440,4.34560,0.624282982791587,0.6470588235294117
2013-12-31,0.48006571591244307,17.76,1.34,2.69,15.54170,7.24090,10.67270,7.22740,0.57410,2.72660,2.07,7.54340,4.75680,-0.24549170473671555,-0.19354838709677424
2012-12-31,0.01640567261166037,10.27,0.95,1.72,16.38380,9.43820,14.59150,9.24460,0.30530,2.75380,2.08,7.46050,4.92540,-0.12201815495039059,-0.07185628742514971
2011-12-31,-0.14781079362815885,9.31,1.07,2.00,22.77540,12.71280,19.07850,11.43420,0.36470,2.80930,2.19,7.70860,4.88380,0.5742771684945165,0.5471389645776568
2010-12-31,0.3729773825790794,16.66,1.70,2.95,17.34860,9.84860,16.74180,10.20980,0.36820,3.22310,2.52,7.59540,4.58030,0.5090270812437312,0.6026200873362446
2009-12-31,0.6823119308863592,19.30,1.51,2.53,13.29220,7.03830,13.58770,7.80240,0.52230,2.99000,2.44,7.80600,4.95110,,
