,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.21689387264231774,12.53,1.00,5.12,43.69970,24.33810,10.68680,7.95140,,2.19960,0.00,,8.09970,-0.04449578306911284,-0.04104085363958265
2021-12-31,0.42522397899082454,15.97,1.37,6.30,40.56170,18.64470,11.55520,8.56650,,1.78060,0.00,,4.33660,1.0302561629626243,1.0333438676128366
2020-12-31,0.23448735908211615,22.68,1.65,5.88,26.21680,14.16970,9.81220,7.26330,,2.09370,0.00,,4.79690,0.22661593268430247,0.17910890166752758
2019-12-31,0.16178861662603117,21.98,1.65,5.79,26.94390,16.03560,9.65310,7.43340,,2.37090,0.00,,6.03940,-0.037500588465326334,-0.04497580876060936
2018-12-31,0.06518020769700672,18.49,1.41,5.57,31.18100,18.69900,9.78780,7.59610,,2.06120,0.00,,5.14590,0.13752486039834033,0.263319335029478
2017-12-31,0.23913159111460258,22.43,1.59,5.36,24.58830,15.73250,10.11800,7.07050,,2.32500,0.00,,4.89200,0.04491026139756138,0.1358798719612262
2016-12-31,0.19290701562145363,20.71,1.47,4.76,23.41540,15.49810,10.98980,7.06470,,2.38570,0.00,,5.12380,-0.07113164350004442,-0.05777487134286774
2015-12-31,0.026311702884393995,17.14,1.18,4.40,27.11420,17.91010,10.90410,6.91020,,2.29460,0.00,,5.94880,0.21329512809176632,0.21315350979601377
2014-12-31,0.022420146633648885,20.79,1.20,4.09,20.27450,13.12600,9.05820,5.74110,,2.32700,0.00,,5.31110,0.07711960915264182,0.08137699913349361
2013-12-31,0.13520859799934315,22.97,1.33,3.79,16.77640,11.60970,9.07980,5.73210,,2.77550,0.00,,5.66400,0.04007925421012093,0.04549436045116395
2012-12-31,-0.02002193638448513,21.91,1.22,3.49,16.38170,11.27130,8.85810,5.56320,,2.79810,0.00,,5.80990,-0.14155743780274221,-0.13565426170468176
2011-12-31,-0.241612724805766,19.61,1.23,3.70,19.21540,13.47280,10.03530,6.25950,,2.87240,0.00,,6.59160,0.12991972311510125,0.12059958392896553
2010-12-31,0.5844635998274645,29.11,1.68,5.61,19.68960,12.84740,9.17010,5.76740,,2.48310,0.00,,5.94450,0.4213755288947303,0.43275455109338634
2009-12-31,0.05744155571483378,26.32,1.55,3.97,15.39680,10.34530,9.40800,5.87000,,2.52380,0.00,,5.04990,,
