,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.07425928293512296,39.31,5.03,5.53,14.19110,6.39300,15.39920,12.78120,0.78530,1.63020,1.00,1.71990,5.17500,0.09945820433436525,0.18254764292878645
2021-12-31,0.10220903257287195,50.29,5.85,6.65,13.40320,5.75780,15.10400,11.65540,0.83880,2.20200,1.47,1.85270,5.66120,0.16239316239316248,0.24702939337085672
2020-12-31,0.18146979686324327,56.60,6.28,6.83,12.22100,4.65770,15.49020,11.14210,1.06930,1.92560,1.23,1.51520,5.31320,-0.1806118687799484,-0.2323571771483437
2019-12-31,0.3533246256761102,36.72,5.13,5.88,16.26450,6.90490,18.22760,13.99490,0.86590,2.51320,1.84,1.74090,5.14480,0.06937327552227046,-0.41373487193920633
2018-12-31,0.024334960165126596,15.92,4.16,4.75,30.28990,13.04860,18.65300,26.12310,0.84050,2.02480,1.41,1.57800,5.83230,0.10448410970831512,2.4833333333333334
2017-12-31,0.3083659262317322,50.93,4.36,5.45,10.22040,4.59520,18.45870,8.19670,0.72360,2.29350,1.59,1.72980,5.66150,0.0560919540229885,-0.38069216757741353
2016-12-31,0.30675632857343116,25.50,3.71,4.35,17.24610,8.05970,19.20530,14.54310,0.72400,2.49710,1.85,1.88230,5.75750,0.16872649113379912,0.1445448227936066
2015-12-31,0.00013901176769959278,19.43,3.07,3.72,16.90750,8.87010,18.71100,14.46810,0.46970,2.26810,1.80,2.04030,5.98440,0.4935794542536116,1.7941747572815534
2014-12-31,0.2740487586696507,54.07,3.36,3.73,5.99190,2.98050,12.87860,5.32300,0.46220,1.94660,1.59,2.09010,6.15460,-0.0079617834394905,-0.4880715705765407
2013-12-31,0.3928956699168771,25.33,2.82,2.78,11.11970,6.39010,13.92310,11.15180,0.30550,3.13700,2.60,2.11110,5.94270,-0.2785755313038484,-0.2249614791987673
2012-12-31,0.12099104525182747,14.11,2.12,2.11,15.09830,9.82890,20.11090,14.99370,0.20500,4.34330,3.67,2.19840,6.05380,0.03262158956109129,-0.03494423791821566
2011-12-31,-0.0612837085696436,12.33,2.01,2.12,17.50620,11.07360,20.29610,16.19120,0.23010,3.91680,3.22,2.19100,5.86240,-0.0371216447744146,0.056559308719560164
2010-12-31,0.07885942677033797,14.25,2.48,2.48,17.74460,11.68430,23.92080,17.39070,0.14230,4.75510,4.10,2.16270,5.84660,0.09849435382685079,0.14995483288166223
2009-12-31,0.2670800728974323,15.21,2.50,2.54,16.78520,12.20330,23.70970,16.46590,0.00270,4.06050,3.41,2.31600,5.86090,,
