,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.22260335379587115,5.14,1.55,2.09,50.13370,29.57260,48.24780,29.91240,0.37760,3.69150,3.22,11.23420,19.21990,2.1214574898785425,2.648854961832061
2021-12-31,0.8711290291783846,16.14,2.27,2.36,20.87480,10.18180,26.44540,14.02570,0.57410,1.81080,1.53,10.17400,13.15490,1.7752808988764044,1.892744479495268
2020-12-31,-0.15784673838385932,24.94,1.91,1.40,7.71020,3.59310,15.10670,7.68670,0.70690,1.50880,1.19,11.57840,15.56230,-0.3788634097706879,-0.35699797160243407
2019-12-31,0.12020884852820446,19.61,2.11,1.67,11.46000,5.30730,21.85190,10.74070,0.70200,1.46470,0.94,9.73220,18.96690,0.30939947780678856,0.7
2018-12-31,0.051388885131204765,31.34,2.06,1.51,7.46820,3.38050,17.29510,6.54780,0.81980,1.80710,1.37,11.36570,18.84680,2.2735042735042734,-0.1899441340782123
2017-12-31,0.40342490460007974,24.32,2.09,1.29,6.73250,3.34250,5.66590,8.66830,0.70200,2.52590,2.05,13.44000,13.45280,0.6956521739130435,-2.2924187725631766
2016-12-31,-0.19292165028698915,0.00,1.67,0.95,-2.43380,-1.04420,3.74490,-7.51700,0.89000,3.87030,3.38,8.38350,15.61440,-0.8843252305113161,-1.3957142857142857
2015-12-31,-0.2353786096557412,11.07,1.79,1.73,16.73130,5.78730,27.69270,16.24880,1.26210,0.92760,0.66,8.60120,16.13480,-0.4957734573119188,-0.49640287769784175
2014-12-31,0.19318042026862292,8.07,2.33,2.26,31.42700,12.76860,49.88400,29.30640,1.00440,2.58290,2.38,14.61310,24.76760,-0.018949288883360227,-0.0509354089853884
2013-12-31,0.1593584690384815,7.26,1.95,1.84,28.18480,14.35460,44.05170,26.75220,0.56970,3.17530,2.84,10.77110,23.71030,-0.185071298236129,-0.20776762049007413
2012-12-31,0.413267245999716,5.39,1.64,1.55,30.61670,18.91830,48.48300,30.28670,0.25550,2.95470,2.66,10.76180,28.07730,0.06052678731410155,0.20107848232848236
2011-12-31,0.07945447982237952,4.95,1.27,1.45,35.69910,19.62230,45.76170,25.24150,0.32800,1.74420,1.45,10.52700,22.63510,2.1154414811124753,3.407789232531501
2010-12-31,0.49524577073228415,20.64,1.65,1.63,9.94050,5.03430,22.59020,8.80710,0.44190,1.41410,1.13,10.30520,16.59690,0.31759316234085944,-0.04485776805251651
2009-12-31,0.856909452872932,9.10,1.28,1.88,25.70350,17.97670,26.06200,14.01630,0.00270,2.67420,2.24,8.51300,15.58180,,
