,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-10-31,-0.13354138398914517,46.44,9.01,8.07,17.72360,10.38890,22.86780,19.37590,0.00380,1.08580,1.01,5.01920,6.38310,0.5814563566342374,0.29976660558984913
2021-10-31,0.42146273723190864,69.12,12.45,9.62,14.27380,8.64190,17.47760,18.01810,0.01890,1.16360,1.07,3.76280,7.39520,0.18487556618181444,0.14024147019554545
2020-10-31,0.8623563218390806,50.20,9.01,6.64,13.50570,8.26200,16.82750,18.02700,0.02600,1.19130,1.10,4.13180,4.53260,0.19204865067685306,0.24791168498423088
2019-10-31,0.6524216524216524,39.12,6.21,4.99,13.01990,8.31150,15.47990,15.84100,0.03370,0.99230,0.91,5.32050,5.80680,0.4441844525461731,0.23085513204074748
2018-10-31,-0.011731581417175008,31.64,4.36,3.83,12.41080,7.03740,11.54180,13.85810,0.13470,0.73430,0.68,6.01190,4.94820,0.036430517632774606,2.1671682666608088
2017-10-31,0.44818212708120964,101.79,4.91,3.97,4.16390,2.53060,12.75520,5.01170,0.04390,1.04240,1.00,10.57110,5.45630,0.09504944630472845,-0.488194553754132
2016-10-31,0.290506467879851,34.28,3.78,2.81,8.35100,5.09170,13.10180,11.01430,0.06420,1.00120,0.00,,4.89440,0.1911277169527945,0.1809909088494872
2015-10-31,0.049229353577179724,35.20,3.52,2.47,7.20920,4.47770,11.88410,10.07640,0.06540,0.93060,0.00,,5.18520,0.07136228835366176,-0.12808539540914787
2014-10-31,0.07148139018979549,24.99,3.13,2.09,8.47870,5.42610,12.08850,12.59430,0.02450,1.08510,0.00,,5.82490,0.009021757210143866,0.045698143664245405
2013-10-31,0.2743675279720059,23.05,2.90,2.01,8.88720,5.68490,12.56200,12.62860,0.03770,1.18400,0.00,,7.15350,0.29716840881594364,0.3585377353318495
2012-10-31,0.17041911764705886,26.39,2.74,1.91,7.17000,4.39770,10.82130,10.38730,0.05310,0.91060,0.00,,5.66580,-0.10721052945623266,-0.17600874577618775
2011-10-31,0.010776662950575888,18.36,2.64,1.83,10.53460,6.57090,13.86020,14.41510,,1.32440,0.00,,6.71560,0.15606376622671214,-0.06622290277268061
2010-10-31,0.20780969479353684,16.29,2.81,1.81,11.28770,7.21310,13.33490,17.17030,,1.35370,0.00,,6.91970,-0.11592303714122032,0.4137737728186257
2009-10-31,0.20302375809935214,19.15,2.35,1.75,9.09250,5.70570,15.31210,12.32910,,1.79700,0.00,,7.63210,,
