,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.11151000637660191,23.11,0.70,4.14,18.23030,6.50800,4.09170,3.02140,0.74330,1.52420,0.00,,55.47790,0.20711562897077518,-0.04330037504261852
2021-12-31,0.13798677391965364,20.21,0.71,3.67,18.22020,6.61440,3.78980,3.53100,0.79610,1.62370,0.00,,45.79050,-0.3686321700762134,-0.1288981288981289
2020-12-31,0.12694208510849103,15.92,0.69,3.78,24.52650,9.62850,6.46230,4.36390,0.50840,1.76500,0.00,,67.79880,0.5620300751879699,0.24381233838197258
2019-12-31,0.2894042189415369,17.79,0.74,3.92,22.48900,9.31070,4.91920,4.17180,0.48940,1.81970,0.00,,61.44700,0.029677419354838808,0.6084373143196673
2018-12-31,0.16272695079501998,22.81,0.67,3.70,16.56330,6.62260,5.44700,2.95720,0.61410,1.68190,0.00,,56.07090,-0.27264195213514786,-0.3125
2017-12-31,0.22598390242070665,14.29,0.65,3.33,24.87300,9.00730,7.92680,4.55300,0.51420,1.85010,0.00,,62.95900,1.4480183802412405,2.986970684039088
2016-12-31,0.14843291244229828,49.59,0.54,2.72,5.74640,2.41770,3.20160,1.12910,0.40280,2.06980,0.00,,42.48360,-0.25820195994887085,-0.5188087774294671
2015-12-31,0.2507651225304388,20.08,0.47,2.43,12.33330,5.17060,4.32320,2.35040,0.42470,1.92730,0.00,,46.76060,-0.006350550381033049,0.1124673060156931
2014-12-31,0.4035885740598426,18.46,0.44,2.10,11.89090,4.87530,4.87010,2.36490,0.43120,2.07950,0.00,,46.05890,0.1460456089277049,-0.06823720552396428
2013-12-31,0.5230560728620237,12.52,0.37,1.59,13.21380,5.93680,4.98870,2.97970,0.32230,1.94530,0.00,,43.48740,0.022321428571428603,0.0073649754500817455
2012-12-31,-0.2058996184326386,8.49,0.27,1.13,13.81260,6.11640,5.15260,3.12320,0.33180,1.83690,0.00,,53.37790,-0.13993174061433444,-0.1388301620859761
2011-12-31,0.6151760968573234,9.45,0.36,1.62,17.59890,8.01330,6.36400,3.85260,0.24370,1.84630,0.00,,35.62090,0.2642934196332254,0.29117379435850776
2010-12-31,0.2472097777171347,7.63,0.25,1.20,15.87230,6.82480,5.51850,3.27120,0.30010,1.76480,0.00,,35.03230,0.08548009367681497,0.05673076923076925
2009-12-31,0.17730511222501533,6.44,0.22,1.17,18.00550,7.34800,5.55570,3.38290,0.35540,1.75910,0.00,,37.32670,,
