,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.27709738476713497,19.96,8.91,10.01,-42.14990,-6.99220,-19.27010,44.57420,4.37040,1.72830,1.72,87.85710,15.39330,0.14949201741654572,-2.9063475546305932
2021-12-31,-0.36845596566754824,0.00,6.77,12.75,-65.34700,-7.32340,-16.27300,-22.69720,6.58140,2.14810,2.14,119.36360,20.96040,-0.5053840631730079,-0.4296735905044511
2020-12-31,-0.12004154178697835,0.00,15.43,12.83,-53.70270,-9.13150,-47.38100,-57.31290,3.95820,2.02660,2.02,96.31820,11.66670,-1.413967310549777,-1.6245366938472943
2019-12-31,0.394353860804862,19.29,4.30,7.93,48.68600,13.65580,27.74800,22.24790,1.91980,1.64550,1.63,164.83780,14.36850,-0.10290589176219678,0.11811023622047245
2018-12-31,-0.2156483725873981,15.87,2.78,5.56,43.75090,13.08820,27.32170,17.57590,1.77690,1.76310,1.75,199.25710,18.91050,0.08285219399538102,-0.1406695156695157
2017-12-31,0.3621427877781995,17.43,3.84,6.38,42.78220,15.77320,27.21560,22.06160,1.26390,1.08150,1.07,171.05400,20.69590,0.3844924060751398,0.672424061941632
2016-12-31,0.2874931091902089,21.58,3.20,4.81,27.01440,9.89300,22.19860,14.89660,1.28000,1.10410,1.09,123.60870,14.52450,-0.11932418162618796,-0.14598168870803663
2015-12-31,-0.2050464207458944,14.25,2.40,3.18,28.34400,11.43650,24.30700,16.82070,1.11000,1.46470,1.45,142.25580,9.21770,-0.3069041229568187,-0.30799014431538185
2014-12-31,-0.24012152837378564,12.61,2.46,3.92,39.77570,16.05080,28.10610,19.48030,1.10780,1.92240,1.91,185.87130,9.65330,0.20267246202808908,0.23200507199272158
2013-12-31,0.7476735884036407,20.88,3.50,5.02,31.10010,13.00230,24.75140,16.74670,1.02730,1.76230,1.75,179.19360,7.81440,0.47454833279325226,0.5130290605625771
2012-12-31,0.17203673492349236,18.02,2.47,3.17,21.73390,8.49050,20.76500,13.69220,1.18150,1.70710,1.69,138.33790,6.11850,-0.032849251868393936,0.2005383187817642
2011-12-31,-0.07007706417218951,18.23,2.45,2.21,19.95010,8.46570,25.39530,13.49000,1.06290,2.16000,2.15,140.68810,7.03970,1.0243226668789909,2.1156399476762306
2010-12-31,2.0756521389352587,61.17,3.25,2.73,10.11940,3.71410,17.22680,5.94560,1.27860,1.56090,1.55,120.12360,9.55920,-42.07786306288752,-1.7544912508101103
2009-12-31,1.5193686504015607,0.00,1.43,0.95,-5.49870,-1.79240,-0.62980,-11.83510,1.58850,3.05750,3.04,106.26350,9.90330,,
