,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2023-06-30,-0.24273842159972858,10.91,1.54,4.23,41.09230,13.15200,17.60120,14.05220,0.72910,1.83720,1.12,2.11640,15.04950,-0.0028916482394963916,0.09307485694266027
2022-06-30,-0.033429555339800854,9.26,1.20,3.09,37.46660,11.78620,17.58990,12.81020,0.73960,1.75230,1.08,2.04600,14.23750,0.21466942148760326,0.026492447854231438
2021-06-30,0.32237723002998053,13.78,1.99,3.49,25.59450,9.95180,16.84560,14.51720,0.48800,2.36730,1.85,2.26510,12.63480,-2.7574427610151995,-2.279251648520166
2020-06-30,0.1698975564969476,0.00,0.70,1.51,-28.64610,-8.22920,-11.10170,-13.14350,1.01010,1.46550,1.04,2.33700,20.73300,-1.6719533556292898,-2.013521914827479
2019-06-30,-0.16079955392595846,12.86,1.37,2.32,18.31270,9.35540,13.60020,10.67510,0.45620,2.78520,1.94,2.53550,17.03050,0.21979196428571424,0.6186163522012578
2018-06-30,-0.21410815490765767,29.43,1.97,3.58,12.25110,5.95210,11.42860,6.76020,0.49330,2.59280,1.88,3.01500,17.29920,-0.14655818472925897,-0.3274111675126904
2017-06-30,0.3043390906130705,18.97,2.49,3.72,19.68750,10.13440,17.54340,13.16760,0.52620,5.24450,4.62,2.99600,14.50180,0.20489692575269336,0.28338762214983704
2016-06-30,0.10803279443600022,19.99,2.05,3.42,17.16430,9.41200,14.54870,10.25200,0.32660,2.62840,2.07,3.13700,17.35630,0.05744304207119755,0.14438369781312144
2015-06-30,-0.0934958925272179,18.58,1.78,2.99,16.16130,8.62240,14.74380,9.60020,0.35760,3.00290,2.42,2.64480,19.09610,-0.4482635478975091,-0.48496096249840015
2014-06-30,-0.3075961260479908,9.24,1.50,2.91,32.27710,21.32890,23.30530,16.25610,0.05800,2.28160,1.63,2.86810,24.20040,-0.2652673007543458,-0.2446829079659707
2013-06-30,0.03583032626109883,11.52,2.35,4.88,42.93620,29.28740,30.03700,20.38070,0.00040,2.86630,2.14,2.62490,28.92350,0.008274531097779203,-0.004341088255960579
2012-06-30,-0.07435049860363263,11.80,2.59,5.98,52.12980,33.46660,31.74330,21.81130,0.01170,2.51270,1.81,2.57110,27.30210,0.15867973920320266,0.17950726612170764
2011-06-30,0.11912818908711142,15.36,3.27,8.05,54.62090,33.42550,31.37960,21.18070,0.01500,2.44920,1.74,2.69060,29.10120,0.13454781941120042,0.198465180831088
2010-06-30,0.5329230500978814,10.90,2.24,5.01,48.82370,29.78950,31.88160,20.37180,0.01650,2.46230,1.78,2.68090,33.07690,0.18340929862968203,0.17898066795108525
2009-06-30,0.7719558180196755,,,3.47,36.75430,24.30920,30.08580,19.29660,0.01950,3.03800,2.33,2.78360,29.71720,,
