,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-09-30,-0.413550733521311,27.36,3.29,3.51,13.04830,6.10590,14.97830,11.95020,0.14170,1.03930,1.00,7.89330,5.73610,0.024787507191800673,-0.027415084485314156
2021-09-30,0.39087188814368545,37.02,4.73,5.11,14.03440,6.62840,15.13490,12.72330,0.15640,1.15780,1.14,22.35980,7.64510,0.004481640188534808,0.0774132272533592
2020-09-30,0.2598639455782312,24.46,3.19,3.36,13.77260,6.57220,16.68640,13.07800,0.17400,1.39210,1.37,14.62070,7.93710,-0.24340386874280318,-0.28123319633230004
2019-09-30,-0.13812256989446392,19.81,3.78,4.81,24.28240,12.61650,23.12040,19.07440,,1.36730,1.34,10.36530,6.96350,-0.12258594490529606,-0.05720879280740776
2018-09-30,0.2347965249199817,27.13,5.73,9.34,35.29300,17.41290,27.33860,20.99050,,1.48530,1.45,11.82550,7.31810,0.047775012195102384,0.07825820358826041
2017-09-30,-0.09328358208955223,18.46,3.75,6.14,34.22510,16.99020,26.98300,20.13170,,1.50470,1.47,11.84840,7.15950,0.030287712072719186,0.15007584972188437
2016-09-30,0.49257425742574257,23.08,4.26,6.87,30.86700,15.86310,27.43700,18.33830,,1.52660,1.49,9.90290,7.43930,-0.009987176681455323,0.002304021215624674
2015-09-30,-0.25681217184685556,22.98,4.39,6.17,27.72130,15.78580,28.79950,19.01290,,1.57340,1.53,9.85440,6.87040,0.12023332664717556,0.17298824164559123
2014-09-30,0.43589038080563514,29.03,5.23,6.36,22.72550,14.24210,28.49560,17.96620,,1.56810,1.53,12.66640,7.15010,0.1456276200158768,0.122132312108296
2013-09-30,-0.06474523932063825,24.45,4.58,4.35,18.02250,12.43250,29.08350,18.72080,,1.48070,1.45,13.30010,7.25410,0.010591058472494863,0.00773295153096476
2012-09-30,-0.08452695062193738,30.33,6.06,6.20,20.70000,14.39860,30.95330,19.98090,,1.66530,1.63,13.56510,7.43770,0.21570914441827171,0.13997274199762222
2011-09-30,-0.18469575906576519,23.92,5.03,5.09,21.83730,15.38980,30.44380,20.95760,,2.05120,2.01,12.12920,6.95230,0.5246041338770966,0.5970374388864264
2010-09-30,1.4572399471398905,55.81,9.51,8.31,15.05960,11.09630,26.07820,17.13810,,2.11070,2.05,9.13910,7.86550,0.8864374528394738,0.6513137051401103
2009-09-30,1.317147856517935,,,3.88,11.45590,8.56550,18.66910,14.01590,,2.09930,2.04,10.32820,6.10510,,
