,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2023-05-31,-0.28262158089046363,24.30,1.35,1.87,7.75720,3.09800,8.95580,5.56810,1.04900,0.76230,0.26,4.03770,12.71700,-0.22203408898741317,-0.23035352398108533
2022-05-31,0.17505356328588118,17.05,1.31,1.70,10.02230,3.95900,12.25130,7.69940,1.01330,0.86210,0.30,4.42220,13.29940,-0.22799967225651396,-0.31613797351401285
2021-05-31,-0.025341925742830562,13.18,1.53,1.95,15.07170,5.86110,16.36790,11.61230,1.04340,0.81730,0.30,4.68240,14.08830,0.25648506761491596,0.5460064278062136
2020-05-31,0.08690415926363415,18.08,1.37,1.91,10.58780,3.77420,13.18030,7.59970,1.22600,0.87790,0.46,5.85050,12.84200,0.19947394418374897,0.2385375202712665
2019-05-31,0.6388110200784052,15.31,1.07,1.52,9.11480,3.06250,12.73480,7.11130,1.43060,1.27590,0.55,4.44530,11.65780,0.1753265602322207,-0.16093518060366163
2018-05-31,-0.41979821749348,15.97,1.63,3.43,21.22930,7.67600,13.01920,10.18350,1.01580,0.82990,0.41,5.65070,13.94150,0.11729729729729721,0.2645080556859065
2017-05-31,-0.03178475915468071,21.99,1.81,3.30,13.38960,5.40790,11.81820,8.16800,0.73480,1.17010,0.63,5.90920,13.89230,1.286210861305844,-1.9443131462333825
2016-05-31,0.23698964597368533,0.00,1.47,3.36,3.38620,0.95960,4.66980,-7.81390,1.43740,1.41240,1.00,5.97160,13.32730,-0.5567490501482087,1.6801266825019794
2015-05-31,0.19195911291554024,0.00,1.15,2.23,9.78960,2.58810,10.10410,-2.79610,1.71460,1.07650,0.58,4.10190,12.22460,-0.20522394427514146,-1.8333883206862422
2014-05-31,0.11086609459189778,27.89,0.52,1.54,11.67460,3.23610,9.70160,2.56040,1.67060,1.60110,0.82,4.29020,11.18500,-0.11585767194585983,-0.6075359316327851
2013-05-31,0.17634630733837264,10.62,0.61,1.54,13.02260,3.42260,9.64410,5.73380,1.78810,1.28770,0.60,4.31650,10.52780,0.586660171818695,0.6558747855917668
2012-05-31,0.15968148097733614,13.58,0.45,1.28,10.31530,4.08940,6.14130,3.49860,0.64740,1.44650,0.61,5.63330,14.41510,-0.4167140210886292,-0.42822115974010055
2011-05-31,0.21410687577983611,7.35,0.49,1.22,17.76680,7.28300,11.33210,6.58560,0.69150,1.83440,0.99,5.25870,14.58220,0.32302761806013747,0.3328431372549021
2010-05-31,0.014893956039348177,7.85,0.47,1.14,12.78780,5.36970,8.82990,5.09370,0.70750,1.94480,1.16,5.61130,14.14180,-0.030521794754637566,-0.3744889615699101
2009-05-31,0.4542716019269468,,,0.88,13.03140,5.55570,8.86170,7.92320,0.73780,2.11970,0.96,5.25390,16.34930,,
