,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.4236322732915394,5.45,0.31,0.65,13.49840,3.67710,6.58050,5.68790,1.59470,1.10180,0.93,8.83470,3.33790,0.10617760617760608,-0.09372776252922643
2021-12-31,0.40802137347423484,8.76,0.64,1.32,15.11050,4.06390,7.34150,7.74540,1.66190,1.10340,0.93,8.40210,3.73070,0.4054868857401266,0.5746758444053146
2020-12-31,0.1520662082872386,9.52,0.48,1.16,12.72420,2.68760,5.41620,5.10020,2.21220,1.01270,0.89,10.63150,3.57680,0.210363072432038,-0.05075216532441873
2019-12-31,0.14013519856690793,6.96,0.38,1.09,14.50700,2.92360,3.99380,4.79540,2.24830,0.88320,0.76,11.85470,4.10910,0.23307086614173222,-0.16864578069732183
2018-12-31,-0.15050006645852032,5.66,0.30,1.02,18.87700,3.55200,3.02280,5.38320,2.45340,0.91560,0.80,13.54460,4.40280,-0.4867798175730286,-3.04020618556701
2017-12-31,0.22501869174406441,0.00,0.38,1.43,0.91160,0.15530,5.94900,-2.66510,2.60270,0.89410,0.76,11.94380,5.07540,-0.002878194796223754,-1.4115837488066192
2016-12-31,0.07455678348895733,5.02,0.32,1.02,21.03010,4.18110,5.82230,6.31900,1.70440,0.89460,0.77,11.78920,6.00890,0.5684362585771037,-0.026840094972643724
2015-12-31,0.014276763499002199,4.68,0.34,1.04,23.78300,4.93470,4.08030,7.13720,1.56510,0.97460,0.78,8.59480,5.14340,2.619607843137255,2.454707560627675
2014-12-31,-0.11535134373117684,16.84,0.30,1.23,11.15370,2.26360,0.98120,1.79830,1.29540,1.27370,1.07,10.41790,6.08960,-0.7018125121808614,-0.2562334217506631
2013-12-31,0.41762010092247315,13.51,0.33,1.08,13.30590,3.20480,3.30120,2.42560,0.83810,1.30590,1.08,9.78510,6.81310,-1.1689885716167705,-0.22412018933937028
2012-12-31,0.42229873770978954,7.51,0.24,0.83,23.05990,4.10650,-19.94210,3.19130,0.43380,1.29640,1.02,9.61280,10.54480,-6.368281471004243,-0.3593935398813448
2011-12-31,,4.51,0.17,0.62,32.47200,6.42240,3.76370,5.04740,0.35480,1.21980,0.95,9.15740,11.37160,0.10728269381362576,0.6248928877463582
2010-12-31,,,,1.14,24.29390,4.68190,3.76720,3.44270,0.31190,1.12500,0.87,9.80780,15.58710,-1.2429719830661656,-0.9554112140605597
2009-12-31,,,,,479.19570,77.19800,-20.10060,100.09660,0.54510,1.12990,0.94,11.10070,13.91180,,
