,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-09-30,-0.38609982075973714,9.67,2.83,6.85,72.09240,26.49450,35.88240,29.26700,0.85950,1.74650,1.21,2.93880,7.83270,0.6201859229747675,0.4304987282981312
2021-09-30,0.2230869254365364,14.80,4.21,13.94,90.88440,21.92770,29.16340,26.94100,1.58240,1.67980,1.41,4.41820,9.37860,0.5649880095923261,0.7397075798383994
2020-09-30,0.7700446505661496,24.37,5.39,20.54,85.53560,14.60360,26.58200,22.09000,2.58780,2.13550,1.84,3.56240,5.87830,-0.18416590583018133,0.1851345189238487
2019-09-30,0.606711111463428,14.37,3.03,16.23,89.34610,13.30830,31.58650,18.06950,3.24570,1.87630,1.72,6.14210,9.82310,11.34621578099839,-1.8835616438356164
2018-09-30,-0.07592289407274744,54.47,4.14,95.44,-615.11770,-15.17210,2.74650,-21.95390,20.28500,1.52640,1.38,6.05080,7.78620,-0.7593955831073227,-3.0302658486707568
2017-09-30,0.020343182595339515,26.58,2.94,2.10,7.94900,3.73210,11.59580,10.98480,0.71210,3.99680,3.81,4.81180,6.12830,-0.6026173979984604,-0.5714285714285714
2016-09-30,0.3511213332289802,18.23,3.62,2.59,17.94890,10.89020,27.57490,24.22090,0.37010,3.14330,2.93,6.26540,10.61470,0.12448060941828265,0.08233731739707828
2015-09-30,-0.3063921591289166,13.17,2.76,2.05,16.76960,10.37090,22.84720,20.84970,0.34920,3.62280,3.38,6.95580,12.87220,-0.2349668874172185,-0.33839588301744694
2014-09-30,0.022574903483199904,12.28,3.70,2.43,19.23610,15.51040,28.50460,30.07890,,3.72740,3.49,7.32920,10.98130,0.044260027662517354,0.16255654457901647
2013-09-30,0.22365840671897685,12.89,3.56,2.35,18.96810,15.03870,29.07590,27.55970,,3.75120,3.50,7.54220,11.60880,0.27243928194297773,0.12178752660009828
2012-09-30,0.14892968901442782,0.00,3.72,2.33,15.74900,12.28260,29.71600,31.94920,,2.95080,2.76,6.88930,13.10560,0.13052128929566265,0.4340375586854459
2011-09-30,0.12256571268697836,13.90,3.96,2.19,16.88790,12.50620,33.60300,28.48170,0.03690,2.70240,2.56,6.37520,15.06240,0.34853769788033273,0.31198028949799816
2010-09-30,0.0901475707816013,16.40,4.88,2.48,16.87600,11.51380,33.93740,29.56660,0.05210,2.21890,2.12,6.25190,15.04380,0.46616837136113287,1.0395728643216082
2009-09-30,0.3119200051734732,,,2.58,8.82060,6.52940,24.47290,15.32690,,4.46850,4.31,6.67770,14.83860,,
