,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.017655209650449533,35.31,3.62,2.00,5.71140,2.76830,18.53170,10.21560,0.47630,0.47100,0.31,5.12480,9.47240,-0.09986178299930892,-0.3308480894687791
2021-12-31,0.17495751808515814,24.20,4.09,2.06,8.58960,4.23930,22.81800,16.92030,0.47580,0.47140,0.33,6.38260,11.04790,0.1669354838709678,0.6196226415094339
2020-12-31,0.12997728744006398,33.22,3.78,1.82,5.56020,2.66180,21.34620,11.40470,0.56600,0.31040,0.21,6.73490,11.08590,0.042893187552565104,0.05661881977671457
2019-12-31,0.1541013638147981,31.07,3.49,1.65,5.39190,2.53240,21.38490,11.27700,0.62000,0.35110,0.25,7.30580,9.97310,0.9223928860145514,1.1399317406143346
2018-12-31,-0.734063797568387,16.34,3.41,1.48,2.61390,1.20410,16.62190,7.87420,0.69490,0.37860,0.27,5.68690,6.47130,-0.10878962536023051,-0.4553903345724907
2017-12-31,0.07047593183841849,15.10,2.81,9.52,14.54450,6.83440,20.74740,16.08370,0.70300,0.52330,0.33,7.01820,13.85090,0.5473801560758083,1.8465608465608465
2017-09-30,,,,,,,21.01200,8.85450,,,,,,-0.3740404745289603,-0.5537190082644627
2016-12-31,-0.027146866864386165,18.33,2.41,7.14,39.69070,8.65080,22.25160,13.15220,2.09840,2.60320,2.41,12.78220,9.96900,0.10400616332819723,0.1086387434554974
2015-12-31,0.30022358919171976,21.55,2.62,7.36,34.99770,8.61430,20.66220,12.16170,1.54920,1.14780,1.02,12.24400,10.00320,0.10000000000000009,0.0867709815078237
2014-12-31,0.47126583297552616,18.43,2.12,5.53,30.64520,8.50570,19.27790,11.48510,1.12600,1.16670,0.97,12.21080,9.92060,0.12810707456978965,0.1266025641025641
2013-12-31,0.14002508642579614,14.61,1.53,3.89,27.40450,7.60880,17.44210,10.40520,1.13040,1.08640,0.89,12.49500,9.64150,-0.042124542124542086,-0.007949125596184436
2012-12-31,0.15519115061449162,12.07,1.38,3.53,27.58770,7.04530,18.21520,10.49210,1.22980,1.08360,0.92,12.69040,9.95850,0.06640625,0.037953795379537913
2011-12-31,0.1585263078881014,12.35,1.28,3.18,26.77860,6.52810,17.34710,10.26600,1.19660,0.91750,0.81,11.72170,9.29610,-0.0009756097560975618,0.1477272727272727
2010-12-31,0.27307911162849297,12.69,1.20,2.67,21.47210,5.96000,18.18670,9.36830,0.85030,0.97830,0.80,9.19260,9.87040,-0.055299539170506895,-0.048648648648648596
2009-12-31,,10.61,1.06,1.84,17.41450,6.32410,19.61670,10.03440,0.92880,1.49770,1.19,8.52670,9.66960,,
