,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-10-31,-0.04657256979210411,24.67,1.99,3.27,13.26520,7.51660,10.53560,8.02630,0.43760,2.46880,1.30,5.99870,14.24240,0.16925649252893749,0.10029059052263367
2021-10-31,0.06998695966712587,24.26,1.94,3.13,13.02800,7.16070,9.85930,7.98190,0.47630,2.08230,1.12,6.90790,12.59520,0.02033864105484251,0.0008336251571994246
2020-10-31,0.05363861902889222,27.15,2.58,3.81,14.12610,9.16760,11.45050,9.45090,0.20270,2.37980,1.67,7.25460,12.91690,-0.08028732740042777,-0.07225538053506009
2019-10-31,0.07856007666185794,20.74,2.15,3.37,16.52420,12.07480,12.59580,10.30610,0.04220,2.13690,1.19,7.30330,15.98010,0.013817394119471693,-0.03293417906613705
2018-10-31,0.19683319597772653,20.88,2.22,3.72,18.06630,12.43610,12.36120,10.60310,0.11150,1.80000,0.95,7.85260,15.79280,-0.07580159170889,0.19534447022976487
2017-10-31,0.06701194659640697,17.29,1.61,2.92,17.14890,12.14330,13.92680,9.23630,0.05060,1.91500,1.05,7.78580,14.30870,-0.03561762828623116,-0.04866794299658894
2016-10-31,-0.10620169865338969,20.17,1.89,3.93,20.00530,13.97970,13.90180,9.34610,0.05620,1.92740,0.99,7.47200,15.62230,0.24039182250871338,0.29728547941371963
2015-10-31,0.544424033748419,22.51,1.67,3.77,17.17560,11.19350,11.52130,7.40610,0.10870,1.69930,0.88,7.50580,15.14150,0.14566012476544898,0.1384008349414363
2014-10-31,0.1728513351846741,20.11,1.30,3.27,16.77790,11.10830,9.99990,6.46910,0.06920,2.23400,1.13,7.35030,14.66660,0.15587097452982346,0.14531433208351774
2013-10-31,0.4795524444159671,18.32,1.10,2.83,15.98260,10.78290,9.20960,6.01270,0.07540,2.61150,1.38,7.58160,15.86880,0.054030751413217004,0.052316768323167784
2012-10-31,0.08782323830766003,12.70,0.77,2.20,17.87520,11.06410,9.29050,6.07540,0.08850,2.95140,1.74,7.25790,15.72240,0.0301638039471972,0.05452398274971282
2011-10-31,0.16385613028179713,14.08,0.78,2.29,18.01610,11.29010,9.40180,6.00620,0.09400,2.56780,1.43,7.40660,16.26070,0.14802377202218708,0.19871229337667828
2010-10-31,0.3602532448723432,12.10,0.66,1.95,16.61140,9.86150,8.95440,5.47850,0.14540,1.68740,0.97,7.53620,16.43070,0.20499512560217115,0.15394398695498723
2009-10-31,0.26573902720067033,9.08,0.55,1.73,16.28650,9.37090,8.21250,5.24690,0.16480,2.29880,1.24,7.52360,17.54990,,
