,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.2347999415345957,21.64,7.52,2.71,13.76600,4.80520,48.99650,35.13260,1.44930,,0.00,,,0.333607194882513,0.48924073606464247
2021-12-31,0.6591785524459093,40.63,10.74,3.90,10.74970,3.53020,41.49650,26.64530,1.54690,,0.00,,,0.36335847805363297,1.0495536291887695
2020-12-31,-0.3056081738424825,49.13,7.18,2.40,5.68870,1.78620,34.65300,14.80130,1.71200,,0.00,,,-0.3851831874812863,-0.6413633898560687
2019-12-31,0.12497472452182734,24.97,9.14,3.28,14.56070,5.30600,50.32240,36.84780,1.30060,,0.00,,,0.302168478801889,0.4803142507566489
2018-12-31,-0.08921259758046929,32.04,8.14,3.07,10.79280,3.95930,39.50420,25.44530,1.30880,,0.00,,,-0.11841252041637196,-0.1870030783836043
2017-12-31,-0.035907690318688235,28.18,9.41,3.42,13.34830,4.74640,47.84640,33.41860,1.37350,,0.00,,,0.27793267807909783,0.14895596485529472
2016-12-31,-0.002344036851079756,33.15,10.26,4.02,10.96040,4.17510,40.04470,31.10930,1.34810,,0.00,,,0.06943435703005796,0.19383285219814161
2015-12-31,0.123097872011666,38.51,10.76,4.54,10.72810,3.88220,40.34260,28.07500,1.47440,,0.00,,,0.10742813711781052,0.2815492879974968
2014-12-31,0.35231830285838917,42.97,10.16,4.20,9.97810,3.69240,39.50460,23.75650,1.42370,,0.00,,,0.0663988574171488,0.010790630755778352
2013-12-31,0.0038530517638299955,31.13,7.85,3.47,9.43070,3.26620,39.87380,25.29770,1.57810,,0.00,,,0.001177805264277465,0.07115764021283533
2012-12-31,0.1785213247881734,32.32,8.05,3.77,10.99280,3.66730,41.90590,24.85000,1.68520,,0.00,,,0.12099160123994324,0.05514785765852892
2011-12-31,0.20194918307390042,28.51,7.33,3.32,10.58980,3.55460,41.09250,25.88830,1.70110,,0.00,,,-0.012023488556745066,0.17253877067975032
2010-12-31,0.19171151871392644,27.20,6.09,2.97,11.38130,3.98320,42.30700,22.45800,1.58380,,0.00,,,0.09396842153994034,0.244611969763612
2009-12-31,0.14372786801426574,27.89,5.09,2.29,8.45030,3.14450,39.64080,18.49580,1.48370,,0.00,,,,
