,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2023-06-30,-0.4409529451763359,70.36,4.44,12.52,18.08420,4.31350,9.48460,6.32310,1.45280,1.46460,0.99,1.53210,10.95730,-0.52397476340694,-0.5790794979079498
2022-06-30,-0.32321344818292896,38.46,5.17,16.02,43.07690,11.51600,17.87220,13.47470,0.96820,1.59900,1.10,1.47430,10.88830,0.21084797555385792,-0.16724738675958184
2021-06-30,0.4003340245872349,39.89,7.05,18.46,47.20080,13.08540,16.14550,17.69970,0.91430,1.84370,1.37,1.53050,9.52700,3.32013201320132,3.1959064327485383
2020-06-30,0.29777256506075145,99.94,4.68,16.64,17.56690,3.91430,4.23950,4.78520,1.54870,1.71690,1.32,1.72260,11.97150,-0.7380025940337225,-0.6168067226890757
2019-06-30,0.60331611043531,36.49,4.39,14.43,40.67110,13.63640,15.56210,12.00970,0.77350,1.56610,1.13,1.68840,8.11740,0.12554744525547434,0.6110108303249098
2018-06-30,0.030633465103519608,46.18,3.74,10.62,23.71550,8.88840,15.01860,8.09760,0.75240,1.86340,1.38,1.75770,9.20170,0.20598591549295775,-0.11289031224979984
2017-06-30,0.6868474097401365,27.04,2.86,7.57,28.53250,10.85750,14.41140,10.56330,0.81140,1.75840,1.24,1.64570,8.47600,0.05838509316770191,0.12017937219730945
2016-06-30,-0.11902750364317205,28.48,2.83,8.67,31.25170,12.15440,14.29590,9.90060,0.62500,1.57590,1.10,1.72550,8.95230,0.00249066002490661,0.023875114784205786
2015-06-30,0.16974219107378685,28.09,2.85,8.16,29.93730,13.29780,14.89800,10.10200,0.44470,1.96430,1.39,1.72730,9.17840,-0.12125239590041814,-0.09559006727016017
2014-06-30,0.023326267443914528,22.08,2.42,6.66,31.24770,15.36580,16.66180,10.97750,0.34710,2.34610,1.72,1.66790,7.95240,0.1976407617033018,0.18072171013924287
2013-06-30,0.2720466933939034,22.87,2.29,6.93,31.00640,14.32850,14.98770,10.01600,0.40710,2.22120,1.65,1.81870,8.68970,0.1633765342685065,0.19010386276111557
2012-06-30,0.07910460729577751,22.08,1.95,6.75,31.31940,13.05170,13.50380,8.82170,0.46880,1.81350,1.35,2.02910,9.16120,0.2040583844853907,0.22274543378995437
2011-06-30,0.40539964899725667,26.38,2.10,6.84,26.58860,11.21790,12.36550,7.95460,0.46020,1.89700,1.39,1.94550,9.31680,0.3791608278466676,0.4651892117917624
2010-06-30,0.6852225848751401,20.15,1.24,4.84,24.54460,9.04120,10.13240,6.13540,0.62500,1.98510,1.46,2.21320,10.44730,0.8879042658659027,1.1900183150183152
2009-06-30,0.5798371426627249,,,3.30,13.62980,4.38130,5.71290,2.98210,0.85420,1.99600,1.45,2.36680,8.58290,,
