,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.14348054913490316,24.84,1.55,5.41,21.98860,5.20110,10.67580,6.26840,1.50030,0.65930,0.38,6.05200,8.82200,-0.06678082191780821,-0.3548387096774194
2021-12-31,0.0746012243834202,14.00,1.47,4.91,35.46860,8.22420,12.35460,10.49290,1.68710,0.63860,0.38,6.88200,9.52380,-0.005110732538330498,0.18944844124700233
2020-12-31,-0.0685601331668747,15.54,1.41,5.33,34.76350,7.02380,12.78870,9.08500,2.05580,0.66480,0.42,7.04280,8.95900,0.25695931477516054,0.3031250000000001
2019-12-31,0.26080013325143914,21.63,1.53,6.24,29.48100,5.56250,10.31820,7.07030,2.39050,0.71810,0.46,7.50160,8.61550,-0.1787807737397421,-0.281437125748503
2018-12-31,-0.133382531783522,12.54,1.23,5.23,42.54510,7.55910,12.59320,9.86200,2.81510,0.69710,0.40,6.63230,9.85240,0.2299927901946648,0.065390749601276
2017-12-31,-0.04916165270993855,15.31,1.51,8.73,57.15590,7.66930,10.79040,9.75570,3.92660,0.67140,0.40,6.70090,9.25410,-0.06473364801078896,0.7939914163090129
2016-12-31,0.047682642964347544,29.89,1.59,10.62,36.34480,4.63240,11.43850,5.39140,4.03270,0.65710,0.38,6.56790,10.53210,0.3593033913840513,0.13843648208469062
2015-12-31,0.13796418453860237,32.16,1.46,9.11,28.71840,4.02600,8.06650,4.53970,3.62250,0.56390,0.35,7.07520,10.06320,0.0654296875,-0.02848101265822789
2014-12-31,0.10331901794801768,28.10,1.21,6.10,22.20270,4.17740,7.02330,4.33470,2.58510,0.76540,0.47,7.44100,11.42630,-0.6390553401480437,-0.6502490315439955
2013-12-31,0.1259811706709697,8.95,1.09,4.46,50.12480,11.68410,19.17930,12.21610,2.03990,0.85190,0.53,6.96230,10.38760,0.8162612035851473,0.8803329864724245
2012-12-31,0.14192237939789631,15.31,1.00,5.77,38.98580,6.33530,11.00230,6.76900,3.20570,0.74730,0.45,6.41980,9.76410,0.09460406447091807,0.10969976905311785
2011-12-31,0.021749894007809134,10.20,0.95,6.85,48.05340,7.23440,10.81220,6.56160,3.35480,0.92640,0.57,6.85350,11.10940,-0.2994599901816397,-0.3271173271173271
2010-12-31,-0.010096000046957987,10.25,1.04,5.72,59.42430,10.80440,16.43140,10.38150,2.74090,0.91550,0.58,6.68090,10.41770,0.01799100449775115,0.061881188118811936
2009-12-31,0.25224278285157764,10.78,1.04,5.71,53.09890,10.78570,15.91250,9.63820,2.14510,1.11800,0.72,7.89450,11.50500,,
