,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.054346836035104595,36.07,3.59,79.14,244.04470,12.50400,16.10170,9.93490,10.87590,1.27700,0.76,3.72180,11.94610,-0.13175270108043213,-0.17590027700831024
2021-12-31,0.020752268149910824,31.74,3.96,70.32,240.78270,15.54520,19.12630,12.43330,7.46140,1.08540,0.67,4.16430,13.43180,-0.14234234234234233,-0.19628942486085343
2020-12-31,0.27159308407810623,25.43,4.15,61.44,259.76390,17.96480,23.58690,16.36210,6.90370,0.98500,0.61,3.85770,13.03090,0.09313449634214965,0.13857203210815383
2019-12-31,0.1861336830296232,22.76,3.44,95.87,452.86740,16.80860,22.64700,15.08320,14.06270,1.03490,0.69,4.54860,10.89790,-0.037899296155928575,-0.01375000000000004
2018-12-31,-0.19178948690419484,19.19,2.97,231.14,1298.47700,21.03450,23.76480,15.44000,32.31470,1.13530,0.76,5.05040,11.10290,-0.003506878877798769,0.18577075098814233
2017-12-31,0.17891165552008537,28.64,3.76,235.03,894.65010,17.15050,23.98730,13.09690,27.06580,1.36120,1.00,5.05650,10.44190,-0.0627054361567636,-0.17083162638263005
2016-12-31,0.004354125901518069,20.36,3.28,2869.60,15211.76000,21.33140,26.02830,16.06450,384.29410,1.31260,0.96,5.18530,10.76900,0.4180709931875224,0.7637283236994219
2015-12-31,-0.015651580956053124,36.52,3.13,-1118.52,-3518.18200,12.97030,17.39430,8.63170,-148.81820,1.24050,0.91,5.62290,11.23620,-0.21591228563396125,-0.36513761467889905
2014-12-31,0.08407288574447414,23.74,3.00,36.67,168.88090,17.37870,20.58810,12.61790,4.43900,1.23240,0.88,5.18670,11.13210,0.00028121484814391806,-0.02721999107541273
2013-12-31,0.27597360909459034,21.67,2.79,18.75,95.03160,17.23280,20.41330,12.86450,2.23070,1.07690,0.77,5.06600,10.64790,-0.08562612496785804,-0.09344660194174759
2012-12-31,0.15949713552775857,15.73,2.28,15.86,110.08370,19.64310,22.76270,14.46880,2.18830,1.21950,0.85,5.24030,10.24280,0.012496745639156481,0.01686548745372285
2011-12-31,0.18055499222605298,14.14,2.06,13.20,100.51160,20.07230,22.95330,14.52730,1.89300,1.18460,0.83,5.38360,9.99040,0.10088850673545435,0.12079299216228678
2010-12-31,0.0032247235587927747,13.73,1.95,10.39,82.10860,20.70350,22.41710,13.93600,1.21550,1.00050,0.67,5.20460,9.66710,-0.03485477178423235,-0.05325185508511565
2009-12-31,0.22924846817556577,13.53,2.02,8.95,77.62310,21.52870,23.58580,14.94750,0.97700,1.05860,0.72,5.22660,9.42620,,
