,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-10-31,0.26600521106482167,16.76,2.28,5.76,35.18380,7.91960,17.35930,13.56300,2.56100,1.97660,1.72,4.15990,5.90620,0.20060510392002096,0.19587455978534285
2021-10-31,0.2885866151337084,17.58,2.39,5.58,32.35870,7.09160,17.26790,13.54490,2.62620,2.15120,1.91,4.29380,7.37050,0.9577646149884109,1.167575427117412
2020-10-31,0.5788555827237671,25.05,1.94,5.28,21.26850,3.66620,10.92570,7.74060,3.55360,2.23930,2.03,4.73630,6.55480,-0.050146771037182014,-0.154319090070704
2019-10-31,0.18295858582596924,14.97,1.31,4.52,28.52760,4.46100,10.41320,8.28620,3.97070,2.03810,1.80,4.48400,5.80480,0.0041758781626135555,0.3737331081081081
2018-10-31,-0.02894616370309111,17.46,1.10,3.55,20.99900,3.38190,10.89730,6.33870,3.74250,1.91540,1.67,4.15860,5.52470,0.2907419150285353,0.09680407596109308
2017-10-31,0.5480860712413409,16.03,1.22,4.09,22.58250,3.28180,10.60600,7.26010,4.18860,2.12020,1.95,5.08850,5.76230,0.4181641922983883,0.4167596298969747
2016-10-31,0.38888913858687935,16.42,0.94,3.81,23.29730,2.62700,8.34710,5.71950,5.45290,2.13230,1.96,5.44710,6.58480,-0.20002863204299692,-0.2144845360824742
2015-10-31,-0.11267549462864479,11.76,0.79,3.17,28.72170,3.34940,9.63210,6.72150,5.45300,2.06460,1.88,5.27720,7.08190,-0.4204977033373939,-0.3864060473795743
2014-10-31,-0.005547131448242926,8.38,0.74,2.75,34.89380,5.15730,13.30140,8.76620,4.07680,2.16860,1.97,5.88540,7.50130,-0.12510495320782966,-0.10618268170638634
2013-10-31,0.0822085766689653,7.42,0.70,2.45,34.45370,5.94340,14.50810,9.35910,3.35770,2.05210,1.83,5.20140,7.19450,0.15820294018249403,0.15420758964988424
2012-10-31,0.142745501957803,8.64,0.73,3.88,44.76250,5.45910,13.09400,8.47610,4.72460,2.23760,1.97,4.83710,6.39980,0.12115157687989542,0.09457480624308001
2011-10-31,-0.049735267249575776,9.00,0.79,3.56,41.20090,5.82440,13.19110,8.74630,3.90170,2.06850,1.82,5.01520,6.85040,0.39587544488808835,0.5018505605321033
2010-10-31,0.5633558566217012,11.65,0.90,3.97,29.73480,4.33200,11.63330,7.16910,3.86280,2.21040,2.00,5.68030,5.87200,1.2589581399655465,1.1342873497424155
2009-10-31,0.44911305082359565,16.83,0.63,3.03,18.09940,2.12220,5.79430,3.77940,5.09050,2.31410,2.12,6.78060,6.56640,,
