,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.2188198280331064,204.84,5.13,1.53,0.76430,0.42370,12.44060,2.40950,0.69250,,0.00,,,-0.0333496320589215,-0.5798927821311485
2021-12-31,0.36978687143724653,107.58,7.50,2.02,2.01370,1.07270,15.90540,7.08840,0.75990,,0.00,,,0.11486283846213774,-0.6565969654000026
2020-12-31,-0.1748556373172988,26.29,5.54,1.51,6.15380,3.19810,14.68840,21.25170,0.81740,,0.00,,,-0.4391782582024968,-0.20576226517974217
2019-12-31,0.23032012475535324,24.34,5.84,1.85,3.52810,1.74460,23.55530,24.06480,0.90360,,0.00,,,0.11932169294692052,0.6253636663369602
2018-12-31,0.153023476223779,29.87,4.80,1.49,5.58070,2.73470,22.92830,16.13130,0.84860,,0.00,,,0.1365635988378966,0.6355870964958636
2017-12-31,0.0019854451743341883,41.21,4.46,1.30,3.80530,1.93460,21.96720,10.73970,0.78600,,0.00,,,-0.2606677525064889,-0.5420818117793711
2016-12-31,0.03372309811543306,18.65,4.38,1.24,5.02990,2.48750,29.95850,23.64770,0.80870,,0.00,,,0.15885615257563535,0.23712888467441573
2015-12-31,-0.0572502775471363,21.59,4.56,1.18,4.29200,2.09540,28.67370,21.20160,0.85450,,0.00,,,0.26730490165801646,0.8317921856987769
2014-12-31,0.4851223134816389,37.74,4.85,1.31,2.87210,1.43430,26.11940,13.36140,0.79990,,0.00,,,0.5479747095712963,4.6755469166857235
2013-12-31,-0.08415939579431408,124.44,3.46,0.89,0.80610,0.37500,19.58500,2.73250,0.90610,,0.00,,,0.035401030104420084,-0.6452470660345044
2012-12-31,0.1821435535888396,41.48,4.74,0.98,1.90340,0.92480,30.18640,12.29240,0.81100,,0.00,,,0.3547240834897627,0.4123023652519284
2011-12-31,0.21268622778454893,33.33,4.29,0.88,1.86000,0.78120,30.62830,11.96390,0.99480,,0.00,,,0.9653406564410283,0.4699200988005463
2010-12-31,0.14334144464549392,32.72,5.31,0.85,0.96390,0.45290,35.37150,18.47350,0.94440,,0.00,,,-0.23393463425955374,-0.3756527834569776
2009-12-31,0.1285613020434797,21.66,4.84,0.78,4.12110,2.27750,51.05090,32.71430,0.63400,,0.00,,,,
