,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.025476598182549104,38.49,1.37,1.34,5.30110,1.05590,8.61210,3.55400,1.80650,0.68330,0.64,13.44940,10.15930,0.004062288422477911,-0.19367588932806323
2021-12-31,0.1359879762617464,31.75,1.61,1.35,5.85000,1.23750,9.90940,5.09230,1.55160,0.63780,0.59,13.19050,10.66170,0.21364009860312239,0.02706359945872805
2020-12-31,-0.12793043925428516,28.09,1.53,1.32,5.46120,1.25560,8.96300,5.44260,1.44580,0.49250,0.45,12.17780,7.38740,-0.31436619718309855,-0.42445482866043616
2019-12-31,0.37623446201514255,16.79,1.74,1.49,9.06690,2.18230,14.37600,10.39930,1.21920,0.64460,0.58,13.29400,13.62800,-4.215579710144928,-4.035460992907801
2018-12-31,-0.06684640026094257,0.00,1.20,1.19,-2.76640,-0.61710,-4.36120,-3.34200,1.21960,0.62260,0.57,19.17020,13.74270,-1.379120879120879,-1.7486725663716816
2017-12-31,-0.09471679197994987,28.88,1.32,1.17,4.81750,1.27040,11.81820,4.58600,1.04690,0.52760,0.49,20.13640,13.09250,-0.2938894277400582,-0.5690312738367658
2016-12-31,0.249134798408029,13.78,1.52,1.26,9.95980,2.75340,17.37300,11.04560,0.87850,0.35910,0.32,18.94140,16.60000,0.02689243027888444,0.2852941176470589
2015-12-31,-0.06937460932947692,14.17,1.25,1.07,8.08190,2.15410,17.42450,8.85110,0.88680,0.53870,0.48,15.97750,14.94680,-0.18770226537216828,-0.36724565756823824
2014-12-31,0.4502731871008978,9.61,1.16,1.18,11.83180,3.08840,18.42990,12.01820,0.92660,0.65100,0.60,19.90390,16.97850,0.4413994169096209,0.7617486338797814
2013-12-31,0.05449431466521504,11.66,0.85,0.91,9.85110,2.09880,13.63170,7.27290,0.90970,0.67850,0.63,19.10550,15.01310,-0.24945295404814005,-6.0
2012-12-31,0.12398792245018364,0.00,0.86,0.90,16.89990,3.59060,19.26320,-1.54270,0.84050,0.71370,0.62,12.17350,15.56690,0.10868510431829215,3.9459459459459456
2011-12-31,0.10895292102882248,0.00,0.85,0.81,10.93770,2.28980,19.46540,-0.34950,0.83560,1.03130,0.95,9.58860,13.78650,0.1330401319406267,-1.0294585987261147
2010-12-31,0.15051534894095564,6.45,0.81,0.70,10.80570,2.51260,18.19730,12.56500,1.09050,1.11890,0.98,5.79750,10.73680,0.30114449213161665,0.47938751472320384
2009-12-31,0.12522091965322146,8.31,0.57,0.64,9.42670,2.29710,11.30980,6.86840,0.99030,1.16980,1.03,8.00750,12.15440,,
