,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.49384419020978254,19.04,4.66,5.99,31.53850,13.30710,30.83850,24.49100,0.66640,1.47370,1.23,2.94550,6.27330,0.3851049321918327,0.11265231052187907
2021-12-31,-0.029181288655737436,14.16,3.79,4.81,32.30260,11.69220,27.10040,26.79250,0.86530,1.26780,1.02,2.28890,5.27670,1.3790555155010815,0.84646950615537
2020-12-31,-0.07213727467930675,27.07,4.59,7.47,17.80430,4.93840,13.36290,17.02150,1.25140,1.01600,0.81,2.45190,6.10290,-0.30002523340903353,-0.2820278370415523
2019-12-31,0.22262202161640343,23.91,5.36,7.89,21.56070,6.64240,20.26020,25.16040,1.01330,1.23690,0.97,2.01000,5.77180,-0.11252939200537448,0.5824758842443729
2018-12-31,0.3999559393912433,28.49,4.20,6.37,23.03770,7.49420,21.11650,14.70660,0.93420,1.16520,0.92,2.48330,5.98130,0.313962042077387,1.5981620718462826
2017-12-31,-0.01474305058427472,31.68,3.08,3.68,6.99470,2.75170,16.94080,5.96680,0.70610,1.33050,1.06,2.53380,5.83760,0.23604291689398083,-0.38928571428571423
2016-12-31,0.15051457770051235,23.60,3.36,3.27,9.77720,4.13200,13.81420,9.84750,0.61630,1.77950,1.50,2.88330,5.67210,-0.27136610573737907,-0.11751463304817644
2015-12-31,-0.038727160254457105,26.70,3.00,2.59,9.96050,4.38550,19.10730,11.24610,0.59000,1.54950,1.31,3.17740,6.09160,0.12928325602274438,-0.6273489932885906
2014-12-31,0.16948260363718815,10.57,3.02,2.52,24.45940,12.15680,15.82260,28.22170,0.43870,1.77230,1.47,3.00990,6.37440,-0.12811480756686233,1.706630336058129
2013-12-31,0.2680251105604008,25.37,2.53,2.07,8.63240,4.27560,17.40740,10.00160,0.47890,1.99710,1.65,2.72310,6.12930,-0.22395464209780303,-0.28564476885644774
2012-12-31,0.13126040658276872,13.53,1.90,1.59,11.35710,5.93510,20.89620,13.04290,0.37090,1.89980,1.54,2.51660,6.16100,0.10037878787878785,-0.014703532044110568
2011-12-31,0.0953843282632485,12.72,1.67,1.38,11.22530,6.08020,18.68170,13.02270,0.30760,2.04250,1.66,2.69760,5.81610,1.6754098360655738,6.284051222351572
2010-12-31,0.028625529557026352,84.20,1.60,1.28,1.72870,0.92830,7.29550,1.86790,0.31480,1.85820,1.48,3.13500,6.26180,-0.16563044018900774,-0.9331673539251537
2009-12-31,0.26729810127282194,4.26,1.81,1.16,21.17920,11.59430,14.66020,46.86090,0.28420,1.81780,1.30,1.12070,4.15390,,
