,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.03448206470980253,27.10,3.98,7.51,28.71900,9.22760,20.65640,14.72010,1.06940,1.15710,0.00,,3.54070,-0.007421150278293154,-0.029589564110722222
2021-12-31,0.5081671327691306,27.56,4.38,7.58,28.28370,9.23000,21.75580,15.85770,0.97580,1.24200,0.00,,3.54820,0.40639269406392686,0.5590277777777777
2020-12-31,0.06844422317976417,28.36,3.33,6.14,22.09500,6.19080,17.80070,11.70460,1.22170,1.24390,0.00,,3.23390,0.14531191632424356,0.15729047072330649
2019-12-31,0.4161889840352251,30.84,3.22,6.65,22.32150,5.65420,16.07620,10.46120,1.50520,1.05820,0.00,,3.18030,-0.03042375950742482,0.05575757575757567
2018-12-31,-0.0012801333820747773,22.99,2.53,4.92,22.02000,7.73940,18.46820,11.03680,0.76790,1.20510,0.00,,3.46310,0.03992467043314507,0.10589812332439674
2017-12-31,0.2213199558477077,25.83,2.75,5.07,20.29030,7.39150,18.93180,10.63890,0.73730,1.30500,0.00,,3.39320,0.09214315096668035,-0.15610859728506787
2016-12-31,0.24518176465882058,17.96,2.41,4.97,28.61930,9.86810,18.40130,13.38280,0.76640,1.19650,0.00,,3.62640,0.004960727573377399,0.10569105691056913
2015-12-31,-0.010620981360005222,16.41,2.04,3.85,24.78040,8.98110,18.76210,12.40210,0.66860,1.36030,0.00,,3.71450,0.05128205128205132,0.09146757679180895
2014-12-31,0.20938932103417063,18.59,2.11,3.73,20.62250,8.26730,17.76700,11.31190,0.47370,1.50480,0.00,,3.83510,0.10784785748675985,0.07958732498157706
2013-12-31,0.4380480056477234,16.83,1.85,2.79,17.29150,8.12130,16.93990,11.06760,0.37050,1.65400,0.00,,3.70420,0.13559322033898313,0.15391156462585043
2012-12-31,0.12044485576200525,13.30,1.31,2.34,18.22590,7.39190,15.33880,9.86250,0.44170,1.67310,0.00,,3.89930,0.11660561660561664,0.18429003021148027
2011-12-31,0.19126501766784454,14.13,1.21,2.30,16.53200,6.35430,14.21140,8.61530,0.49290,1.51060,0.00,,3.96630,0.744408945686901,0.17654028436018954
2010-12-31,0.28215970665877355,13.61,1.09,1.79,8.80750,3.69040,8.90050,8.00000,0.47300,1.69920,0.00,,3.47610,0.2069408740359897,2.7847533632286994
2009-12-31,-0.05419194862477594,35.99,0.88,1.50,9.05680,3.46220,7.91370,2.26830,0.61270,1.32730,0.00,,3.60900,,
