,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.08210453671088458,21.13,2.55,2.19,9.92700,2.54130,18.34080,12.03590,1.66660,0.66240,0.52,5.28270,10.82800,0.4521362898864252,0.47262849979105725
2021-12-31,0.16347306694569785,28.34,2.96,2.08,7.15390,1.81050,15.99970,10.35350,1.64940,0.82090,0.64,3.49420,10.26790,-0.24298874104401225,-0.23276691247194614
2020-12-31,0.00663070311785674,18.66,2.88,1.79,9.62650,2.52410,23.97550,15.30800,1.51230,0.71340,0.55,2.49750,7.65110,-0.3685367114788004,-0.341844270943237
2019-12-31,0.5161807273009571,12.02,2.69,1.80,14.93750,3.99660,36.11750,22.12520,1.46150,0.78250,0.63,3.24360,7.62240,0.845860176568838,1.1289308176100628
2018-12-31,-0.03751204190717128,16.47,1.57,1.27,7.92040,1.96730,17.83780,9.47440,1.59730,0.67080,0.54,4.25290,7.14130,0.7963994856408059,1.643705463182898
2017-12-31,0.024143274510179058,44.09,1.64,1.46,3.62740,0.83420,10.12980,3.65590,1.96480,0.74090,0.59,3.63040,7.50930,-0.47993758359340166,-0.6560457516339869
2016-12-31,0.09934712002716095,14.13,1.75,1.36,10.21490,2.30540,22.54730,12.30400,1.77540,0.75270,0.59,2.78200,6.45140,0.047641289117234864,0.034220532319391594
2015-12-31,-0.0007235629319611858,12.80,1.74,1.37,11.82500,3.10910,24.48400,13.53420,1.30040,0.71490,0.50,2.79680,11.02020,0.17572762218561233,0.205807437595517
2014-12-31,0.25229913148099414,15.14,1.62,1.42,10.18100,2.89180,19.72170,10.62980,1.16310,0.65440,0.44,3.39110,13.39160,0.11889400921658977,0.19403892944038925
2013-12-31,0.004904183291016828,14.22,1.37,1.17,8.99620,2.64930,19.04960,9.62130,1.15670,1.01610,0.60,2.59830,13.01370,-0.2706699529464486,-0.30042553191489363
2012-12-31,-0.03517763795831186,9.88,1.41,1.19,13.19890,3.82430,26.98800,14.21060,1.15760,0.87850,0.48,1.98690,14.02630,0.05483337272512401,0.06672719019518847
2011-12-31,0.2688226750908873,10.63,1.34,1.27,12.90250,3.82680,23.96220,12.47660,1.13740,0.95360,0.61,3.02640,13.27590,0.11283534981588628,0.11544303797468358
2010-12-31,0.20781215957274446,9.08,1.03,1.06,12.59100,3.70690,21.78050,11.31420,1.20060,0.90900,0.58,3.40140,12.46860,0.16340269277845776,0.20206938527084595
2009-12-31,-0.048817684255273774,8.65,0.90,0.94,11.48000,3.28170,20.75840,10.43640,1.27580,1.05180,0.65,2.86750,12.08210,,
