,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.3391839842482367,19.36,8.47,1.95,10.09850,5.55500,20.70620,43.83260,0.73900,,0.00,,,0.446407865367372,0.13190892353771155
2021-12-31,0.621437116839705,33.04,14.46,3.04,9.18640,5.04650,16.17830,43.76320,0.74120,,0.00,,,-0.2177276501726394,0.21346374587678074
2020-12-31,-0.20256295551317882,24.88,8.96,1.90,7.69800,4.31120,20.62360,35.96420,0.70350,,0.00,,,-0.2439293578892181,0.05299920862522156
2019-12-31,0.2407955999581335,32.58,11.02,2.35,7.15280,4.11120,27.00310,33.81080,0.66390,,0.00,,,0.07361065739896655,-0.19347990046432872
2018-12-31,0.009477215963004548,19.13,8.98,1.93,9.16210,5.30010,25.59310,42.65750,0.66210,,0.00,,,0.024654101276692764,0.11443316888861443
2017-12-31,0.03871518656616013,23.07,9.38,1.95,8.43910,4.76060,26.43420,40.50990,0.70560,,0.00,,,-0.0166371114086743,-0.15429757389250698
2016-12-31,-0.008813423240824347,20.71,9.27,1.91,10.16290,5.78550,28.37150,50.55610,0.69120,,0.00,,,0.07980347010768263,0.3934623294224824
2015-12-31,0.1601000462453348,25.86,10.28,1.98,7.53750,4.38080,28.95340,39.97990,0.65620,,0.00,,,0.23725672579921042,0.08553806722676782
2014-12-31,0.42716611143968963,23.57,9.53,1.79,7.28630,4.08380,25.77560,40.56630,0.71740,,0.00,,,5.3184179479234395,0.9356772507298783
2013-12-31,-0.0983808531034085,30.96,7.46,1.30,0.67240,0.37730,4.69890,24.13940,0.71330,,0.00,,,-0.6824774125602793,-0.1668628750864064
2012-12-31,0.0680449769106739,22.15,9.23,1.60,3.66080,2.24400,21.63560,42.36030,0.56300,,0.00,,,0.5642711599878611,-0.04019953716073921
2011-12-31,0.1944499761431573,19.06,9.34,1.93,3.18530,1.65300,15.37610,49.06440,0.81760,,0.00,,,0.5159760332117467,1.525964777816545
2010-12-31,0.42056229139057755,35.80,7.48,1.94,2.77640,1.17700,10.83190,20.74380,1.19830,,0.00,,,-0.06441959847918088,0.12326610856617859
2009-12-31,0.4378390183312175,31.17,5.09,1.41,2.71130,1.10890,11.75760,18.75440,1.30320,,0.00,,,,
