,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2023-01-31,-0.07418661211971533,20.09,2.12,206.52,1095.07000,22.37560,15.27230,10.86700,27.65240,1.40510,0.33,4.20420,47.45340,0.04335937500000009,0.040893324408203036
2022-01-31,-0.21983142771975495,22.59,2.46,-213.99,-968.92690,22.86300,15.24240,10.87150,-23.63560,1.01260,0.24,4.54620,44.12060,0.2605317868475763,0.27724234416290994
2021-01-31,0.5949870138123803,18.18,1.89,82.75,389.99690,18.22870,13.83540,9.73890,11.28770,1.22930,0.51,5.24790,44.15440,0.15369563845231338,0.14445828144458273
2020-01-31,0.24549952932488806,20.34,2.08,-72.06,-360.78310,21.94160,14.37330,10.19910,-10.10370,1.07810,0.29,4.99990,52.33860,0.020154539600772736,0.010880316518298683
2019-01-31,0.3054410681748918,16.79,1.73,-96.10,-592.17250,25.27330,14.35270,10.27790,-15.54950,1.10850,0.28,5.10180,55.89000,0.05782984810299019,0.2886442641946698
2018-01-31,-0.07316200895173541,24.02,2.06,139.27,593.53510,19.38060,14.54950,8.55270,18.58870,1.16910,0.38,5.22030,51.69260,0.09339390779772105,0.08457961543295212
2017-01-31,0.4461220196353437,18.15,1.53,32.50,183.63720,18.51930,14.19420,8.41170,5.44680,1.25410,0.37,4.96310,46.62150,0.14039408866995085,0.13525467256384638
2016-01-31,0.03543609395166647,19.19,1.52,20.77,110.97210,16.69880,13.30110,7.91810,3.35910,1.31620,0.37,4.93300,46.83550,0.12465373961218829,0.104649330181245
2015-01-31,0.28544410648428475,19.16,1.43,11.95,68.06480,15.88390,12.58660,7.62840,1.84480,1.35790,0.38,4.94510,56.04850,0.1421557931485926,0.17827298050139273
2014-01-31,0.30253469842422875,16.38,1.12,6.77,43.00430,13.29040,11.63020,6.83270,1.17590,1.42140,0.39,4.69360,56.37480,0.18027298480556264,0.187431091510474
2013-01-31,0.3592397658402773,15.78,1.01,4.37,25.51050,11.03840,10.38870,6.06660,0.60730,1.34110,0.41,4.56690,53.58710,0.16589100735625273,0.16791140870460985
2012-01-31,0.5034409510440863,13.82,0.76,2.92,21.69520,9.58340,9.46230,5.51600,0.60270,1.54860,0.45,4.46810,56.54220,0.14077753039904084,0.16327142001198314
2011-01-31,0.23403912851859676,13.55,0.67,2.35,17.67170,8.31900,8.58710,4.90900,0.51610,1.33170,0.28,4.20640,62.67010,0.21569852175723514,0.2544156332205938
2010-01-31,0.24966475738012672,12.88,0.52,1.77,13.51000,6.40950,7.25790,4.02110,0.49930,1.34130,0.36,4.29560,68.64730,0.1018582243633861,0.177433628318584
2009-01-31,0.30423430795080497,,,1.43,13.00560,5.61660,6.11460,3.17020,0.64320,1.19810,0.24,4.43160,73.34160,,
