,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.19216892337439306,4.07,0.66,1.15,29.36160,17.68870,21.19390,16.02770,0.29530,,0.00,,,0.33766639845090807,0.3477519255331001
2021-12-31,0.34045651949993183,6.45,0.95,1.86,25.98730,14.57630,18.46300,13.85800,0.35450,,0.00,,,0.4874318343395849,0.3841119920251579
2020-12-31,0.12647601675157594,8.04,1.02,1.69,21.41310,11.52630,15.66400,12.63480,0.48160,,0.00,,,0.28574871160570114,0.3856154398809932
2019-12-31,0.5132689519998366,10.13,1.00,1.83,18.62710,9.48800,13.16470,9.85350,0.56640,,0.00,,,-0.002253736438250442,-0.004453761311238091
2018-12-31,-0.20761340839966347,6.88,0.69,1.41,21.21360,10.04650,13.22630,9.92150,0.70080,,0.00,,,0.43534416507576323,1.2835949025074043
2017-12-31,0.834140435835351,21.46,1.11,2.13,10.76600,4.61690,10.94500,5.16050,0.82930,,0.00,,,0.005330087414504359,-0.2597607616295501
2016-12-31,0.05124461912783085,9.47,0.76,1.15,12.93530,5.92150,12.16500,7.78970,0.74280,,0.00,,,0.14439141352528218,0.21816426183622717
2015-12-31,-0.1553726498608886,11.70,0.97,1.18,10.38150,5.37670,13.64140,8.20610,0.49220,,0.00,,,0.183057154264874,0.034888623724011136
2014-12-31,0.06570826898778592,15.18,1.23,1.46,9.87190,5.53520,11.84670,8.14680,0.40770,,0.00,,,0.3067992769536261,-0.8175979462474254
2013-12-31,0.1314682559853606,2.64,1.22,1.46,56.35930,29.99860,9.29330,45.78690,0.46540,,0.00,,,2.009225125911196,11.614945790584295
2012-12-31,1.877957795413817,29.70,1.25,2.78,9.41470,3.06110,3.63900,4.27690,1.20950,,0.00,,,-1.5527275500342066,-1.9798324999524688
2011-12-31,-0.16089731786656836,0.00,0.47,1.08,-10.85250,-3.05550,-7.67130,-5.08590,1.59310,,0.00,,,-0.7449583245931917,-0.8081677424413871
2010-12-31,-0.2480009230946748,0.00,0.54,1.17,-51.36500,-14.24440,-27.23090,-24.00220,1.58850,,0.00,,,-0.35609758369506495,-0.07258616213711355
2009-12-31,-0.0850884138295066,0.00,0.61,1.03,-37.01950,-11.76540,-47.31120,-28.95330,1.34610,,0.00,,,,
