,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.3776250084445274,5.78,1.13,1.78,31.28580,7.27010,14.24580,19.58030,2.40440,1.62510,0.94,2.59720,4.70930,-0.2918807810894142,0.002116402116402183
2021-12-31,0.3170826279107357,9.52,2.12,3.84,42.27460,16.01670,22.79490,22.13890,0.87440,1.51980,0.91,3.84190,5.12120,1.930722891566265,-0.04785894206549124
2020-12-31,0.08264841151163571,7.22,2.58,3.59,51.45060,18.37020,11.74180,35.10170,0.95580,1.90720,1.41,4.46010,4.55310,-0.20383693045563545,1.32981220657277
2019-12-31,0.39835413018412535,16.69,2.26,4.67,29.81370,9.11780,13.24440,13.53030,1.34750,1.57640,0.99,4.51930,5.33190,-0.37481259370314846,-0.2941176470588235
2018-12-31,-0.14789927824217108,9.10,1.54,3.07,36.04620,13.07850,18.64430,16.86930,1.04500,1.61550,1.03,4.95510,5.42870,0.5565927654609102,0.43179122182680896
2017-12-31,0.3852677829028559,15.57,2.15,3.91,26.12910,9.03750,13.95770,13.72960,1.10370,1.79090,1.21,5.14330,4.99190,-0.08244111349036398,-0.06333333333333335
2016-12-31,0.19411996279251253,11.13,1.86,3.19,30.05630,10.86510,17.33160,16.70070,0.99570,2.29530,1.63,5.53330,5.26270,1.8650306748466257,1.960526315789474
2015-12-31,0.14290549216897563,30.21,1.55,2.98,10.14490,3.34270,5.74550,5.35780,1.05370,1.79810,1.36,6.38710,5.72550,-0.5699208443271768,-0.5128205128205128
2014-12-31,0.1016758820807171,12.59,1.15,2.50,20.37040,7.12820,11.14380,9.17380,0.88470,2.01640,1.43,6.63170,6.52780,-0.49734748010610075,-0.43324250681198906
2013-12-31,0.25489294826452036,6.56,1.12,2.65,40.79290,12.20890,23.16440,16.91240,1.13520,2.05950,1.54,6.39930,5.38020,7.617142857142857,1.9596774193548385
2012-12-31,0.012473073932780299,9.61,0.90,3.35,21.73410,4.17780,2.72670,5.79620,1.79080,2.09520,1.57,7.36570,6.19500,-0.5646766169154229,-0.12880562060889933
2011-12-31,0.08064166420737551,9.37,0.84,4.19,31.76730,5.00120,5.94410,6.31380,2.24980,1.95160,1.44,7.50840,6.11480,-0.20079522862823063,0.14171122994652396
2010-12-31,0.28988327603954245,13.95,0.88,5.59,46.00430,5.14430,8.49950,6.31970,3.47520,1.73020,1.34,7.76720,5.47960,0.7344827586206897,-0.23360655737704916
2009-12-31,1.6050858091151943,8.44,0.78,6.34,84.30030,5.87260,5.70640,9.60250,5.97440,1.77720,1.45,7.81420,5.16990,,
