,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.116410047538822,10.09,8.54,2.84,6.14550,3.65300,28.37970,84.60290,0.41540,0.66810,0.63,14.54630,6.12520,0.2282468578794714,2.9429984383133787
2021-12-31,0.14680221448663788,44.89,10.70,4.44,6.96400,3.39590,25.67750,23.84460,0.68510,0.77550,0.75,20.60980,6.14750,0.14618154954289397,0.2136464146572601
2020-12-31,0.2238777356825803,47.20,11.12,4.24,6.42950,2.80460,26.92170,23.61030,0.91230,0.71690,0.65,7.23260,4.78630,-0.1847474215162237,-0.4628089824085073
2019-12-31,0.334321354824791,20.58,7.69,3.80,17.27790,9.05630,28.09610,37.39450,0.55580,0.83400,0.75,7.99400,4.75820,-0.048768261243196886,0.8719822109275732
2018-12-31,0.03518808386755867,28.68,5.22,3.47,12.20390,6.19300,26.89940,18.19230,0.63860,1.11220,0.98,10.01940,5.82040,0.15385886630309042,-0.028195101872813266
2017-12-31,0.4238450644883238,26.73,5.63,3.74,14.15880,6.78800,26.26590,21.09170,0.75110,0.86700,0.77,8.50510,5.69040,0.14754409254693734,0.4755542058912845
2016-12-31,-0.028820060054429497,27.39,4.76,3.09,11.37700,4.59760,27.82660,17.37780,1.07270,1.22920,1.10,8.01040,5.05440,0.025957323444087965,-0.05382671495703717
2015-12-31,0.2212707349761922,26.43,5.14,3.45,13.13600,6.84540,28.69360,19.43020,0.61730,2.24690,1.98,7.46700,5.86980,0.028460101319405462,0.0774480560590558
2014-12-31,0.13382790337175599,23.20,4.22,3.13,13.58540,7.69070,28.15820,18.20070,0.46290,2.40800,2.10,7.47080,5.83850,0.18651402107030624,0.20015121876004338
2013-12-31,0.24886395822227225,24.39,4.05,3.09,12.77680,6.57660,26.01380,16.62360,0.58510,2.13550,1.82,6.61320,5.34330,0.1118994618705278,0.1136482125124132
2012-12-31,0.29258064476365275,21.62,3.49,2.80,13.10730,6.83570,25.30780,16.14710,0.54830,1.14670,0.97,6.92510,5.00080,0.14692256673374837,0.13133620598857343
2011-12-31,0.14290806220291197,18.69,2.85,2.45,13.37200,8.03180,23.61520,15.27470,0.33960,2.01280,1.64,6.25870,5.56120,0.2843603913868753,0.32446834893669796
2010-12-31,0.46897241095283726,21.32,2.87,2.45,11.72630,6.36310,21.55370,13.51910,0.48750,1.84950,1.52,6.22200,4.98190,0.3007066333498569,0.34699621264317426
2009-12-31,0.21542679629233685,18.73,2.19,1.87,9.88980,5.53360,19.29070,11.68390,0.47650,1.82160,1.45,5.62950,4.67100,,
