,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-09-30,-0.13177100781903284,29.26,2.97,-10.89,-37.74590,11.73550,14.31860,10.17540,-1.72940,0.76690,0.53,4.74010,27.43540,-0.05219494673754643,-0.21853642273712293
2021-09-30,0.11164223748757807,29.77,4.31,-23.46,-79.03470,13.37990,16.76530,14.45020,-2.75020,1.19690,1.00,5.44840,30.91550,2.1197433052079817,3.523645373262954
2020-09-30,0.24166124937138922,105.08,4.07,-12.17,-11.85600,3.14800,6.64040,3.94720,-2.09610,1.06260,0.85,4.96000,26.62210,-0.6170335221560117,-0.7420815736830406
2019-09-30,0.3843228145242763,28.33,3.96,-15.51,-57.68900,18.70280,15.38330,13.57750,-1.79220,0.91650,0.67,5.57530,30.15080,0.05011174771154758,-0.20341721443905902
2018-09-30,0.14751750663440077,16.11,2.94,57.56,384.24900,18.70310,15.70950,18.27830,8.02870,2.19810,1.95,5.66280,35.66510,-0.060802461895068105,0.566298055257046
2017-09-30,0.053673859040423766,23.07,2.86,12.53,52.86600,20.08200,18.46940,12.88570,0.72070,1.25180,0.93,5.18020,25.72010,-0.008916560799635542,0.02377825886361218
2016-09-30,-0.061219533818761995,24.89,3.30,11.72,47.85340,19.69540,19.57180,13.21880,0.60860,1.04640,0.74,6.17270,27.72620,0.15853993809493905,0.021868426778849592
2015-09-30,0.48213510363582346,26.91,3.87,12.50,47.41230,22.22320,18.79170,14.38940,0.40340,1.08850,0.73,5.96100,26.65190,0.1687374091274514,0.33330109762584015
2014-09-30,0.0623952997159436,23.66,2.98,9.11,39.20780,19.22920,18.73260,12.57370,0.38840,1.37190,1.01,6.28730,26.06630,-10.468674496633982,248.16867469879514
2013-09-30,0.48110591207180975,28.54,3.30,10.84,0.19630,0.07640,-2.18880,0.05580,0.28990,1.01750,0.81,5.74360,26.48170,-1.1629114849304094,-0.9940020234137881
2012-09-30,0.18280947621376753,23.41,2.44,6.14,27.07400,16.84710,15.04430,10.42270,0.10750,1.90040,1.34,4.68250,27.32410,0.1555677433799576,0.11086136308902628
2011-09-30,0.4540197897340754,18.75,2.00,5.16,28.44570,16.95560,14.77300,10.64660,0.12520,1.82820,1.36,5.08960,30.27270,0.21776877553896012,0.3173646362098139
2010-09-30,0.4124892174311825,18.29,1.50,4.13,25.75290,14.84990,13.25630,8.83130,0.14920,1.54930,1.24,8.12900,35.37300,1.525622775800712,1.4196519959058342
2009-09-30,1.4375981475073862,21.87,1.24,3.99,12.80710,7.02020,5.74960,3.99810,0.17970,1.28770,0.87,6.50460,36.06860,,
