,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.49611866494525225,4.40,0.28,1.38,33.39880,14.90150,7.22450,6.48510,0.50400,1.37970,1.17,45.76680,15.47470,-22.101374570446737,7.370539104024298
2021-12-31,0.08497050517526428,22.79,0.27,1.37,7.36700,2.86720,-0.52210,1.18140,0.66770,1.14810,0.88,30.08310,14.92320,-0.8968816442239547,-1.3313207547169812
2020-12-31,-0.33923884374980084,0.00,0.38,1.26,-17.25600,-6.78720,-8.80100,-6.19840,0.73840,1.39480,0.99,14.82330,9.83270,-3.2450278440731903,-2.292262678803641
2019-12-31,0.3399468601647735,13.88,0.40,1.53,12.42960,5.75100,2.34310,2.86690,0.43300,1.23600,0.91,25.29900,12.60790,-0.5204120564669974,-0.4502234137622878
2018-12-31,-0.12295082990842354,13.56,0.30,1.18,21.62930,10.81540,4.70300,5.01970,0.41100,1.47830,1.08,27.64040,18.05620,1.3184431667403804,0.09576968272620445
2017-12-31,0.20961923666059423,8.06,0.41,1.47,19.13370,9.65220,2.20900,4.98860,0.36860,1.42380,1.09,23.39000,13.63630,1.0554545454545456,2.2836012861736332
2016-12-31,0.08980549359190704,22.67,0.42,1.45,6.92940,3.18280,1.30520,1.84510,0.42730,1.34000,1.01,19.83110,13.17480,-0.7722567287784678,-0.6321268038798202
2015-12-31,0.1712096467870714,7.86,0.34,1.34,17.87950,8.81020,4.88000,4.27080,0.37130,1.62740,1.17,21.10990,19.13300,0.3521836506159015,-0.11234775304493905
2014-12-31,-0.04769258170480695,6.23,0.18,1.29,18.56420,8.40180,2.21570,2.95390,0.39180,1.50460,1.20,39.96110,22.22080,0.32886904761904767,0.278046162104133
2013-12-31,,9.08,0.20,1.44,16.44340,7.39390,1.56650,2.17140,0.27490,1.48770,1.23,44.19950,17.81520,-0.2615384615384615,-0.09650824442289041
2012-12-31,,,,1.10,19.62420,8.49330,2.03020,2.30020,0.33520,1.43900,1.16,45.01840,17.23450,-0.01595025682616924,-0.13633507853403137
2011-12-31,,,,,20.33660,10.96250,1.88790,2.43710,0.01680,1.12630,0.85,49.84650,19.54420,-11.275,5.496598639455782
2010-12-31,,,,,2.84330,1.64610,-0.24560,0.50150,0.01600,1.17600,0.85,30.41380,14.35040,0.21212121212121215,0.5441176470588236
2009-12-31,,,,,1.77800,1.11710,-0.26360,0.42240,0.01590,1.21780,0.81,24.24680,16.47060,,
