,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2023-06-30,0.23796740336845779,20.08,6.50,22.66,116.01500,24.07100,38.05900,32.27190,2.01750,2.23680,1.47,1.46630,5.98620,0.09318476561505862,0.019709152277660902
2022-06-30,-0.11212276285349809,14.34,5.18,31.82,237.44440,26.37170,39.66810,36.06000,4.76080,2.49690,1.75,1.67330,5.08420,0.4684389667588247,0.5983350751482468
2021-06-30,0.6803437530703651,23.55,7.09,14.27,61.53950,20.22520,35.96730,30.03860,1.01990,2.70830,1.96,1.75970,5.29980,0.6565559469072382,0.7080190830754816
2020-06-30,0.47982696755257437,24.26,5.09,10.82,45.31970,13.09300,25.87140,20.95580,1.29420,2.77890,2.01,1.86850,5.24320,0.08120785419034338,0.035018207460423056
2019-06-30,1.039857060012852,14.73,3.79,6.62,43.88170,13.04340,30.40930,25.73080,1.27850,2.44000,1.73,1.48070,4.61450,-0.0977072069878071,0.46537241435186627
2018-06-30,-0.12541030710425738,19.00,3.68,9.02,49.50690,14.22800,38.14560,19.87430,1.38070,3.74630,2.98,1.55180,6.19430,0.20402298850574718,-0.1336942108423067
2017-06-30,0.3675908194224935,13.88,3.69,9.65,69.81790,16.73980,36.74990,26.61130,2.20930,3.39640,2.83,1.75480,6.09330,0.3315701230606518,0.3146608141142666
2016-06-30,0.16985448177901352,11.34,3.01,14.39,102.22140,14.19510,32.18120,23.60270,4.43750,3.85870,3.16,1.66520,4.86680,0.4522710780731427,0.923819771792505
2015-06-30,0.020410692675940423,20.97,2.76,17.68,86.88280,7.58720,23.50140,13.01180,7.57030,3.89770,3.28,1.96670,4.80630,-0.14341928670179815,-0.3716776346835291
2014-06-30,0.3957401311837774,13.71,2.73,2.14,15.88170,10.52690,26.35580,19.89330,0.20310,5.12060,4.39,1.87820,5.94370,0.058086724569293535,0.07291921737865659
2013-06-30,0.3897199257409214,11.05,2.11,1.68,15.59810,10.27260,25.66800,19.10630,0.21460,5.05090,4.31,1.95040,5.41880,-0.28203596290556665,-0.281563196497424
2012-06-30,0.020422626389277054,6.81,1.63,1.53,22.80180,14.82290,32.04110,23.83440,0.22520,4.82560,4.07,2.04370,4.52310,-0.1241069350960502,-0.04842489754407875
2011-06-30,0.28404492219115984,5.20,1.30,1.41,27.77060,16.99250,36.54390,25.02190,0.26090,4.18270,3.53,2.18720,5.44370,2.693365927566955,2.7422892133772963
2010-06-30,0.09557977683193375,13.10,1.55,1.21,9.44980,5.43380,17.25470,11.66000,0.33190,3.67390,3.15,2.03040,4.13690,-1.5435952804871085,-1.4056419192613991
2009-06-30,0.6994420233779985,,,1.13,-23.95940,-14.49960,-38.01700,-34.42720,0.34110,4.38520,3.71,2.33610,7.23420,,
