,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.16003050978855715,25.88,4.74,27.43,109.92090,12.05790,29.85370,17.89350,4.74340,1.86430,0.00,,7.66710,1.0440705128205128,1.624892703862661
2021-12-31,0.07720662515096954,85.32,9.03,15.95,18.85720,4.92790,22.77790,10.63150,1.90210,2.10450,0.00,,8.06920,-4.955625990491283,18.74576271186441
2020-12-31,0.08449990991999923,1557.53,13.47,18.64,1.20580,0.26970,-9.28490,0.86820,2.64400,3.56380,0.00,,12.84690,-1.1180542563143125,-0.9878725590955807
2019-12-31,0.1923514589937414,18.24,5.95,14.34,81.99900,22.73150,35.47720,32.29130,1.62630,1.83250,0.00,,8.96790,0.00074892342258015,0.2168584292146074
2018-12-31,-0.008816048430720369,20.66,5.73,8.95,45.50940,17.62240,36.76600,27.52120,1.11720,2.36480,0.00,,9.53840,0.1769501983252535,0.7078171721486544
2017-12-31,0.18531301583836957,37.35,6.85,7.48,20.78860,9.19810,35.78580,18.46070,0.95680,2.58290,0.00,,10.41130,0.5615966964900208,0.09648711943793908
2016-12-31,0.14989607435585706,34.36,6.83,7.34,21.74100,10.76170,27.05020,19.87340,0.72980,1.88950,0.00,,12.49020,-0.10828998802359202,-0.16319139596136967
2015-12-31,0.1181712140746003,25.65,7.15,7.19,29.00770,14.64570,35.33080,27.66010,0.70020,2.46870,0.00,,14.29700,0.06038924782124311,0.05351784430534412
2014-12-31,-0.019089814177563724,24.93,7.16,6.91,28.26940,16.39540,36.40520,28.68710,0.45070,3.70900,0.00,,13.11080,0.2739565953619092,0.2795479174052644
2013-12-31,0.873660117023163,32.28,8.95,8.75,27.39320,18.12250,35.51160,27.86070,0.27530,5.41410,0.00,,12.67500,0.318408694316789,0.33326875960680935
2012-12-31,0.3264415984263753,22.39,6.04,7.94,36.54210,21.67570,34.78060,26.98300,0.37390,3.88740,0.00,,14.31510,0.30800216166448147,0.34381386842312023
2011-12-31,0.17059191590539347,22.65,5.49,9.05,41.14260,26.67390,32.11770,24.25310,0.22340,2.77340,0.00,,16.47030,0.7779958772090034,1.0024434119812486
2010-12-31,0.82935763014514,38.46,6.58,10.83,29.12540,18.17450,25.50470,17.10070,0.26270,4.15450,0.00,,18.99270,0.671067571442225,0.07777564395920522
2009-12-31,1.9655125594025793,22.11,4.56,7.53,37.03550,26.68550,20.13650,20.93360,0.14820,2.50250,0.00,,19.70530,,
