,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2023-01-31,0.23547037892502654,45.94,4.85,12.41,27.14690,15.24510,21.40830,10.53940,,2.11730,1.15,2.49980,61.02450,0.3022195889316799,-0.12357149741316209
2022-01-31,-0.1815557542470303,44.50,6.96,15.65,35.59510,19.73350,21.31110,15.58870,,1.86070,1.17,2.73990,81.25370,0.6260708417145759,0.6561393618412228
2021-01-31,0.12475935982530251,73.04,9.77,16.75,23.01730,14.07130,18.62810,13.37870,,2.40540,1.67,2.99410,70.54410,-0.07774528210742004,-0.08779949070316417
2020-01-31,0.502266154443821,48.46,7.88,15.98,33.06990,19.67470,22.34340,16.22390,,2.91410,2.08,3.38640,98.94070,0.25965471875769497,0.3344246911436728
2019-01-31,0.9050242578735301,40.83,6.04,13.38,33.45850,23.20710,21.46500,14.71270,,2.85580,2.05,3.63610,91.88840,0.547883009028489,0.8703984350233125
2018-01-31,0.5473978877719812,41.16,4.02,6.63,16.19720,12.94290,17.21290,9.76380,,4.90870,3.78,3.79410,138.17250,0.08274658965252679,-0.147402111536319
2017-01-31,0.20926296353285134,30.55,3.95,6.80,22.30790,18.30310,17.96420,12.94070,,4.80490,3.57,3.83600,254.82520,0.1410988904992172,0.14032858855766062
2016-01-31,0.2386125404993329,32.50,4.25,8.29,25.89310,20.24590,17.91180,12.91160,,4.06660,2.81,3.74410,157.19580,-0.018501562761363277,0.11301368430300429
2015-01-31,-0.059508872557806014,39.90,5.33,8.63,21.93830,18.44090,20.92310,13.30020,,5.94820,4.65,4.24300,130.74440,-0.03915826430020597,-0.14492732885704385
2014-01-31,-0.05488734541758433,23.92,4.19,5.95,25.49030,22.32110,24.59530,17.56850,,8.13620,4.65,3.97860,133.67960,0.03963164294038535,0.03323156758674739
2013-01-31,-0.2256329529056802,37.30,7.34,8.74,30.59070,25.82410,27.47010,19.74350,,5.90190,4.74,3.91400,215.77040,0.311826469378794,0.46990975915854905
2012-01-31,0.6337333904843552,49.71,9.16,14.95,30.51300,25.17770,28.67180,18.39090,,5.09570,4.09,4.14510,192.39500,0.5907556363676683,0.5106075652252415
2011-01-31,0.3639286758257818,40.64,6.93,9.30,30.99140,24.47360,25.34640,17.12050,,4.56020,3.89,5.51180,78.07200,1.08433665334042,1.0906813541291331
2010-01-31,1.2730897009966777,34.44,4.41,8.54,25.00170,18.96810,19.10940,12.86850,,3.68810,2.94,5.21470,54.97670,0.5300544515946539,0.48060361252953276
2009-01-31,2.795712484237075,,,3.07,26.15630,19.13710,16.00170,11.13560,,2.58050,1.43,3.35100,87.73590,,
