,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.3735393259221643,14.38,1.79,2.69,17.84280,7.49440,14.44270,11.66720,0.85570,1.46600,0.72,3.49010,7.75500,-0.06531683697333368,-0.13037974683544307
2021-12-31,0.3924334608998461,21.36,3.15,4.82,22.95720,11.69640,16.91720,14.68870,0.36920,1.23990,0.71,4.34460,7.04620,0.3803640267958328,0.5421081985499163
2020-12-31,0.17890090395506464,21.15,2.56,4.00,16.95390,8.50810,15.28930,11.88280,0.39860,1.26230,0.72,4.66710,8.21170,0.06682104046242787,0.00815293786899085
2019-12-31,0.23696863511029398,20.51,2.48,3.71,18.51170,8.73780,14.62530,12.02830,0.52670,1.41780,0.91,5.04960,5.88030,-0.009618040019216845,0.023891767415083587
2018-12-31,-0.2001139543539293,17.76,2.09,3.25,17.52080,8.45130,14.72800,11.71630,0.42900,1.26960,0.80,4.94810,6.07350,0.15437536346814684,-0.47876969242310585
2017-12-31,0.28647853021848113,11.99,2.81,1.56,2.26490,1.32160,13.29370,23.42130,0.28600,1.45810,1.16,5.20650,5.89050,0.06743822444645153,0.2763309076981999
2016-12-31,0.15989646720032913,13.11,3.19,1.45,4.18860,1.54490,12.74550,18.78010,1.00580,1.81620,1.46,3.47480,3.63950,-0.42476877532361235,-7.835078534031414
2015-12-31,-0.23800032392725223,11.39,1.15,1.31,9.90570,3.35570,13.34590,-1.65500,1.16890,1.86860,1.49,5.34370,5.97050,0.14410380687093793,-1.3555141926477432
2014-12-31,-0.13162169028909498,33.29,1.61,1.50,7.64610,3.34670,11.53900,4.60490,0.64410,1.76520,1.08,2.69490,3.87000,-0.2748457246062015,-0.5996646795827123
2013-12-31,0.6066419803481353,16.76,1.29,1.40,8.32300,4.40680,10.60900,7.66890,0.41020,2.00730,1.27,3.87380,5.44720,-155.69878965897965,-6.007462686567163
2012-12-31,0.5085467970816084,58.38,0.74,0.87,-1.21620,-0.66400,-0.11150,-2.48910,0.37880,1.94780,1.14,2.27970,3.37890,-1.0479071856287425,13.293333333333333
2011-12-31,-0.06869060298213991,62.72,0.53,0.88,-0.15630,-0.06980,2.89870,-0.21700,0.63940,1.92860,1.23,5.29720,6.07290,-0.6798547141073841,-1.0405596145214235
2010-12-31,0.15627497764962905,9.81,0.64,0.87,8.61810,4.78240,10.32680,6.10120,0.32080,1.95560,1.21,5.18100,5.86330,0.42298588757342626,0.6010753898504673
2009-12-31,0.4013424266560468,14.31,0.62,0.78,5.46570,2.97130,8.16900,4.28950,0.37890,2.12040,1.31,5.28890,5.91630,,
