,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.026206228448193203,15.70,2.02,1.39,12.45890,2.96150,21.63540,12.80210,1.43200,0.55450,0.39,2.80690,5.00050,0.25712682490813377,0.413741034352586
2021-12-31,0.24754331864200307,19.86,2.19,1.45,10.28220,2.43740,20.55070,10.81310,1.34770,0.69940,0.52,2.79190,5.29570,0.8280672686634338,-8.287482806052267
2020-12-31,-0.14859987097090321,0.00,1.71,1.40,-0.28640,-0.06440,11.76500,-1.55290,1.66950,0.72800,0.55,2.76560,5.67200,-0.38160942459057756,-1.2216463414634147
2019-12-31,0.1302397489443201,28.15,1.76,1.56,7.50190,1.69070,17.09960,6.29690,1.61070,0.49490,0.38,3.61380,5.75310,6.142757360282342,-6.0
2018-12-31,0.019248046737192714,0.00,1.49,1.40,-1.03880,-0.23210,2.43820,-1.28260,1.58800,0.50920,0.41,4.16880,4.45940,-0.8646334423288228,-1.5105058365758754
2017-12-31,0.1928148214646408,54.51,1.43,1.66,2.97450,0.64370,18.89800,2.63610,2.08380,0.55480,0.41,3.22370,5.15990,0.0636188735271761,-0.6123680241327301
2016-12-31,0.16695584990407863,17.82,1.28,1.41,8.14260,1.77350,19.27880,7.37900,1.94270,0.51040,0.37,2.81190,5.27040,0.08276035538946824,0.15706806282722519
2015-12-31,0.22406469400185935,16.78,1.05,1.27,5.16720,1.13530,17.19550,6.15890,1.80810,0.59350,0.39,3.06320,6.83080,0.013686865384293645,-0.4594339622641509
2014-12-31,0.3256834433005027,7.38,0.75,0.64,4.14880,1.04190,14.96660,10.05240,1.61850,0.55350,0.41,4.04790,5.55520,0.13035308260233736,-0.003946626573952283
2013-12-31,0.3646170129474706,5.54,0.64,0.50,3.75430,0.97550,15.09280,11.50390,1.50070,0.67930,0.52,3.92290,4.29710,-0.32881444091914236,0.27877913962989664
2012-12-31,0.08593516288004022,5.00,0.41,0.39,7.36010,1.87140,20.67420,8.27090,1.45890,0.71330,0.56,3.06010,4.61760,0.1374679379710877,0.3911735205616851
2011-12-31,0.41413399238527826,6.17,0.32,0.36,6.19530,1.49510,15.89980,5.20080,1.59160,0.62230,0.47,4.07630,6.27560,0.02534098721429001,0.0583864118895967
2010-12-31,0.21261947189373065,4.28,0.20,0.26,5.65190,1.39000,13.99740,4.43560,1.50130,0.66170,0.55,6.92480,5.13390,0.11475037500000007,0.302304147465438
2009-12-31,0.5147846713835835,4.75,0.15,0.21,4.73410,1.19240,12.02720,3.26240,1.39920,0.70600,0.53,6.06580,7.34170,,
