,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.1593426114304315,18.12,5.12,10.23,57.53520,10.69230,39.86730,28.13270,2.73990,0.71590,0.58,14.20510,13.15440,0.06200471192974932,0.07281925494404407
2021-12-31,0.23328783376129447,22.77,6.80,10.91,46.06310,10.26840,42.82700,29.91650,2.09940,0.61820,0.51,13.24160,12.66200,0.19198366096502428,0.21948027668723125
2020-12-31,0.176630377700141,24.88,6.83,7.76,31.54260,8.57240,40.10650,27.38440,1.57620,1.00980,0.86,11.39340,12.97870,-0.08417114800093528,-0.09630005068423719
2019-12-31,0.3367309935608924,19.86,5.44,6.36,32.65120,9.59740,39.40480,27.26650,1.39010,0.79500,0.62,11.84290,13.61000,0.004344252671128368,-0.007877975192759012
2018-12-31,0.047166981852519996,15.72,4.14,4.43,29.21220,10.08670,37.30290,26.13000,1.09640,0.89990,0.74,13.51750,13.00970,0.050703182827535054,-0.44305451829723674
2017-12-31,0.3224354615791416,8.80,4.51,3.74,43.09620,18.53100,38.16380,50.43320,0.68170,1.01700,0.83,12.27370,14.22640,0.119149523678034,1.5305929600755963
2016-12-31,0.35975852942242836,17.72,3.78,3.68,21.23720,7.59720,36.32220,21.22760,0.75290,0.98790,0.79,11.89120,15.85140,-0.10047193243914554,-0.11295054484492872
2015-12-31,-0.3285298530248637,12.06,2.65,2.72,23.05090,8.73990,36.91380,21.87690,0.68600,1.28820,1.06,13.03670,16.08630,-0.08008682737347195,-0.07876447876447878
2014-12-31,0.44489946077145315,17.11,3.71,4.11,24.44670,9.89080,36.48910,21.59410,0.53860,1.16920,0.98,15.69240,14.89010,0.17553048616706968,0.18049225159525983
2013-12-31,0.3626560839797719,14.47,2.90,2.93,20.67370,8.82350,33.90250,19.97910,0.45120,1.05250,0.88,16.31850,15.53250,0.10392883617494442,0.1128582297742835
2012-12-31,0.2120152890171314,12.11,2.29,2.37,19.83700,8.36210,32.23260,18.84260,0.45260,1.15870,0.95,15.81210,15.72200,0.17837176799440946,0.19775212636695016
2011-12-31,0.16632645858919526,12.29,2.07,2.13,17.71990,7.30000,29.26830,16.83290,0.47940,1.12360,0.94,16.72150,13.95930,0.1491668339690826,0.18417266187050352
2010-12-31,0.4755358370305567,12.81,2.10,1.96,15.65050,6.45190,29.36050,16.38670,0.52030,1.16260,0.98,16.17230,14.32860,0.474104764723291,0.47089947089947093
2009-12-31,0.36588655024666705,12.84,1.72,1.44,11.24930,4.48040,23.89170,13.36350,0.58620,1.37210,1.20,15.72630,21.23570,,
