,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.049163713247274754,18.71,2.40,1.47,8.05830,2.59410,21.62790,12.84670,1.26790,0.52720,0.34,3.18650,8.57090,-0.06472802420842871,-0.14436739797658293
2021-12-31,0.2797046100309677,19.98,2.90,1.59,9.65080,3.12720,24.25230,15.74630,1.20820,0.55120,0.37,3.25990,9.82540,0.1844566832765102,0.4227721170952614
2020-12-31,-0.11628817333989283,18.43,2.32,1.30,7.22600,2.32350,23.28120,12.58400,1.18380,0.68950,0.48,2.70010,7.05140,-0.03533479507505466,-0.0770264218540081
2019-12-31,0.18382193313516582,17.45,2.41,1.50,8.02310,2.63940,23.03510,13.01330,1.16440,0.62830,0.42,3.14850,7.88330,0.2701372397319235,0.25027995520716684
2018-12-31,0.09258769329015193,20.21,2.32,1.22,5.46510,2.13300,21.83400,12.53070,0.85350,0.58630,0.41,2.61960,6.82290,0.37536835229351095,0.6542142636616239
2017-12-31,-0.0629975274555018,19.32,2.43,1.61,8.71670,2.89480,26.40220,12.59820,1.05510,0.88260,0.53,2.68870,8.84420,-0.033599368792800566,-0.0654933641084825
2016-12-31,0.3286964867297595,19.26,2.60,1.73,9.42300,3.14440,27.41500,13.52800,1.04830,0.73380,0.45,2.47330,8.49560,0.13108434805895208,0.18727498809642085
2015-12-31,0.028367945243879644,16.85,1.98,1.36,8.21890,2.81900,25.25240,11.87110,0.97510,0.85690,0.50,2.62240,9.52110,-0.01889667543449569,-0.06573452086446985
2014-12-31,0.28194051919369634,14.57,1.73,1.37,9.76360,3.13270,24.32860,12.01020,1.10230,0.78790,0.50,3.73630,9.73230,0.09284216738310413,0.07116314147612357
2013-12-31,0.1865833399959136,11.72,1.44,1.12,9.80480,3.13490,24.43150,12.30500,1.16530,0.73980,0.49,3.39610,9.48130,0.03033481939946947,0.06950636475626193
2012-12-31,0.05357786315626911,10.47,1.26,0.98,9.70570,3.04860,24.85700,12.06080,1.17070,0.76000,0.47,3.03810,10.07610,0.09699708525359996,0.19367869162396012
2011-12-31,0.20076308854187164,13.52,1.15,0.96,8.49780,2.72010,23.60350,10.52500,1.09070,0.76590,0.49,3.33000,9.36730,0.08368684056423836,0.12601145245064727
2010-12-31,0.2390066280494596,9.89,0.97,0.83,8.73290,2.58210,22.99700,9.86910,1.25540,0.76850,0.50,2.82000,8.41390,0.3322085489436164,0.1655380373912294
2009-12-31,0.130257556323232,9.03,0.85,0.69,6.29430,1.87800,19.10110,9.36940,1.25470,0.92230,0.64,2.75940,7.10910,,
