,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.20003028320856653,28.30,2.20,1.96,7.18140,3.35320,8.07170,7.74820,0.43020,1.08510,0.81,5.03020,7.36430,0.09197256958450994,0.34497929606625255
2021-12-31,0.233163392581063,32.12,1.94,1.65,5.55150,2.56810,7.70020,6.00110,0.42170,1.18620,0.93,5.65450,6.66470,-3.624669137109582,-2.0980392156862746
2020-12-31,-0.5087265471522682,0.00,1.51,1.38,-3.96470,-1.80570,-3.33820,-6.21870,0.43090,1.21000,0.95,5.10640,6.11490,-1.3844118844118845,-1.6355427126602855
2019-12-31,0.4295376151870689,21.26,2.59,2.66,8.43530,2.67230,10.83600,12.20980,0.97790,1.32160,1.13,3.82430,5.18690,0.7080291970802919,0.05086354146896954
2018-12-31,-0.14687535239881788,14.55,2.19,2.02,3.46220,1.04760,8.29080,15.18400,1.12130,1.13180,0.81,2.72390,2.43160,-0.6464733349717375,0.1575131810193322
2017-12-31,0.1910844185193712,19.60,1.49,2.84,15.65830,5.07640,13.60030,7.60730,0.87470,1.34710,0.94,4.47330,4.75090,-0.010096095365527358,-0.09950544015825913
2016-12-31,0.17116215079108454,15.35,1.36,2.60,18.63620,6.05980,14.36130,8.83060,0.81940,1.30330,0.91,4.76460,4.98600,0.12755451927033334,-0.3355678233438486
2015-12-31,-0.14453498803827758,9.20,1.27,2.33,13.85380,4.56770,12.99690,13.56200,0.70810,1.18070,0.82,4.97000,5.26590,-0.2399666423433754,0.22315112540192916
2014-12-31,0.03224668437937539,13.73,1.48,2.61,18.62790,6.65090,16.56820,10.74270,0.60500,1.34110,1.02,5.35170,5.54170,0.12211954614574805,0.08722251354658273
2013-12-31,0.41862018163818426,14.47,1.47,2.50,15.84940,5.81160,15.10420,10.10780,0.60930,1.29130,0.84,3.91750,4.93980,0.11257157730348766,0.11520467836257309
2012-12-31,0.15180146019062102,11.30,1.00,2.17,17.90610,5.42120,13.31530,8.88960,0.85780,1.24490,0.84,4.41990,5.19940,-0.020647463675758315,0.03032737497489446
2011-12-31,-0.04963646604248728,10.09,0.90,2.21,21.17000,7.86140,14.07250,8.93030,0.44960,1.38360,0.97,5.17750,5.84060,0.13743113946071328,0.13857763549050994
2010-12-31,0.1615587752196339,12.32,1.03,2.41,20.25350,7.73250,13.19560,8.36540,0.46070,1.32590,0.89,4.88720,5.85710,0.08169985886780617,0.14207364847218584
2009-12-31,0.33247660332163953,12.21,0.89,2.24,19.90100,7.49440,12.16400,7.30380,0.46400,1.29480,0.88,5.17530,6.19020,,
